Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
6300,6300,2,2101.873,3,34.7365058,31.00314115,1.621934026,-2.100866288,1.514741058,-1.50701108,1.510876069,,
6310,6310,2,2105.207,3,34.7377642,31.00272094,1.623922773,-2.104595117,1.514675213,-1.507652389,1.511163801,,
6320,6320,2,2108.54,3,34.73672261,31.00200792,1.623987593,-2.102289349,1.514420683,-1.507878235,1.511149459,,
6330,6330,2,2111.873,3,34.73692824,31.00271423,1.622150093,-2.104079351,1.515498782,-1.507221745,1.511360263,,
6340,6340,2,2115.207,3,34.73658626,31.00259801,1.623325981,-2.100178041,1.514287224,-1.507205726,1.510746475,,
6350,6350,2,2118.54,3,34.7366779,31.00317468,1.623784564,-2.103048749,1.514277259,-1.507501887,1.510889573,,
6360,6360,2,2121.873,3,34.73581513,31.00227391,1.621897332,-2.103029564,1.514408296,-1.507268963,1.51083863,,
6370,6370,2,2125.207,3,34.73589336,31.0021912,1.623483747,-2.101126313,1.514288062,-1.506893268,1.510590665,,
6380,6380,2,2128.54,3,34.73562961,31.00166594,1.623960771,-2.103295363,1.514034836,-1.507280046,1.510657441,,
6390,6390,2,2131.873,3,34.73581513,31.0009708,1.621134765,-2.100344561,1.51452974,-1.507145842,1.510837791,,
6400,6400,2,2135.207,3,34.73509093,31.00050588,1.623100229,-2.103376202,1.51440783,-1.507793484,1.511100657,,
6410,6410,2,2138.54,3,34.73446061,30.99898373,1.623366959,-2.104388922,1.513881074,-1.508380497,1.511130786,,
6420,6420,2,2141.873,3,34.73454778,31.00029354,1.620585658,-2.104946971,1.514883271,-1.50687995,1.51088161,,
6430,6430,2,2145.207,3,34.73592241,30.99768956,1.621617377,-2.105128765,1.513976349,-1.507890714,1.510933531,,
6440,6440,2,2148.54,3,34.73394876,31.00037177,1.625273935,-2.1027999,1.513580536,-1.508082287,1.510831412,,
6450,6450,2,2151.873,3,34.73446285,30.99891667,1.620142534,-2.10305173,1.514303615,-1.50857505,1.511439333,,
6460,6460,2,2155.207,3,34.7359023,30.99796225,1.62257757,-2.102937736,1.514541382,-1.508309157,1.51142527,,
6470,6470,2,2158.54,3,34.73438238,30.99842494,1.6211465,-2.104444802,1.513609221,-1.507954603,1.510781912,,
6480,6480,2,2161.873,3,34.73451425,30.99964087,1.620540023,-2.104191668,1.514802525,-1.508005081,1.511403803,,
6490,6490,2,2165.207,3,34.73479365,30.99879597,1.622901671,-2.106853016,1.514083451,-1.507676417,1.510879934,,
6500,6500,2,2168.54,3,34.73576595,30.99701007,1.623117737,-2.103471383,1.513998607,-1.5090924,1.511545503,,
6510,6510,2,2171.873,3,34.73380794,30.99768286,1.620451733,-2.103856578,1.514429716,-1.508539753,1.511484735,,
6520,6520,2,2175.207,3,34.73404934,30.996116,1.620991714,-2.104476653,1.513634926,-1.507831575,1.51073325,,
6530,6530,2,2178.54,3,34.73279988,30.99643116,1.621452905,-2.106360346,1.512956364,-1.50781416,1.510385262,,
6540,6540,2,2181.873,3,34.73313292,30.9959886,1.619585231,-2.106700838,1.513817558,-1.508440101,1.51112883,,
6550,6550,2,2185.207,3,34.73450531,30.99645575,1.622725651,-2.104642242,1.513835719,-1.50759949,1.510717604,,
6560,6560,2,2188.54,3,34.73365371,30.99742134,1.621851698,-2.104890533,1.513882099,-1.507219789,1.510550944,,
6570,6570,2,2191.873,3,34.73427062,30.99659209,1.621579938,-2.105530351,1.51427046,-1.507488849,1.510879654,,
6580,6580,2,2195.207,3,34.73290493,30.99525546,1.621692255,-2.104713954,1.513327869,-1.507367032,1.51034745,,
6590,6590,2,2198.54,3,34.73418792,30.99487101,1.620055176,-2.107079513,1.513740351,-1.508813003,1.511276677,,
6600,6600,2,2201.873,3,34.73410969,30.99568685,1.620880887,-2.104851417,1.514970629,-1.507716278,1.511343453,,
6610,6610,2,2205.207,3,34.73356431,30.99419599,1.620672829,-2.106991969,1.51377984,-1.507176204,1.510478022,,
6620,6620,2,2208.54,3,34.73186557,30.99524428,1.622660458,-2.104612812,1.513165912,-1.507690573,1.510428242,,
6630,6630,2,2211.873,3,34.73328491,30.99445527,1.619292982,-2.107396908,1.514514653,-1.50763637,1.511075512,,
6640,6640,2,2215.207,3,34.73313068,30.99361931,1.623201743,-2.105327696,1.513763169,-1.508284384,1.511023777,,
6650,6650,2,2218.54,3,34.73283117,30.99363943,1.620515622,-2.105950564,1.514016675,-1.507891552,1.510954114,,
6660,6660,2,2221.873,3,34.73244672,30.99338909,1.61918439,-2.108667418,1.514103381,-1.507967269,1.511035325,,
6670,6670,2,2225.207,3,34.73332961,30.99363272,1.621163078,-2.108292095,1.514118934,-1.507681446,1.51090019,,
6680,6680,2,2228.54,3,34.7322992,30.9930404,1.622231863,-2.106082253,1.513392782,-1.507745428,1.510569105,,
6690,6690,2,2231.873,3,34.73210697,30.99315663,1.619118452,-2.106059529,1.514164662,-1.508494118,1.51132939,,
6700,6700,2,2235.207,3,34.73130231,30.99157189,1.619144343,-2.107474394,1.513072314,-1.508099424,1.510585869,,
6710,6710,2,2238.54,3,34.73093127,30.99250619,1.619789563,-2.108081244,1.513227286,-1.508079493,1.51065339,,
6720,6720,2,2241.873,3,34.73087092,30.9929577,1.617340557,-2.108403668,1.513630642,-1.508155955,1.510893298,,
6730,6730,2,2245.207,3,34.73083516,30.99219103,1.621835679,-2.106825821,1.513311105,-1.507079067,1.510195086,,
6740,6740,2,2248.54,3,34.73182758,30.99286382,1.620663889,-2.10660547,1.513867943,-1.507913718,1.51089083,,
6750,6750,2,2251.873,3,34.73239307,30.992799,1.619514264,-2.108199336,1.514843224,-1.507660305,1.511251764,,
6760,6760,2,2255.207,3,34.73208462,30.99224691,1.62194632,-2.107808553,1.513196366,-1.50760098,1.510398673,,
6770,6770,2,2258.54,3,34.73119279,30.99200328,1.619496197,-2.108300664,1.513088332,-1.507713763,1.510401048,,
6780,6780,2,2261.873,3,34.7310095,30.9909304,1.619148999,-2.107492648,1.514101705,-1.507811552,1.510956628,,
6790,6790,2,2265.207,3,34.73009979,30.99120309,1.619083807,-2.109991945,1.512909798,-1.508071205,1.510490501,,
6800,6800,2,2268.54,3,34.73150571,30.99123438,1.6221283,-2.105922811,1.51365467,-1.509076381,1.511365525,,
6810,6810,2,2271.873,3,34.73256518,30.99314322,1.619505323,-2.105824277,1.514671767,-1.507812856,1.511242311,,
6820,6820,2,2275.207,3,34.73020707,30.99333768,1.619739085,-2.10882239,1.512943791,-1.50750375,1.51022377,,
6830,6830,2,2278.54,3,34.73216285,30.99290406,1.622197032,-2.107510716,1.514046384,-1.507506451,1.510776417,,
6840,6840,2,2281.874,3,34.73159959,30.99308287,1.620134898,-2.106215432,1.514139144,-1.507736673,1.510937909,,
6850,6850,2,2285.207,3,34.73331173,30.99217092,1.622457057,-2.10673064,1.514627436,-1.50725369,1.510940563,,
6860,6860,2,2288.54,3,34.73094915,30.99180435,1.621055044,-2.106685936,1.513910225,-1.508118516,1.51101437,,
6870,6870,2,2291.874,3,34.73176276,30.99202787,1.618218049,-2.107042819,1.514647087,-1.508171229,1.511409158,,
6880,6880,2,2295.207,3,34.73071893,30.99112262,1.618704386,-2.106998302,1.512969775,-1.507078135,1.510023955,,
6890,6890,2,2298.54,3,34.72990086,30.99106674,1.619620435,-2.108765021,1.513336251,-1.507422352,1.510379301,,
6900,6900,2,2301.874,3,34.73114808,30.9913752,1.618279517,-2.10904628,1.514246898,-1.507723635,1.510985266,,
6910,6910,2,2305.207,3,34.73052894,30.98990445,1.621317118,-2.10891813,1.513035247,-1.508197306,1.510616276,,
6920,6920,2,2308.54,3,34.73218073,30.99047219,1.622317173,-2.108153328,1.514415374,-1.50738482,1.510900097,,
6930,6930,2,2311.874,3,34.72847034,30.99006315,1.618059166,-2.107939124,1.514006989,-1.507091267,1.510549128,,
6940,6940,2,2315.207,3,34.73074128,30.98979716,1.618915051,-2.111016959,1.513665007,-1.508384129,1.511024568,,
6950,6950,2,2318.54,3,34.72870951,30.98905285,1.62020158,-2.10972596,1.512957202,-1.508820454,1.510888828,,
6960,6960,2,2321.874,3,34.73050882,30.98859911,1.616123877,-2.110525966,1.513616672,-1.509198012,1.511407342,,
6970,6970,2,2325.207,3,34.72980698,30.98896791,1.61828436,-2.111259103,1.512253588,-1.507952275,1.510102931,,
6980,6980,2,2328.54,3,34.72810601,30.98829066,1.618961804,-2.111122943,1.513072593,-1.5090029,1.511037746,,
6990,6990,2,2331.874,3,34.73017355,30.98910873,1.61477644,-2.111423761,1.513084328,-1.508228226,1.510656277,,
7000,7000,2,2335.207,3,34.72921242,30.98877792,1.617895626,-2.110950276,1.512245672,-1.507665986,1.509955829,,
7010,7010,2,2338.54,3,34.72998132,30.98886957,1.619041897,-2.111395635,1.513236878,-1.508732816,1.510984847,,
7020,7020,2,2341.874,3,34.72945159,30.98799338,1.61605496,-2.10999772,1.513635485,-1.508894121,1.511264803,,
7030,7030,2,2345.207,3,34.72940241,30.98791291,1.618997939,-2.114266343,1.513391199,-1.508136118,1.510763658,,
7040,7040,2,2348.54,3,34.73051106,30.9876514,1.620276459,-2.111954801,1.513958281,-1.508760011,1.511359146,,
7050,7050,2,2351.874,3,34.73009085,30.98674391,1.616934314,-2.111881226,1.513784496,-1.508224966,1.511004731,,
7060,7060,2,2355.207,3,34.72937782,30.98649134,1.618383825,-2.111649141,1.512805955,-1.508476237,1.510641096,,
7070,7070,2,2358.54,3,34.7275271,30.98692273,1.61916595,-2.11268086,1.512731543,-1.507835673,1.510283608,,
7080,7080,2,2361.874,3,34.72819318,30.98647122,1.616822183,-2.110061236,1.512923023,-1.508554561,1.510738792,,
7090,7090,2,2365.207,3,34.72756733,30.98617842,1.617510431,-2.113157511,1.5116581,-1.508589486,1.510123793,,
7100,7100,2,2368.54,3,34.72885256,30.98506977,1.618572325,-2.115270123,1.513293875,-1.507805591,1.510549733,,
7110,7110,2,2371.874,3,34.72720524,30.98547657,1.617140509,-2.112803049,1.512958599,-1.508468321,1.51071346,,
7120,7120,2,2375.207,3,34.72872068,30.98510106,1.619507745,-2.114740759,1.512033703,-1.508836659,1.510435181,,
7130,7130,2,2378.54,3,34.72826247,30.98490437,1.617540978,-2.113578655,1.513287542,-1.509028232,1.511157887,,
7140,7140,2,2381.874,3,34.72869386,30.98415335,1.616517082,-2.11444106,1.512991847,-1.508965647,1.510978747,,
7150,7150,2,2385.207,3,34.72901349,30.98445733,1.619575918,-2.114119381,1.512987191,-1.507850202,1.510418696,,
7160,7160,2,2388.54,3,34.72579708,30.98371525,1.618209109,-2.11583022,1.512600506,-1.509426279,1.511013392,,
7170,7170,2,2391.874,3,34.72739299,30.98491331,1.614733413,-2.112993598,1.512983559,-1.508453047,1.510718303,,
7180,7180,2,2395.207,3,34.72832953,30.98297988,1.617215201,-2.116281725,1.51226523,-1.509018267,1.510641748,,
7190,7190,2,2398.54,3,34.72771038,30.98395889,1.617602631,-2.116634324,1.513027797,-1.509009233,1.511018515,,
7200,7200,2,2401.874,3,34.7277752,30.98419135,1.616134122,-2.113753743,1.513387473,-1.508170577,1.510779025,,
7210,7210,2,2405.207,3,34.72913419,30.98369961,1.618513837,-2.115412802,1.512907563,-1.508618636,1.510763099,,
7220,7220,2,2408.54,3,34.72784002,30.98344703,1.618739404,-2.117654681,1.513565449,-1.509868937,1.511717193,,
7230,7230,2,2411.874,3,34.72795178,30.98133479,1.614681073,-2.116724662,1.51352801,-1.509188978,1.511358494,,
7240,7240,2,2415.207,3,34.72779756,30.98145102,1.615708321,-2.11701747,1.513011126,-1.509721601,1.511366364,,
7250,7250,2,2418.54,3,34.72666656,30.98267813,1.617601328,-2.119792998,1.512713568,-1.508788044,1.510750806,,
7260,7260,2,2421.874,3,34.72749804,30.9827139,1.61510855,-2.115877718,1.513472503,-1.508939756,1.51120613,,
7270,7270,2,2425.207,3,34.72681408,30.98156055,1.616567746,-2.117210627,1.511508716,-1.509401506,1.510455111,,
7280,7280,2,2428.54,3,34.72784897,30.98159631,1.618220471,-2.119423077,1.513247589,-1.508869162,1.511058375,,
7290,7290,2,2431.874,3,34.7262754,30.98133479,1.617255993,-2.115922794,1.512554033,-1.509364253,1.510959143,,
7300,7300,2,2435.207,3,34.72710242,30.98185782,1.61865484,-2.118489519,1.512040967,-1.509049652,1.51054531,,
7310,7310,2,2438.54,3,34.7261547,30.98044966,1.618143357,-2.120027877,1.513260162,-1.509066882,1.511163522,,
7320,7320,2,2441.874,3,34.72725217,30.97992887,1.615705527,-2.118872851,1.51350035,-1.510539303,1.512019826,,
7330,7330,2,2445.207,3,34.72689455,30.9798484,1.619188674,-2.118855901,1.512786305,-1.509556105,1.511171205,,
7340,7340,2,2448.54,3,34.72598707,30.97940584,1.618132368,-2.120270953,1.512798412,-1.510349685,1.511574049,,
7350,7350,2,2451.874,3,34.72664197,30.9802932,1.613720134,-2.119315602,1.512870776,-1.510073176,1.511471976,,
7360,7360,2,2455.207,3,34.72762321,30.98034014,1.618327573,-2.116987668,1.513101464,-1.509168582,1.511135023,,
7370,7370,2,2458.54,3,34.72669114,30.98004733,1.618047804,-2.121089771,1.513567125,-1.509605186,1.511586156,,
7380,7380,2,2461.874,3,34.72705324,30.97915773,1.616845466,-2.11983975,1.513153991,-1.510153083,1.511653537,,
7390,7390,2,2465.207,3,34.72666432,30.97958689,1.616596617,-2.118139714,1.512505511,-1.509664698,1.511085104,,
7400,7400,2,2468.54,3,34.72714712,30.97852741,1.618630812,-2.120525762,1.513371361,-1.510396531,1.511883946,,
7410,7410,2,2471.874,3,34.72695266,30.98039826,1.614639722,-2.118244395,1.512541274,-1.509532357,1.511036815,,
7420,7420,2,2475.207,3,34.72670456,30.97965841,1.612344012,-2.117927559,1.512292145,-1.509645233,1.510968689,,
7430,7430,2,2478.54,3,34.72543051,30.97873529,1.61750745,-2.119574137,1.512176102,-1.50957082,1.510873461,,
7440,7440,2,2481.874,3,34.72738181,30.97897445,1.615226828,-2.118629403,1.513269754,-1.509994199,1.511631977,,
7450,7450,2,2485.207,3,34.72585519,30.97836648,1.617098413,-2.11982429,1.511694608,-1.509632287,1.510663448,,
7460,7460,2,2488.54,3,34.72561826,30.97869058,1.618130133,-2.12102551,1.513114223,-1.509431215,1.511272719,,
7470,7470,2,2491.874,3,34.72614129,30.97890739,1.614423282,-2.11816933,1.51285634,-1.509582275,1.511219308,,
7480,7480,2,2495.207,3,34.72625305,30.9782726,1.61663834,-2.120913938,1.512516314,-1.509033354,1.510774834,,
7490,7490,2,2498.54,3,34.72604965,30.97901692,1.616846398,-2.120314538,1.513466449,-1.509250073,1.511358261,,
7500,7500,2,2501.874,3,34.7266308,30.97821672,1.613779366,-2.118927613,1.512442181,-1.509333147,1.510887664,,
7510,7510,2,2505.207,3,34.72552215,30.97667445,1.614980213,-2.121765725,1.511930326,-1.509958623,1.510944474,,
7520,7520,2,2508.54,3,34.72535228,30.97744559,1.617245935,-2.120280452,1.513360651,-1.509822836,1.511591744,,
7530,7530,2,2511.874,3,34.72526063,30.97661858,1.612532884,-2.11973507,1.512449259,-1.509690309,1.511069784,,
7540,7540,2,2515.207,3,34.72505723,30.97696056,1.615240797,-2.119701542,1.511700289,-1.509262366,1.510481328,,
7550,7550,2,2518.54,3,34.72496559,30.97714608,1.61722973,-2.120548673,1.513608756,-1.509075263,1.511342009,,
7560,7560,2,2521.874,3,34.72477113,30.97890963,1.613480411,-2.119343355,1.512251353,-1.50871717,1.510484261,,
7570,7570,2,2525.207,3,34.72581049,30.9775417,1.615371741,-2.118243091,1.512665233,-1.509492217,1.511078725,,
7580,7580,2,2528.54,3,34.72558026,30.97662305,1.614863984,-2.120831236,1.513030404,-1.509266557,1.511148481,,
7590,7590,2,2531.874,3,34.7253411,30.97759088,1.611912996,-2.119205333,1.512937924,-1.509443415,1.51119067,,
7600,7600,2,2535.207,3,34.72595801,30.97631459,1.614231616,-2.119777352,1.512448886,-1.509615617,1.511032252,,
7610,7610,2,2538.54,3,34.72514887,30.97746794,1.616781205,-2.120198682,1.512863604,-1.508657193,1.510760399,,
7620,7620,2,2541.874,3,34.72459455,30.97673704,1.61312893,-2.118752711,1.512387885,-1.508983901,1.510685893,,
7630,7630,2,2545.207,3,34.72496783,30.97632353,1.617123187,-2.12026462,1.512198454,-1.508915821,1.510557137,,
7640,7640,2,2548.54,3,34.72499241,30.97747018,1.617124118,-2.121134475,1.512893593,-1.509035869,1.510964731,,
7650,7650,2,2551.874,3,34.72476442,30.97779875,1.613928005,-2.118307538,1.512512216,-1.508704783,1.5106085,,
7660,7660,2,2555.207,3,34.72504159,30.97662752,1.615688577,-2.121448517,1.512570797,-1.509477315,1.511024056,,
7670,7670,2,2558.54,3,34.72471525,30.97671022,1.614740677,-2.122229338,1.513279347,-1.509431215,1.511355281,,
7680,7680,2,2561.874,3,34.72593342,30.97667893,1.613870263,-2.119876444,1.513172058,-1.508895518,1.511033788,,
7690,7690,2,2565.207,3,34.7246102,30.97643529,1.615560986,-2.122765407,1.512477199,-1.508977661,1.51072743,,
7700,7700,2,2568.54,3,34.72469066,30.97687786,1.616236195,-2.120282315,1.512968564,-1.50876951,1.510869037,,
7710,7710,2,2571.874,3,34.7242101,30.97654481,1.613420248,-2.12072432,1.512212889,-1.509139711,1.5106763,,
7720,7720,2,2575.207,3,34.72673361,30.97576921,1.615058072,-2.118679695,1.514129085,-1.508690348,1.511409717,,
7730,7730,2,2578.54,3,34.72537463,30.97605308,1.615941525,-2.122024819,1.513730107,-1.509154798,1.511442453,,
7740,7740,2,2581.874,3,34.72497453,30.97679068,1.613122039,-2.11867597,1.513198508,-1.508846624,1.511022566,,
7750,7750,2,2585.207,3,34.72550203,30.97654705,1.614015177,-2.120404877,1.512301458,-1.508462919,1.510382188,,
7760,7760,2,2588.54,3,34.72549309,30.97775628,1.613605767,-2.119467221,1.514121449,-1.508687088,1.511404268,,
7770,7770,2,2591.874,3,34.72551544,30.97655823,1.613469608,-2.119492553,1.512915665,-1.508964436,1.510940051,,
7780,7780,2,2595.207,3,34.72364013,30.97619613,1.615120098,-2.121127397,1.511442685,-1.508894773,1.510168729,,
7790,7790,2,2598.54,3,34.72511088,30.97560157,1.617689244,-2.119618095,1.513574855,-1.508341009,1.510957932,,
7800,7800,2,2601.874,3,34.723962,30.97572227,1.613932103,-2.119486965,1.5120595,-1.508951491,1.510505496,,
7810,7810,2,2605.207,3,34.72546403,30.97536241,1.615972258,-2.121728659,1.512597153,-1.509112051,1.510854602,,
7820,7820,2,2608.54,3,34.72547745,30.97565522,1.613510586,-2.122057602,1.513158275,-1.508625621,1.510891948,,
7830,7830,2,2611.874,3,34.72555791,30.97453316,1.613843627,-2.11989563,1.512849169,-1.508980641,1.510914905,,
7840,7840,2,2615.207,3,34.72530087,30.97381567,1.615426131,-2.122703753,1.513550362,-1.509063343,1.511306852,,
7850,7850,2,2618.54,3,34.72463478,30.97518136,1.614125445,-2.121072821,1.513163397,-1.508644061,1.510903729,,
7860,7860,2,2621.874,3,34.72455208,30.97431411,1.614703797,-2.120562084,1.512438269,-1.509089885,1.510764077,,
7870,7870,2,2625.207,3,34.72407152,30.9744214,1.611865312,-2.1214623,1.511299169,-1.509127231,1.5102132,,
7880,7880,2,2628.54,3,34.72360437,30.97483938,1.613280363,-2.121653408,1.512033796,-1.509295242,1.510664519,,
7890,7890,2,2631.874,3,34.7236826,30.97366144,1.610933989,-2.119990252,1.512079431,-1.508652257,1.510365844,,
7900,7900,2,2635.207,3,34.72534557,30.97625871,1.614707895,-2.121352218,1.513060858,-1.508926345,1.510993602,,
7910,7910,2,2638.54,3,34.72679843,30.9764867,1.616393775,-2.122751437,1.513473993,-1.509049466,1.511261729,,
7920,7920,2,2641.874,3,34.72597365,30.97631906,1.611991413,-2.123661339,1.512662811,-1.509440528,1.51105167,,
7930,7930,2,2645.207,3,34.72583284,30.97579156,1.614044234,-2.121519111,1.512403065,-1.509732405,1.511067735,,
7940,7940,2,2648.54,3,34.72657715,30.97632353,1.615057699,-2.121907659,1.514261426,-1.508773422,1.511517424,,
7950,7950,2,2651.874,3,34.72549756,30.97544064,1.61190778,-2.1220956,1.513038227,-1.509614965,1.511326596,,
7960,7960,2,2655.207,3,34.72440903,30.97624083,1.612439752,-2.120874077,1.511609206,-1.509203972,1.510406589,,
7970,7970,2,2658.54,3,34.72362672,30.97584073,1.613381691,-2.12176051,1.511639195,-1.509773103,1.510706149,,
7980,7980,2,2661.874,3,34.72586637,30.97580944,1.612752862,-2.119998634,1.513201116,-1.509263204,1.51123216,,
7990,7990,2,2665.207,3,34.72632458,30.97569768,1.615874283,-2.119235508,1.512882603,-1.509626979,1.511254791,,
8000,8000,2,2668.54,3,34.7258239,30.97548758,1.614232361,-2.123417705,1.513735695,-1.509081317,1.511408506,,
8010,8010,2,2671.874,3,34.72537686,30.97503831,1.612798497,-2.120915055,1.513009263,-1.509778039,1.511393651,,
8020,8020,2,2675.207,3,34.72575461,30.97451751,1.615113951,-2.125379816,1.512997435,-1.511058049,1.512027742,,
8030,8030,2,2678.54,3,34.72545956,30.97539594,1.613555849,-2.121393941,1.514212066,-1.509996528,1.512104297,,
8040,8040,2,2681.874,3,34.72584848,30.97554346,1.613757573,-2.122993954,1.513939748,-1.509651938,1.511795843,,
8050,8050,2,2685.207,3,34.72451409,30.97380226,1.613155194,-2.120634727,1.51250104,-1.510291571,1.511396306,,
8060,8060,2,2688.54,3,34.72364237,30.97422247,1.613502204,-2.122665942,1.512397384,-1.510421118,1.511409251,,
8070,8070,2,2691.874,3,34.72504382,30.97359662,1.611179858,-2.121230587,1.513306355,-1.51045092,1.511878638,,
8080,8080,2,2695.207,3,34.72475101,30.97536911,1.61432419,-2.121179178,1.513355901,-1.510053525,1.511704713,,
8090,8090,2,2698.54,3,34.7251377,30.97528194,1.612895168,-2.121531777,1.513512364,-1.509614592,1.511563478,,
8100,8100,2,2701.874,3,34.72575461,30.97457116,1.610210352,-2.122870274,1.512997901,-1.510297438,1.51164767,,
8110,8110,2,2705.207,3,34.72463255,30.97542276,1.6117502,-2.119885758,1.513317065,-1.510017669,1.511667367,,
8120,8120,2,2708.54,3,34.72566296,30.97509419,1.614382491,-2.122361772,1.513909666,-1.510309918,1.512109792,,
8130,8130,2,2711.874,3,34.72459679,30.97358544,1.61150787,-2.123295888,1.512952825,-1.510679467,1.511816146,,
8140,8140,2,2715.207,3,34.72439339,30.97445269,1.612079144,-2.12119054,1.512401948,-1.510302002,1.511351975,,
8150,8150,2,2718.54,3,34.72384577,30.97430517,1.612689532,-2.123249322,1.512496756,-1.51169852,1.512097638,,
8160,8160,2,2721.874,3,34.72512429,30.97453316,1.611120254,-2.12154258,1.513210615,-1.51047262,1.511841617,,
8170,8170,2,2725.207,3,34.72511535,30.97542946,1.61229521,-2.120841295,1.512914548,-1.510022977,1.511468763,,
8180,8180,2,2728.54,3,34.72457667,30.97415318,1.612511463,-2.122660913,1.513319021,-1.510392154,1.511855587,,
8190,8190,2,2731.874,3,34.72532098,30.97408612,1.611551456,-2.121472917,1.51320838,-1.51099919,1.512103785,,
8200,8200,2,2735.207,3,34.72458338,30.97408389,1.613143086,-2.121002227,1.513439441,-1.510409569,1.511924505,,
8210,8210,2,2738.54,3,34.72533663,30.97340439,1.612626389,-2.124677412,1.513560513,-1.510679653,1.512120083,,
8220,8220,2,2741.874,3,34.72458338,30.97226669,1.611996442,-2.123544365,1.512907935,-1.511008317,1.511958126,,
8230,8230,2,2745.207,3,34.72358872,30.9723181,1.611203887,-2.120928094,1.512200037,-1.511174092,1.511687065,,
8240,8240,2,2748.54,3,34.72481807,30.97224657,1.615324616,-2.122220956,1.514187759,-1.511496609,1.512842184,,
8250,8250,2,2751.874,3,34.72439562,30.97256397,1.61141362,-2.121407539,1.513152687,-1.510547219,1.511849953,,
8260,8260,2,2755.207,3,34.72307463,30.97276961,1.613675989,-2.12156754,1.512431284,-1.511251392,1.511841338,,
8270,8270,2,2758.54,3,34.72483372,30.97230245,1.614082418,-2.124227956,1.514166432,-1.511342941,1.512754686,,
8280,8280,2,2761.874,3,34.72532098,30.97254385,1.611919329,-2.121445723,1.513319673,-1.5107658,1.512042737,,
8290,8290,2,2765.207,3,34.72432857,30.971994,1.613259874,-2.123811468,1.513059461,-1.511722827,1.512391144,,
8300,8300,2,2768.54,3,34.72452973,30.97250138,1.613287255,-2.123380452,1.513259044,-1.511095582,1.512177313,,
8310,8310,2,2771.874,3,34.72339203,30.97193365,1.61234159,-2.122768573,1.512195474,-1.511244407,1.51171994,,
8320,8320,2,2775.207,3,34.72464373,30.97311606,1.61020346,-2.122279629,1.512420295,-1.511201287,1.511810791,,
8330,8330,2,2778.54,3,34.7244068,30.97363685,1.613951102,-2.121448331,1.513399394,-1.510500839,1.511950117,,
8340,8340,2,2781.874,3,34.72409834,30.9726869,1.609896868,-2.121307328,1.513213595,-1.5108431,1.512028348,,
8350,8350,2,2785.207,3,34.7238033,30.97171684,1.613016985,-2.120814845,1.513850806,-1.511496795,1.512673801,,
8360,8360,2,2788.54,3,34.72376307,30.97245668,1.610718481,-2.120972052,1.513713902,-1.51073367,1.512223786,,
8370,8370,2,2791.874,3,34.72427269,30.97236504,1.610064693,-2.123379707,1.512776339,-1.511678496,1.512227418,,
8380,8380,2,2795.207,3,34.72398435,30.97173472,1.612139121,-2.12118309,1.513539186,-1.511000307,1.512269746,,
8390,8390,2,2798.54,3,34.72368931,30.97173695,1.61187984,-2.12222524,1.513898863,-1.511147363,1.512523113,,
8400,8400,2,2801.874,3,34.72366025,30.97177272,1.609956659,-2.121478133,1.511945413,-1.511347784,1.511646599,,
8410,8410,2,2805.207,3,34.72283547,30.97116475,1.612555236,-2.123662829,1.512473473,-1.511723665,1.512098569,,
8420,8420,2,2808.54,3,34.72377648,30.97218175,1.614758,-2.123873495,1.513165073,-1.511111228,1.512138151,,
8430,8430,2,2811.874,3,34.72391506,30.97198953,1.610972732,-2.121901885,1.513102116,-1.510940051,1.512021083,,
8440,8440,2,2815.207,3,34.72318416,30.97049643,1.61148794,-2.123772912,1.513071755,-1.512531867,1.512801811,,
8450,8450,2,2818.54,3,34.72334956,30.97161178,1.610315219,-2.121907659,1.513516555,-1.511587506,1.51255203,,
8460,8460,2,2821.874,3,34.72315286,30.97152461,1.610247977,-2.122700773,1.512721764,-1.511449577,1.512085671,,
8470,8470,2,2825.207,3,34.7247309,30.97093676,1.614077203,-2.122408524,1.514547715,-1.51081367,1.512680693,,
8480,8480,2,2828.54,3,34.72386365,30.9714665,1.611689106,-2.122859843,1.513977187,-1.511225408,1.512601297,,
8490,8490,2,2831.874,3,34.72357531,30.97070207,1.610042714,-2.122956328,1.513288846,-1.511693677,1.512491262,,
8500,8500,2,2835.207,3,34.72300311,30.97002481,1.610887982,-2.1228889,1.512919856,-1.511820896,1.512370376,,
8510,8510,2,2838.54,3,34.72329592,30.97155591,1.61299184,-2.124171704,1.513107238,-1.511432441,1.51226984,,
8520,8520,2,2841.874,3,34.72359543,30.97096582,1.611025818,-2.121142112,1.513057506,-1.511060098,1.512058802,,
8530,8530,2,2845.207,3,34.72421234,30.97162743,1.61320176,-2.121039666,1.513746778,-1.510495437,1.512121107,,
8540,8540,2,2848.54,3,34.7237586,30.97141732,1.613263786,-2.124085277,1.514438378,-1.511244407,1.512841392,,
