Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
458,458,2,154.535,3,38.31576858,33.70638327,2.258315869,-1.986840554,1.891569451,-1.895697445,1.893633448,,
459,459,2,154.868,3,38.31537966,33.70706723,2.260228805,-1.98297333,1.890492097,-1.894824237,1.892658167,,
460,460,2,155.202,3,38.31436936,33.70582,2.257245779,-1.984995045,1.890396916,-1.896615357,1.893506136,,
461,461,2,155.535,3,38.3140475,33.70639668,2.256795391,-1.985030249,1.890283481,-1.897074126,1.893678803,,
462,462,2,155.868,3,38.31373904,33.7061061,2.257996425,-1.984334365,1.890141547,-1.895724267,1.892932907,,
463,463,2,156.202,3,38.31383739,33.70689736,2.2540709,-1.983461156,1.89041368,-1.896310255,1.893361968,,
464,464,2,156.535,3,38.31347082,33.70684148,2.256054245,-1.98332537,1.890523948,-1.895862476,1.893193212,,
465,465,2,156.868,3,38.31233983,33.7069957,2.254458144,-1.982659474,1.888461069,-1.89504049,1.891750779,,
466,466,2,157.202,3,38.31320707,33.70696665,2.25473512,-1.981334202,1.889551275,-1.895693347,1.892622311,,
467,467,2,157.535,3,38.31235324,33.70658443,2.25385949,-1.983157732,1.888893575,-1.89681317,1.892853372,,
468,468,2,157.868,3,38.31216101,33.70746732,2.256051078,-1.980448887,1.889654838,-1.894399927,1.892027382,,
469,469,2,158.202,3,38.31223254,33.70648385,2.2545835,-1.982215047,1.889659122,-1.8964317,1.893045411,,
470,470,2,158.535,3,38.31376587,33.70672972,2.253774367,-1.980921626,1.889636398,-1.895948344,1.892792371,,
471,471,2,158.868,3,38.3126751,33.70747627,2.256224304,-1.983682811,1.889252507,-1.895495721,1.892374114,,
472,472,2,159.202,3,38.31309084,33.70692641,2.252245881,-1.981037483,1.890563995,-1.896510862,1.893537429,,
473,473,2,159.535,3,38.31299697,33.70737121,2.25223396,-1.982103102,1.889945597,-1.896046132,1.892995865,,
474,474,2,159.868,3,38.31322048,33.70723934,2.254171856,-1.982653886,1.890264854,-1.895465732,1.892865293,,
475,475,2,160.202,3,38.31212525,33.70722146,2.252140641,-1.983660646,1.891045489,-1.896598965,1.893822227,,
476,476,2,160.535,3,38.31215207,33.70740474,2.251384407,-1.982834563,1.889024705,-1.896553517,1.892789111,,
477,477,2,160.868,3,38.31245605,33.706951,2.251656912,-1.982406527,1.889154904,-1.896076307,1.892615606,,
478,478,2,161.202,3,38.31120883,33.70652185,2.250802331,-1.984488592,1.890652098,-1.89671892,1.893685509,,
479,479,2,161.535,3,38.31232641,33.70597199,2.248446271,-1.983789168,1.889163658,-1.897364885,1.893264272,,
480,480,2,161.868,3,38.31294779,33.70769978,2.250789851,-1.983469725,1.890473471,-1.89600236,1.893237915,,
481,481,2,162.202,3,38.3117408,33.70757238,2.248931862,-1.98355969,1.890551888,-1.897016571,1.893784229,,
482,482,2,162.535,3,38.31204031,33.70626033,2.248679101,-1.985074207,1.88916608,-1.89752768,1.89334688,,
483,483,2,162.868,3,38.31224595,33.70727063,2.250787802,-1.983056776,1.889716678,-1.896349371,1.893033024,,
484,484,2,163.202,3,38.31116412,33.70762155,2.249111049,-1.98472403,1.88992697,-1.896214888,1.893070929,,
485,485,2,163.535,3,38.31112836,33.7073131,2.246439457,-1.985132322,1.889144846,-1.897287585,1.893216216,,
486,486,2,163.868,3,38.31134294,33.70776237,2.247649617,-1.985302009,1.889713139,-1.897260763,1.893486951,,
487,487,2,164.202,3,38.31112389,33.70783836,2.248957008,-1.985700987,1.889848181,-1.896208369,1.893028275,,
488,488,2,164.535,3,38.31185703,33.70709629,2.245992981,-1.983643323,1.889613674,-1.897316829,1.893465251,,
489,489,2,164.868,3,38.31217442,33.70890454,2.248910069,-1.984718628,1.889910765,-1.896106668,1.893008717,,
490,490,2,165.202,3,38.31074838,33.70737121,2.245519683,-1.984707639,1.889981732,-1.896469698,1.893225715,,
491,491,2,165.535,3,38.31136976,33.70792554,2.244437486,-1.98288057,1.889218793,-1.896571398,1.892895096,,
492,492,2,165.868,3,38.31132953,33.70837034,2.247399837,-1.983293891,1.8900676,-1.895913326,1.892990463,,
493,493,2,166.202,3,38.31131164,33.7090163,2.246826515,-1.981515624,1.890290931,-1.895490878,1.892890905,,
494,494,2,166.535,3,38.3119822,33.70913253,2.246030606,-1.984708942,1.889669553,-1.896281384,1.892975469,,
495,495,2,166.868,3,38.31154857,33.70860726,2.246123925,-1.982266828,1.889938333,-1.895999194,1.892968763,,
496,496,2,167.202,3,38.3098409,33.70917053,2.245104685,-1.983468607,1.889467456,-1.89552869,1.892498073,,
497,497,2,167.535,3,38.31160222,33.70855362,2.243533358,-1.983212121,1.889572323,-1.896438405,1.893005364,,
498,498,2,167.868,3,38.31180785,33.70961756,2.24745106,-1.982095838,1.890533634,-1.894687892,1.892610763,,
499,499,2,168.202,3,38.31101213,33.70787189,2.243665606,-1.983701251,1.890724741,-1.895703964,1.893214353,,
500,500,2,168.535,3,38.31106578,33.7103507,2.243946865,-1.980271563,1.890024387,-1.895579912,1.89280215,,
501,501,2,168.868,3,38.31068133,33.70983884,2.243221737,-1.980209909,1.890173398,-1.895302937,1.892738168,,
502,502,2,169.202,3,38.31060086,33.70990814,2.242585458,-1.980669424,1.890645206,-1.895192855,1.892919031,,
503,503,2,169.535,3,38.30974255,33.70913253,2.241574414,-1.980893686,1.888692595,-1.896094002,1.892393299,,
504,504,2,169.868,3,38.30944751,33.71029259,2.243500017,-1.98095832,1.890599572,-1.894917556,1.892758564,,
505,505,2,170.202,3,38.31028346,33.70966674,2.241523378,-1.980132051,1.89001824,-1.895384707,1.892701474,,
506,506,2,170.535,3,38.30918376,33.71042893,2.239976823,-1.97788775,1.888393268,-1.895896748,1.892145008,,
507,507,2,170.868,3,38.30945198,33.70939852,2.241333015,-1.980254054,1.890532703,-1.894432523,1.892482613,,
508,508,2,171.202,3,38.31128035,33.7102747,2.238911204,-1.978313178,1.891089634,-1.894965053,1.893027343,,
509,509,2,171.535,3,38.3099169,33.71060998,2.241499349,-1.979948021,1.889216558,-1.89499411,1.892105334,,
510,510,2,171.868,3,38.30982302,33.71086032,2.239708044,-1.979957335,1.89055077,-1.894743585,1.892647177,,
511,511,2,172.202,3,38.30936257,33.7093784,2.240104973,-1.979625784,1.89024511,-1.896092512,1.893168811,,
512,512,2,172.535,3,38.31110601,33.70978744,2.238465101,-1.98052004,1.889379912,-1.89649205,1.892935981,,
513,513,2,172.868,3,38.31029241,33.70914818,2.239326015,-1.982141472,1.89060516,-1.895982057,1.893293608,,
514,514,2,173.202,3,38.30905859,33.71049599,2.238201909,-1.981083117,1.889899962,-1.895408921,1.892654442,,
515,515,2,173.535,3,38.3093894,33.70939852,2.236011438,-1.98226478,1.888958767,-1.896206879,1.892582823,,
516,516,2,173.868,3,38.30998842,33.71130735,2.241812833,-1.981664822,1.889713325,-1.895695583,1.892704454,,
517,517,2,174.202,3,38.30797229,33.70939404,2.237284556,-1.982604712,1.889364638,-1.896631375,1.892998007,,
518,518,2,174.535,3,38.30932234,33.71152864,2.236673608,-1.983115822,1.888626285,-1.895829693,1.892227989,,
519,519,2,174.868,3,38.30839698,33.71092737,2.235660329,-1.982090622,1.889290318,-1.894615621,1.89195297,,
520,520,2,175.202,3,38.30790971,33.71079997,2.234931663,-1.981869526,1.889134601,-1.895143681,1.892139141,,
521,521,2,175.535,3,38.30965315,33.71060327,2.234184742,-1.982808299,1.889084123,-1.895447292,1.892265708,,
522,522,2,175.868,3,38.31004207,33.70981202,2.236830257,-1.981765963,1.890680783,-1.895356767,1.893018775,,
523,523,2,176.202,3,38.30890213,33.71029929,2.236456424,-1.982503943,1.890029416,-1.895995841,1.893012628,,
524,524,2,176.535,3,38.30856685,33.71023671,2.234216407,-1.98315233,1.889569529,-1.896023222,1.892796375,,
525,525,2,176.868,3,38.30851768,33.71097208,2.235516533,-1.981742308,1.890410886,-1.895589226,1.893000056,,
526,526,2,177.202,3,38.30720786,33.71022776,2.234071307,-1.980305649,1.889011108,-1.895845712,1.89242841,,
527,527,2,177.535,3,38.30787842,33.71078656,2.233313955,-1.980498433,1.888476529,-1.896419593,1.892448061,,
528,528,2,177.868,3,38.30746715,33.71166051,2.235814556,-1.979615912,1.889140934,-1.89517162,1.892156277,,
529,529,2,178.202,3,38.30812429,33.7102747,2.235029265,-1.978854835,1.889457584,-1.895969391,1.892713488,,
530,530,2,178.535,3,38.30813323,33.71155993,2.232427523,-1.978567429,1.889131807,-1.89561195,1.892371879,,
531,531,2,178.868,3,38.30816005,33.7119645,2.234256268,-1.977556944,1.890230023,-1.894975298,1.89260266,,
532,532,2,179.202,3,38.30779795,33.7121366,2.231799625,-1.977629215,1.889329248,-1.89523346,1.892281354,,
533,533,2,179.535,3,38.30874119,33.71211649,2.231871895,-1.976708136,1.889654279,-1.89563039,1.892642335,,
534,534,2,179.868,3,38.30879931,33.71351571,2.234816551,-1.977424137,1.890875616,-1.893874474,1.892375045,,
535,535,2,180.202,3,38.30872331,33.71272222,2.230422571,-1.975969784,1.890222945,-1.895111085,1.892667015,,
536,536,2,180.535,3,38.30900495,33.71413261,2.230866253,-1.977987401,1.889953606,-1.89448803,1.892220818,,
537,537,2,180.868,3,38.30689494,33.71277139,2.231826074,-1.978352852,1.890560084,-1.894715459,1.892637771,,
538,538,2,181.202,3,38.30944304,33.71317149,2.230656706,-1.977971196,1.890508302,-1.895060421,1.892784361,,
539,539,2,181.535,3,38.30776666,33.71319831,2.229276672,-1.97989922,1.889450692,-1.895655163,1.892552928,,
540,540,2,181.868,3,38.30894683,33.71396498,2.229234017,-1.9782966,1.890387044,-1.894887008,1.892637026,,
541,541,2,182.202,3,38.30854003,33.71259705,2.229323424,-1.98065117,1.890166879,-1.896087297,1.893127088,,
542,542,2,182.535,3,38.30815558,33.71297479,2.228223532,-1.979185268,1.890014142,-1.895726689,1.892870415,,
543,543,2,182.868,3,38.30776666,33.71433825,2.229698189,-1.980235055,1.889997006,-1.895366826,1.892681916,,
544,544,2,183.202,3,38.30770407,33.71302844,2.22694017,-1.979289018,1.889870719,-1.895310015,1.892590367,,
545,545,2,183.535,3,38.30880825,33.71409685,2.227526158,-1.979045384,1.889940568,-1.896197007,1.893068787,,
546,546,2,183.868,3,38.30786054,33.71428684,2.228387818,-1.980610937,1.890139685,-1.895503171,1.892821428,,
547,547,2,184.202,3,38.30626462,33.71356041,2.227398381,-1.979070343,1.889324218,-1.895462193,1.892393206,,
548,548,2,184.535,3,38.30734198,33.71245176,2.226983756,-1.979825832,1.89027156,-1.896068112,1.893169836,,
549,549,2,184.868,3,38.30639426,33.71503115,2.228014916,-1.977398247,1.890026994,-1.895258047,1.892642521,,
550,550,2,185.202,3,38.30629591,33.71521891,2.225634269,-1.977355964,1.888772317,-1.895043843,1.89190808,,
551,551,2,185.535,3,38.3067653,33.71502668,2.225022204,-1.977210678,1.889816702,-1.895936423,1.892876562,,
552,552,2,185.868,3,38.30618863,33.7158537,2.227791212,-1.975333132,1.890374005,-1.894257434,1.89231572,,
553,553,2,186.202,3,38.30580865,33.71495516,2.224593423,-1.975493506,1.888824471,-1.895173111,1.891998791,,
554,554,2,186.535,3,38.30729727,33.71633873,2.225691639,-1.975240931,1.889976144,-1.895015345,1.892495744,,
555,555,2,186.868,3,38.30701117,33.7176776,2.225073241,-1.973025687,1.890278824,-1.89292527,1.891602047,,
556,556,2,187.202,3,38.30663119,33.71717916,2.224726044,-1.972988434,1.889335581,-1.894108236,1.891721908,,
557,557,2,187.535,3,38.30756549,33.71648402,2.224595472,-1.974203624,1.890365623,-1.894255385,1.892310504,,
558,558,2,187.868,3,38.30792759,33.71750326,2.226391807,-1.973321661,1.890897595,-1.893175237,1.892036416,,
559,559,2,188.202,3,38.30713187,33.71656672,2.222625911,-1.974153332,1.890452609,-1.894332871,1.89239274,,
560,560,2,188.535,3,38.30686365,33.71663601,2.224087156,-1.974032074,1.890839667,-1.894672804,1.892756235,,
561,561,2,188.868,3,38.30656861,33.71806205,2.223782986,-1.97456535,1.89084749,-1.894509078,1.892678284,,
562,562,2,189.202,3,38.30567007,33.71655107,2.220799029,-1.974544302,1.889210783,-1.895147965,1.892179374,,
563,563,2,189.535,3,38.30571924,33.71754796,2.221958153,-1.976264641,1.890117892,-1.894643747,1.892380819,,
564,564,2,189.868,3,38.30605452,33.71747644,2.221477963,-1.97465606,1.890356496,-1.893969469,1.892162983,,
565,565,2,190.202,3,38.30598299,33.71705622,2.220070362,-1.97587721,1.889049292,-1.894691058,1.891870175,,
566,566,2,190.535,3,38.30503528,33.71685282,2.219360322,-1.977487653,1.889419772,-1.895169758,1.892294765,,
567,567,2,190.868,3,38.30396686,33.7173535,2.220243961,-1.976741478,1.889151738,-1.894262463,1.8917071,,
568,568,2,191.202,3,38.30448989,33.71746302,2.219695784,-1.976316236,1.888226748,-1.894524351,1.89137555,,
569,569,2,191.535,3,38.30603216,33.71657342,2.21777726,-1.976675354,1.889630437,-1.895412833,1.892521635,,
570,570,2,191.868,3,38.30605004,33.71685729,2.219370194,-1.976867206,1.889835701,-1.893910237,1.891872969,,
571,571,2,192.202,3,38.30525432,33.71791229,2.218073234,-1.975799724,1.88867043,-1.893538267,1.891104348,,
572,572,2,192.535,3,38.30553148,33.71815593,2.217498049,-1.977758296,1.890208044,-1.894325048,1.892266546,,
573,573,2,192.868,3,38.30613051,33.71727527,2.219337597,-1.978078671,1.890300617,-1.894052171,1.892176394,,
574,574,2,193.202,3,38.30471788,33.7163365,2.218647301,-1.977393776,1.88873525,-1.894783631,1.891759441,,
575,575,2,193.535,3,38.30414568,33.71723057,2.215524018,-1.976778358,1.889030479,-1.895372972,1.892201726,,
576,576,2,193.868,3,38.30499951,33.71730433,2.21919734,-1.977251284,1.889883757,-1.894543164,1.892213461,,
577,577,2,194.202,3,38.3038864,33.71610404,2.218226157,-1.976779103,1.88806507,-1.894903586,1.891484328,,
578,578,2,194.535,3,38.30480282,33.7173982,2.216207609,-1.975516602,1.889756538,-1.895413951,1.892585245,,
579,579,2,194.868,3,38.30414568,33.71737585,2.218907885,-1.976547018,1.889411763,-1.894775622,1.892093692,,
580,580,2,195.202,3,38.30290739,33.71687964,2.215959504,-1.974167489,1.888280392,-1.89458526,1.891432826,,
581,581,2,195.535,3,38.30545996,33.7184398,2.21518781,-1.973174512,1.889458701,-1.894608915,1.892033808,,
582,582,2,195.868,3,38.30406968,33.7183191,2.217169479,-1.97314173,1.889779076,-1.894050494,1.891914785,,
583,583,2,196.202,3,38.30435131,33.71854261,2.218108065,-1.971780695,1.889535256,-1.894572966,1.892054111,,
584,584,2,196.535,3,38.3040071,33.71814475,2.214161865,-1.972814649,1.889979497,-1.894799836,1.892389667,,
585,585,2,196.868,3,38.30467765,33.71915058,2.215173468,-1.971331052,1.890565671,-1.894053847,1.892309759,,
586,586,2,197.202,3,38.30389534,33.71874601,2.214253321,-1.972347684,1.888849803,-1.894207143,1.891528473,,
587,587,2,197.535,3,38.30275093,33.71855379,2.214934491,-1.97123792,1.889690042,-1.894261346,1.891975694,,
588,588,2,197.868,3,38.3028448,33.71909694,2.214973606,-1.973656006,1.889513277,-1.89420826,1.891860769,,
589,589,2,198.202,3,38.30384616,33.7191327,2.212888934,-1.971465722,1.888818697,-1.893645742,1.891232219,,
590,590,2,198.535,3,38.3042932,33.72001112,2.212444134,-1.972120255,1.890082501,-1.894226328,1.892154415,,
591,591,2,198.868,3,38.30435578,33.71931598,2.213271149,-1.973123848,1.890269511,-1.893468045,1.891868778,,
592,592,2,199.202,3,38.30314879,33.71922434,2.213409543,-1.97406169,1.889341169,-1.893914335,1.891627752,,
593,593,2,199.535,3,38.30199544,33.71972279,2.210172452,-1.973684132,1.889873885,-1.893579245,1.891726565,,
594,594,2,199.868,3,38.30325161,33.71829451,2.209858224,-1.974431984,1.88921842,-1.893480525,1.891349473,,
595,595,2,200.202,3,38.3023486,33.71854038,2.20889505,-1.974693686,1.888637461,-1.894375712,1.891506587,,
596,596,2,200.535,3,38.30375676,33.71979431,2.207933925,-1.973455213,1.890532889,-1.894706145,1.892619517,,
597,597,2,200.868,3,38.30228601,33.71890248,2.210664749,-1.975176483,1.889379539,-1.894892037,1.892135788,,
598,598,2,201.202,3,38.30272411,33.7181984,2.20664423,-1.975018717,1.888986148,-1.894663677,1.891824913,,
599,599,2,201.535,3,38.30161546,33.71941657,2.208857425,-1.975364424,1.889048547,-1.895423823,1.892236185,,
600,600,2,201.868,3,38.30333654,33.71960432,2.207739279,-1.974995621,1.890196868,-1.894990571,1.89259372,,
601,601,2,202.202,3,38.30110137,33.7202257,2.207715437,-1.974349841,1.888269775,-1.894030378,1.891150076,,
602,602,2,202.535,3,38.30070798,33.7199776,2.206871472,-1.973829791,1.888797835,-1.895305917,1.892051876,,
603,603,2,202.868,3,38.30132936,33.71966691,2.208803222,-1.973396353,1.888924681,-1.89484603,1.891885356,,
604,604,2,203.202,3,38.30119972,33.72005583,2.207628079,-1.973718591,1.888841235,-1.89458675,1.891713992,,
605,605,2,203.535,3,38.30135618,33.72025923,2.205323242,-1.972091943,1.88920948,-1.894330077,1.891769778,,
606,606,2,203.868,3,38.30140982,33.72200937,2.208336629,-1.972046122,1.889288456,-1.893677965,1.89148321,,
607,607,2,204.202,3,38.30259447,33.72190879,2.20582094,-1.970380731,1.88937451,-1.893872053,1.891623281,,
608,608,2,204.535,3,38.30228154,33.72261734,2.206219546,-1.970479637,1.889980428,-1.894670196,1.892325312,,
609,609,2,204.868,3,38.30310409,33.72276039,2.208305895,-1.969083585,1.89031645,-1.893813007,1.892064728,,
610,610,2,205.202,3,38.30216978,33.72246981,2.205348574,-1.970212534,1.889958822,-1.894378506,1.892168664,,
611,611,2,205.535,3,38.30190156,33.7243116,2.204001881,-1.969408616,1.889906854,-1.894304,1.892105427,,
612,612,2,205.868,3,38.30113713,33.72414172,2.204768546,-1.969687827,1.889271133,-1.893008344,1.891139739,,
613,613,2,206.202,3,38.30172722,33.72296826,2.201912925,-1.971730962,1.889442683,-1.894266934,1.891854808,,
614,614,2,206.535,3,38.30216084,33.72260392,2.204602584,-1.969959401,1.890258335,-1.895033971,1.892646153,,
615,615,2,206.868,3,38.30202226,33.72383998,2.20512785,-1.970867626,1.889717795,-1.892871999,1.891294897,,
616,616,2,207.202,3,38.29966639,33.72225524,2.200090513,-1.972126216,1.888659068,-1.894681931,1.891670499,,
617,617,2,207.535,3,38.30011789,33.72299061,2.201556973,-1.973639801,1.888999746,-1.895342425,1.892171085,,
618,618,2,207.868,3,38.3012176,33.7226151,2.20217146,-1.973364502,1.889324964,-1.894966357,1.89214566,,
619,619,2,208.202,3,38.29959486,33.72219265,2.199620381,-1.971845329,1.888432943,-1.894781583,1.891607263,,
620,620,2,208.535,3,38.29929982,33.72293026,2.20002383,-1.973226294,1.888892271,-1.895155415,1.892023843,,
621,621,2,208.868,3,38.30019389,33.7229839,2.199858986,-1.971807703,1.888938651,-1.89500659,1.891972621,,
622,622,2,209.202,3,38.29937134,33.72169421,2.200668864,-1.973285154,1.889476024,-1.894755319,1.892115672,,
623,623,2,209.535,3,38.30159311,33.72355164,2.198469453,-1.970109902,1.890230768,-1.894861676,1.892546222,,
624,624,2,209.868,3,38.30102537,33.72320072,2.201764286,-1.972078532,1.88995789,-1.894915134,1.892436512,,
625,625,2,210.202,3,38.29888855,33.72308896,2.198116668,-1.970424317,1.888785914,-1.894612082,1.891698998,,
626,626,2,210.535,3,38.30012236,33.72496203,2.197842859,-1.969399117,1.889368922,-1.894879371,1.892124147,,
627,627,2,210.868,3,38.29921488,33.72429372,2.198925801,-1.970653422,1.888521977,-1.894841187,1.891681582,,
628,628,2,211.202,3,38.29949204,33.72448371,2.199021168,-1.968237013,1.888624423,-1.894372546,1.891498484,,
629,629,2,211.535,3,38.29937581,33.7245597,2.19736807,-1.968958043,1.889156208,-1.895187825,1.892172017,,
630,630,2,211.868,3,38.29923723,33.72518108,2.198679,-1.968197152,1.888055385,-1.894238249,1.891146817,,
631,631,2,212.202,3,38.29784248,33.72710333,2.197290212,-1.966957003,1.888480813,-1.893330209,1.890905511,,
632,632,2,212.535,3,38.29845492,33.72469381,2.194944397,-1.96663104,1.889167943,-1.893983998,1.89157597,,
633,633,2,212.868,3,38.29845492,33.72550965,2.198204026,-1.966207474,1.888326772,-1.89357701,1.890951891,,
634,634,2,213.202,3,38.29894666,33.72484804,2.196674608,-1.966828853,1.888880536,-1.893978782,1.891429659,,
635,635,2,213.535,3,38.29823588,33.7248771,2.195752226,-1.966268569,1.888923005,-1.894510195,1.8917166,,
636,636,2,213.868,3,38.29922382,33.72650877,2.198209055,-1.967172697,1.888965473,-1.894184605,1.891575039,,
637,637,2,214.202,3,38.29820011,33.72502685,2.194204554,-1.969246194,1.888544515,-1.89388118,1.891212848,,
638,638,2,214.535,3,38.29773967,33.72608633,2.193728648,-1.968034357,1.889017255,-1.895150573,1.892083914,,
639,639,2,214.868,3,38.29829846,33.72521014,2.196217887,-1.967843622,1.888399415,-1.894261532,1.891330474,,
640,640,2,215.202,3,38.29863821,33.72604609,2.193599753,-1.970084012,1.889234066,-1.8944491,1.891841583,,
641,641,2,215.535,3,38.29761003,33.72611985,2.193458192,-1.967837475,1.889204264,-1.895289898,1.892247081,,
642,642,2,215.868,3,38.29732392,33.72546942,2.19209753,-1.971493289,1.88812095,-1.89565982,1.891890385,,
643,643,2,216.202,3,38.29836105,33.72498439,2.189767733,-1.970028877,1.888619394,-1.894419857,1.891519625,,
644,644,2,216.535,3,38.29780225,33.7244703,2.190480381,-1.970445737,1.889025823,-1.896148205,1.892587014,,
645,645,2,216.868,3,38.29731498,33.72430489,2.190105058,-1.970551163,1.888489381,-1.896674216,1.892581799,,
646,646,2,217.202,3,38.29771284,33.72466029,2.192761935,-1.969551668,1.888797835,-1.895162307,1.891980071,,
647,647,2,217.535,3,38.29891537,33.72619361,2.190004289,-1.969356276,1.889812231,-1.895555512,1.892683872,,
648,648,2,217.868,3,38.29821799,33.72656242,2.190751769,-1.968612894,1.88877213,-1.895844594,1.892308362,,
649,649,2,218.202,3,38.29695289,33.72619585,2.189768292,-1.968377642,1.889168688,-1.894987219,1.892077953,,
650,650,2,218.535,3,38.29612587,33.72647525,2.188943513,-1.967634074,1.888910152,-1.896099218,1.892504685,,
651,651,2,218.868,3,38.29718087,33.72704969,2.190243267,-1.967828907,1.888320625,-1.895514906,1.891917766,,
652,652,2,219.202,3,38.29718087,33.72686193,2.185511589,-1.965478063,1.888870478,-1.894214221,1.891542349,,
653,653,2,219.535,3,38.29761003,33.72614444,2.189547941,-1.967264339,1.889823966,-1.89569074,1.892757353,,
654,654,2,219.868,3,38.29778884,33.7279147,2.188784629,-1.966079511,1.888780326,-1.895204962,1.891992644,,
655,655,2,220.202,3,38.29634045,33.72829021,2.187718637,-1.964596659,1.889134787,-1.893456311,1.891295549,,
656,656,2,220.535,3,38.29730604,33.72748555,2.186875604,-1.964996196,1.889789507,-1.895600588,1.892695047,,
657,657,2,220.868,3,38.29714511,33.72887135,2.186912857,-1.964050159,1.888715879,-1.894509823,1.891612851,,
658,658,2,221.202,3,38.295956,33.72895629,2.18466334,-1.965940744,1.889617213,-1.89319554,1.891406376,,
659,659,2,221.535,3,38.29588447,33.72833491,2.183729596,-1.964586601,1.889549971,-1.894078807,1.891814389,,
660,660,2,221.868,3,38.29623316,33.72854949,2.184764296,-1.966337301,1.888014406,-1.894151077,1.891082742,,
661,661,2,222.202,3,38.29744462,33.72782306,2.182883769,-1.967259869,1.890161477,-1.893130906,1.891646192,,
662,662,2,222.535,3,38.29717193,33.72715474,2.185101807,-1.968123578,1.889685944,-1.894939162,1.892312553,,
663,663,2,222.868,3,38.29577718,33.72812928,2.182354592,-1.968034729,1.888772689,-1.894992248,1.891882468,,
664,664,2,223.202,3,38.29605435,33.72738943,2.182959206,-1.968976669,1.88960138,-1.894591779,1.89209658,,
665,665,2,223.535,3,38.29605435,33.7273045,2.18039602,-1.967542246,1.889616467,-1.895169385,1.892392926,,
666,666,2,223.868,3,38.29574142,33.72829468,2.180435695,-1.966687478,1.88850987,-1.895066008,1.891787939,,
667,667,2,224.202,3,38.29469089,33.72775377,2.182314359,-1.970029064,1.889011108,-1.895079978,1.892045543,,
668,668,2,224.535,3,38.29514239,33.72701839,2.178800479,-1.966208965,1.888608404,-1.895826899,1.892217651,,
669,669,2,224.868,3,38.29468195,33.72705863,2.181052603,-1.968343742,1.887947537,-1.89657382,1.892260679,,
670,670,2,225.202,3,38.29505299,33.7277113,2.1795284,-1.966368034,1.888952434,-1.89471639,1.891834412,,
671,671,2,225.535,3,38.29527203,33.72747213,2.179999277,-1.9661678,1.888896369,-1.895871044,1.892383706,,
672,672,2,225.868,3,38.29429303,33.72846232,2.180179022,-1.966088638,1.887907677,-1.895825781,1.891866729,,
673,673,2,226.202,3,38.29430197,33.72770683,2.178986743,-1.965187304,1.889104613,-1.894523234,1.891813923,,
674,674,2,226.535,3,38.29505299,33.72972519,2.17809733,-1.964828558,1.889396117,-1.895610832,1.892503474,,
675,675,2,226.868,3,38.29455231,33.72715697,2.178203128,-1.963578165,1.888566867,-1.896393888,1.892480378,,
676,676,2,227.202,3,38.29492335,33.72755931,2.17758771,-1.963892765,1.889587038,-1.895001747,1.892294392,,
677,677,2,227.535,3,38.29468642,33.72750566,2.177442238,-1.965671405,1.889290318,-1.896110394,1.892700356,,
678,678,2,227.868,3,38.29417233,33.72816057,2.179304883,-1.965450868,1.888011799,-1.896035329,1.892023564,,
679,679,2,228.202,3,38.29272394,33.72808234,2.17699632,-1.965984143,1.888747171,-1.895309456,1.892028314,,
680,680,2,228.535,3,38.29439138,33.72809351,2.174834721,-1.964863949,1.888686262,-1.895576932,1.892131597,,
681,681,2,228.868,3,38.2936493,33.72846679,2.175719291,-1.967265643,1.887892031,-1.896290139,1.892091085,,
682,682,2,229.202,3,38.29197292,33.72734249,2.173211798,-1.967873797,1.888752759,-1.895890415,1.892321587,,
683,683,2,229.535,3,38.29294298,33.72855619,2.172216028,-1.966547221,1.888931945,-1.89647808,1.892705013,,
684,684,2,229.868,3,38.29270605,33.72716145,2.17356123,-1.967664808,1.887995407,-1.897840977,1.892918192,,
685,685,2,230.202,3,38.29211597,33.72772918,2.172125876,-1.966830716,1.888832294,-1.895774559,1.892303426,,
686,686,2,230.535,3,38.29192821,33.72735591,2.171204053,-1.96530316,1.889138885,-1.896582015,1.89286045,,
687,687,2,230.868,3,38.29160635,33.72911052,2.174905501,-1.966624334,1.887685277,-1.896264621,1.891974949,,
688,688,2,231.202,3,38.29271947,33.73003141,2.17248369,-1.963726059,1.889195137,-1.894606121,1.891900629,,
689,689,2,231.535,3,38.2922322,33.72835056,2.173963375,-1.965257339,1.889278397,-1.896537871,1.892908134,,
690,690,2,231.868,3,38.29190586,33.72980789,2.170625702,-1.964944787,1.88804365,-1.896213584,1.892128617,,
691,691,2,232.202,3,38.29164211,33.72950838,2.171675675,-1.963477395,1.889094554,-1.895044216,1.892069385,,
692,692,2,232.535,3,38.29186563,33.73009399,2.171266265,-1.965175755,1.888655343,-1.895513788,1.892084565,,
693,693,2,232.868,3,38.29015796,33.72917981,2.169435285,-1.962700859,1.887062781,-1.896104433,1.891583607,,
694,694,2,233.202,3,38.2899702,33.72946144,2.168676071,-1.965483092,1.887910098,-1.895312064,1.891611081,,
