Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
234,234,2,49.818,5,34.09056055,30.53659323,1.841256581,-1.577713154,1.504448639,-1.414055772,1.459252206,,
235,235,2,50.018,5,34.08969107,30.53689945,1.839084551,-1.583269984,1.504195971,-1.411386509,1.45779124,,
236,236,2,50.218,5,34.08924627,30.53577739,1.839664392,-1.578359306,1.503814595,-1.412948523,1.458381559,,
237,237,2,50.418,5,34.08842372,30.53499731,1.841784455,-1.588940993,1.503088722,-1.41476721,1.458927966,,
238,238,2,50.618,5,34.08870535,30.53459722,1.841610484,-1.583730616,1.503175614,-1.41531194,1.459243777,,
239,239,2,50.818,5,34.08821138,30.53756106,1.840519346,-1.587660983,1.502488391,-1.410787203,1.456637797,,
240,240,2,51.018,5,34.08838572,30.5339736,1.84197519,-1.591195352,1.503150469,-1.414512679,1.458831574,,
241,241,2,51.218,5,34.08788281,30.53503978,1.842403971,-1.579591446,1.503140503,-1.412961282,1.458050893,,
242,242,2,51.418,5,34.08794539,30.5351046,1.839747652,-1.584278792,1.502414072,-1.412711222,1.457562647,,
243,243,2,51.618,5,34.08753412,30.5355427,1.842757501,-1.580586471,1.502324292,-1.412358996,1.457341644,,
244,244,2,51.818,5,34.08850419,30.53631383,1.845730469,-1.581213064,1.50249817,-1.411161315,1.456829743,,
245,245,2,52.018,5,34.08753636,30.53569916,1.842157543,-1.588434167,1.502433816,-1.413378794,1.457906305,,
246,246,2,52.218,5,34.08875006,30.53529236,1.838725246,-1.579849795,1.503029024,-1.413644966,1.458336995,,
247,247,2,52.418,5,34.08737319,30.53494367,1.838639192,-1.586246677,1.502349624,-1.413671881,1.458010753,,
248,248,2,52.618,5,34.08855783,30.53472015,1.840976626,-1.580254734,1.502000751,-1.414068997,1.458034874,,
249,249,2,52.818,5,34.08817562,30.5363116,1.840109378,-1.600942202,1.502376912,-1.41212691,1.457251911,,
250,250,2,53.018,5,34.08821362,30.53384843,1.838891022,-1.584193297,1.503129234,-1.416239351,1.459684293,,
251,251,2,53.218,5,34.0875073,30.53482968,1.833966374,-1.590901613,1.502058307,-1.413794816,1.457926561,,
252,252,2,53.418,5,34.08688592,30.53585339,1.843609847,-1.601857692,1.501404052,-1.413080678,1.457242365,,
253,253,2,53.618,5,34.08837231,30.53416806,1.842110418,-1.595597714,1.502405876,-1.415795856,1.459100866,,
254,254,2,53.818,5,34.0870625,30.53312871,1.843052544,-1.605286822,1.501975698,-1.416006893,1.458991296,,
255,255,2,54.018,5,34.08644783,30.53208265,1.837055571,-1.596820354,1.502253791,-1.416775421,1.459514606,,
256,256,2,54.218,5,34.08693957,30.53149033,1.839604042,-1.600003242,1.501677489,-1.417487603,1.459582546,,
257,257,2,54.418,5,34.08646794,30.53245816,1.840322837,-1.598926634,1.501855744,-1.41683903,1.459347387,,
258,258,2,54.618,5,34.08646571,30.53105447,1.844831929,-1.60165783,1.50233286,-1.417715125,1.460023993,,
259,259,2,54.818,5,34.08721673,30.53222123,1.840926334,-1.611997373,1.502003545,-1.41617686,1.459090202,,
260,260,2,55.018,5,34.08744472,30.53164008,1.838468015,-1.594012603,1.502634702,-1.416645315,1.459640008,,
261,261,2,55.218,5,34.08826502,30.53179878,1.839799434,-1.601953432,1.502674004,-1.417836011,1.460255007,,
262,262,2,55.418,5,34.08764365,30.53231734,1.843713038,-1.605126075,1.503256174,-1.416296907,1.45977654,,
263,263,2,55.618,5,34.08741789,30.53171384,1.846069656,-1.604422182,1.503197221,-1.417581946,1.460389583,,
264,264,2,55.818,5,34.08900934,30.53051355,1.842041127,-1.599845104,1.503730124,-1.417870097,1.46080011,,
265,265,2,56.018,5,34.08813762,30.53153056,1.843295991,-1.600717939,1.503753221,-1.417673961,1.460713591,,
266,266,2,56.218,5,34.08854666,30.53055155,1.839079708,-1.604495384,1.504221396,-1.419713464,1.46196743,,
267,267,2,56.418,5,34.08890428,30.53159091,1.840181462,-1.601482928,1.504227077,-1.416906551,1.460566814,,
268,268,2,56.618,5,34.08943626,30.53183007,1.842021197,-1.597268693,1.504401049,-1.419385825,1.461893437,,
269,269,2,56.818,5,34.08960836,30.53077507,1.839397848,-1.600409299,1.50376421,-1.416813605,1.460288907,,
270,270,2,57.018,5,34.08891993,30.53234193,1.841532998,-1.60449408,1.504035225,-1.417980273,1.461007749,,
271,271,2,57.218,5,34.08990117,30.5304845,1.840602048,-1.602975838,1.504463633,-1.4209443,1.462703967,,
272,272,2,57.418,5,34.09025433,30.53137857,1.839348301,-1.607252471,1.50491132,-1.417128392,1.461019856,,
273,273,2,57.618,5,34.09006434,30.53062978,1.844726503,-1.607524045,1.503681881,-1.417327695,1.460504788,,
274,274,2,57.818,5,34.09012245,30.53086001,1.843107305,-1.609210297,1.504825545,-1.417785813,1.461305679,,
275,275,2,58.018,5,34.0900934,30.5304912,1.840488613,-1.609141193,1.504902007,-1.419066288,1.461984147,,
276,276,2,58.218,5,34.08947202,30.53042638,1.84228383,-1.600753702,1.505419263,-1.418849197,1.46213423,,
277,277,2,58.418,5,34.08973577,30.53018945,1.841537654,-1.607431099,1.504596067,-1.41854484,1.461570454,,
278,278,2,58.618,5,34.089738,30.53066778,1.841646433,-1.609014347,1.504154621,-1.418870151,1.461512386,,
279,279,2,58.818,5,34.08923062,30.53111482,1.839469746,-1.613021828,1.504288358,-1.418407657,1.461348008,,
280,280,2,59.018,5,34.09060525,30.53288954,1.841609553,-1.59727186,1.504885429,-1.414445065,1.459665247,,
281,281,2,59.218,5,34.08895793,30.53035709,1.836308278,-1.607069559,1.505021216,-1.420327764,1.46267449,,
282,282,2,59.418,5,34.08845278,30.53048003,1.841501519,-1.609705016,1.504559932,-1.418563094,1.461561513,,
283,283,2,59.618,5,34.09002634,30.53161326,1.844033226,-1.601235382,1.50459169,-1.418106653,1.461349172,,
284,284,2,59.818,5,34.08953013,30.53231734,1.841856912,-1.609034836,1.5047231,-1.418860931,1.461792016,,
285,285,2,60.018,5,34.09044655,30.52988547,1.840280741,-1.604590565,1.505317004,-1.419811439,1.462564222,,
286,286,2,60.218,5,34.0907416,30.53100082,1.844992116,-1.607628539,1.504289569,-1.419624057,1.461956813,,
287,287,2,60.418,5,34.09078407,30.52905846,1.84277501,-1.608613692,1.505182428,-1.420689956,1.462936192,,
288,288,2,60.618,5,34.09002858,30.52948537,1.842298359,-1.611325704,1.504678303,-1.418805052,1.461741678,,
289,289,2,60.818,5,34.08951896,30.53010005,1.836589165,-1.601015031,1.50582709,-1.419830531,1.46282881,,
290,290,2,61.018,5,34.09038844,30.52918139,1.835637912,-1.613885164,1.504774229,-1.421690476,1.463232353,,
291,291,2,61.218,5,34.08998834,30.52834544,1.839703321,-1.599766873,1.505555609,-1.422408712,1.46398216,,
292,292,2,61.418,5,34.08990117,30.52938479,1.841186173,-1.60610415,1.504826849,-1.420861785,1.462844317,,
293,293,2,61.618,5,34.08984976,30.5297603,1.842116378,-1.610428654,1.504741447,-1.419966691,1.462354069,,
294,294,2,61.818,5,34.09176754,30.52812415,1.842376404,-1.609051973,1.506219083,-1.423301664,1.464760373,,
295,295,2,62.018,5,34.08927532,30.52893552,1.840890758,-1.610598341,1.504803194,-1.42273067,1.463766932,,
296,296,2,62.218,5,34.08934908,30.52845496,1.83575619,-1.608028822,1.505141543,-1.421135128,1.463138336,,
297,297,2,62.418,5,34.08939155,30.52980724,1.840183884,-1.598061994,1.504400955,-1.421073102,1.462737029,,
298,298,2,62.618,5,34.09019845,30.5300084,1.843078434,-1.608748361,1.504750853,-1.418517087,1.46163397,,
299,299,2,62.818,5,34.08999952,30.52769723,1.842094213,-1.604254171,1.505094046,-1.421647262,1.463370654,,
300,300,2,63.018,5,34.08947649,30.52836108,1.836584881,-1.605630293,1.504458884,-1.420796778,1.462627831,,
301,301,2,63.218,5,34.08954131,30.5278984,1.841502823,-1.61309503,1.504134411,-1.422355533,1.463244972,,
302,302,2,63.418,5,34.08959942,30.52738878,1.843220554,-1.61692854,1.504619537,-1.420000032,1.462309784,,
303,303,2,63.618,5,34.08976706,30.52834991,1.841863804,-1.616960391,1.505079517,-1.420158916,1.462619216,,
304,304,2,63.818,5,34.0898967,30.52730161,1.839886419,-1.614761911,1.505104197,-1.421537925,1.463321061,,
305,305,2,64.018,5,34.08964413,30.52776429,1.83532089,-1.605306566,1.505456423,-1.422158465,1.463807444,,
306,306,2,64.218,5,34.09023868,30.5289914,1.841015927,-1.605399139,1.505187737,-1.420602318,1.462895027,,
307,307,2,64.418,5,34.09121992,30.52803028,1.837489381,-1.615885086,1.505851118,-1.423551817,1.464701467,,
308,308,2,64.618,5,34.08892217,30.52945855,1.839192957,-1.615718752,1.503822511,-1.422075112,1.462948811,,
309,309,2,64.818,5,34.09044879,30.52867401,1.838282682,-1.612564735,1.50525563,-1.421344024,1.463299827,,
310,310,2,65.018,5,34.08990564,30.52682999,1.838992536,-1.604098454,1.505388344,-1.424928312,1.465158328,,
311,311,2,65.218,5,34.08911663,30.52820015,1.837745309,-1.61068514,1.503606817,-1.420987141,1.462296979,,
312,312,2,65.418,5,34.08871206,30.52781123,1.840148121,-1.611190289,1.505622851,-1.423847139,1.464734995,,
313,313,2,65.618,5,34.08904957,30.52782911,1.840161532,-1.60431657,1.504506474,-1.421430264,1.462968369,,
314,314,2,65.818,5,34.08958378,30.52647236,1.838246547,-1.608018577,1.504994115,-1.421781373,1.463387744,,
315,315,2,66.018,5,34.08852654,30.52432883,1.841821708,-1.610193029,1.504318999,-1.425250922,1.46478496,,
316,316,2,66.218,5,34.08897357,30.52502397,1.842048578,-1.618725061,1.503767283,-1.423262828,1.463515055,,
317,317,2,66.418,5,34.09007328,30.52641648,1.83965005,-1.61433965,1.504870994,-1.423602481,1.464236737,,
318,318,2,66.618,5,34.08883276,30.52478033,1.838952303,-1.614675112,1.505254419,-1.425234158,1.465244289,,
319,319,2,66.818,5,34.08933344,30.52455011,1.838144287,-1.615098678,1.504577068,-1.425214135,1.464895602,,
320,320,2,67.018,5,34.08933567,30.52559394,1.83677543,-1.609881781,1.504084213,-1.421848242,1.462966227,,
321,321,2,67.218,5,34.08884393,30.52548441,1.838981174,-1.612293907,1.504785592,-1.425738097,1.465261844,,
322,322,2,67.418,5,34.08910545,30.52606556,1.837832667,-1.616034843,1.504758118,-1.423271582,1.46401485,,
323,323,2,67.618,5,34.08918368,30.52611026,1.838402636,-1.610532962,1.504407381,-1.424467307,1.464437344,,
324,324,2,67.818,5,34.08942284,30.52643883,1.839374006,-1.602374949,1.504304005,-1.422246661,1.463275333,,
325,325,2,68.018,5,34.09113946,30.52579063,1.842166856,-1.612696052,1.506179688,-1.426008925,1.466094307,,
326,326,2,68.218,5,34.08972459,30.52681881,1.841486804,-1.610639878,1.505326224,-1.420885533,1.463105879,,
327,327,2,68.418,5,34.09064996,30.5268501,1.83798857,-1.614839584,1.506380109,-1.424977858,1.465678984,,
328,328,2,68.618,5,34.09099864,30.52797887,1.840918511,-1.609189808,1.505688229,-1.418605935,1.462147082,,
329,329,2,68.818,5,34.09054043,30.52685681,1.836659387,-1.60002131,1.506369213,-1.423513633,1.464941423,,
330,330,2,69.018,5,34.09140544,30.52621978,1.841890253,-1.605339348,1.506004786,-1.423772727,1.464888756,,
331,331,2,69.218,5,34.09032362,30.5270088,1.842212118,-1.618102565,1.50546853,-1.422214158,1.463841344,,
332,332,2,69.418,5,34.09205811,30.52668917,1.839457266,-1.60890054,1.506199898,-1.42275209,1.464475994,,
333,333,2,69.618,5,34.09098523,30.52795875,1.840311661,-1.611341909,1.505662991,-1.424090494,1.464876742,,
334,334,2,69.818,5,34.09035715,30.52864048,1.84118282,-1.604003832,1.505380614,-1.422408805,1.463894709,,
335,335,2,70.018,5,34.08877017,30.52746478,1.840776019,-1.613407023,1.505603758,-1.422368758,1.463986258,,
336,336,2,70.218,5,34.08981176,30.52715185,1.840733923,-1.606060192,1.505668485,-1.422405638,1.464037062,,
337,337,2,70.418,5,34.08970224,30.5247468,1.83841493,-1.600355096,1.505837148,-1.426561852,1.4661995,,
338,338,2,70.618,5,34.09010234,30.52634048,1.839825511,-1.60556715,1.505668113,-1.424258877,1.464963495,,
339,339,2,70.818,5,34.09129592,30.52536818,1.840961725,-1.610056311,1.505146107,-1.42376034,1.464453223,,
340,340,2,71.018,5,34.08998387,30.52547547,1.842240244,-1.616689004,1.504792577,-1.425592158,1.465192367,,
341,341,2,71.218,5,34.08971342,30.52586886,1.840874739,-1.602441259,1.504579583,-1.421771687,1.463175635,,
342,342,2,71.418,5,34.08975812,30.52645671,1.83817707,-1.603814401,1.505926369,-1.423663296,1.464794832,,
343,343,2,71.618,5,34.0893692,30.52278432,1.837730221,-1.60742607,1.505840966,-1.426356029,1.466098498,,
344,344,2,71.818,5,34.08917027,30.5251469,1.839389652,-1.613351889,1.505411534,-1.423535519,1.464473526,,
345,345,2,72.018,5,34.09076618,30.52622649,1.839097403,-1.610101014,1.505337773,-1.423205737,1.464271755,,
346,346,2,72.218,5,34.08934685,30.52529666,1.8391883,-1.615988836,1.50464906,-1.423272513,1.463960786,,
347,347,2,72.418,5,34.09018057,30.52390414,1.83790829,-1.604824886,1.505113883,-1.42721862,1.466166252,,
348,348,2,72.618,5,34.08947872,30.52466857,1.838406734,-1.60733927,1.504895674,-1.42382963,1.464362652,,
349,349,2,72.818,5,34.089738,30.52473116,1.838376001,-1.619911939,1.505263826,-1.42285081,1.464057318,,
350,350,2,73.018,5,34.08895346,30.52756536,1.838919893,-1.619810425,1.50509982,-1.421191473,1.463145646,,
351,351,2,73.218,5,34.09033703,30.5287053,1.838975586,-1.619301364,1.505596494,-1.42423457,1.464915532,,
352,352,2,73.418,5,34.09034374,30.52621084,1.836519875,-1.619455405,1.50616814,-1.424199924,1.465184032,,
353,353,2,73.618,5,34.08996823,30.52610579,1.838165522,-1.60838291,1.505149739,-1.423831027,1.464490383,,
354,354,2,73.818,5,34.09046891,30.52592921,1.841025054,-1.609393582,1.505090413,-1.422646851,1.463868632,,
355,355,2,74.018,5,34.09197094,30.52727255,1.842387766,-1.618793607,1.505830256,-1.425143075,1.465486665,,
356,356,2,74.218,5,34.09076171,30.52523184,1.837529615,-1.611932181,1.505995659,-1.420714543,1.463355101,,
357,357,2,74.418,5,34.09156191,30.52804145,1.836703904,-1.613019593,1.506425092,-1.423912052,1.465168572,,
358,358,2,74.618,5,34.09085559,30.52721891,1.837871596,-1.613822952,1.505461918,-1.420731493,1.463096705,,
359,359,2,74.818,5,34.09164461,30.52722561,1.836060546,-1.608059928,1.506899601,-1.423527696,1.465213648,,
360,360,2,75.018,5,34.09096064,30.52751395,1.838275231,-1.613183133,1.506341832,-1.422448386,1.464395109,,
361,361,2,75.218,5,34.09060078,30.52591804,1.83526352,-1.612441242,1.505572745,-1.42339284,1.464482793,,
362,362,2,75.418,5,34.08936473,30.52619743,1.83519572,-1.587582566,1.505225083,-1.424487982,1.464856533,,
363,363,2,75.618,5,34.08919262,30.52484292,1.833444461,-1.60026364,1.506897924,-1.424142927,1.465520426,,
364,364,2,75.818,5,34.09092265,30.52659976,1.838339306,-1.617865823,1.506318549,-1.424711314,1.465514931,,
365,365,2,76.018,5,34.09097406,30.52663106,1.83798708,-1.616637409,1.505824296,-1.420574099,1.463199197,,
366,366,2,76.218,5,34.08907639,30.52378568,1.833693869,-1.611519605,1.506831987,-1.423823577,1.465327782,,
367,367,2,76.418,5,34.0907416,30.52631813,1.836463436,-1.593703404,1.505906811,-1.422816538,1.464361674,,
368,368,2,76.618,5,34.08966648,30.52407178,1.827337593,-1.602857746,1.505884832,-1.428153482,1.467019157,,
369,369,2,76.818,5,34.08859136,30.52430871,1.835954189,-1.597127505,1.504762122,-1.423138682,1.463950402,,
370,370,2,77.018,5,34.09063654,30.52241105,1.83508303,-1.615922898,1.506261924,-1.427783374,1.467022649,,
371,371,2,77.218,5,34.09121322,30.524416,1.837394759,-1.598091796,1.506089816,-1.423544273,1.464817044,,
372,372,2,77.418,5,34.09089582,30.52511337,1.833187975,-1.607632451,1.507419651,-1.424901396,1.466160524,,
373,373,2,77.618,5,34.09040409,30.52426624,1.83546599,-1.613134146,1.505619498,-1.423830562,1.46472503,,
374,374,2,77.818,5,34.09055384,30.52281561,1.837091334,-1.612529345,1.50688591,-1.427108445,1.466997178,,
375,375,2,78.018,5,34.09175637,30.52428859,1.833799295,-1.614536159,1.507242793,-1.424124487,1.46568364,,
376,376,2,78.218,5,34.0899414,30.52471998,1.837327704,-1.608999632,1.50623622,-1.423512981,1.4648746,,
377,377,2,78.418,5,34.08954578,30.52291173,1.83410123,-1.610371284,1.505866485,-1.426689629,1.466278057,,
378,378,2,78.618,5,34.08956366,30.52359792,1.837334968,-1.606060751,1.504998119,-1.423940365,1.464469242,,
379,379,2,78.818,5,34.09032809,30.52191037,1.834144816,-1.607009955,1.505938662,-1.426297356,1.466118009,,
380,380,2,79.018,5,34.08946308,30.5227955,1.833936572,-1.616309583,1.505389182,-1.425535162,1.465462172,,
381,381,2,79.218,5,34.08997046,30.52251163,1.83447618,-1.603469066,1.506192354,-1.426111278,1.466151816,,
382,382,2,79.418,5,34.0894139,30.5226815,1.834824309,-1.609139331,1.505377168,-1.426703785,1.466040476,,
383,383,2,79.618,5,34.08940273,30.52262562,1.835265383,-1.608213596,1.505187923,-1.42637596,1.465781941,,
384,384,2,79.818,5,34.0897313,30.5227575,1.836341433,-1.613559015,1.506131632,-1.425618142,1.465874887,,
385,385,2,80.018,5,34.08885735,30.52251163,1.835685223,-1.613514684,1.505686646,-1.425961707,1.465824177,,
386,386,2,80.218,5,34.08939155,30.52228811,1.832658611,-1.590281539,1.505437331,-1.428185985,1.466811658,,
387,387,2,80.418,5,34.08949213,30.52195731,1.824874245,-1.617754437,1.506341087,-1.429731049,1.468036068,,
388,388,2,80.618,5,34.08946755,30.5229162,1.832697727,-1.611302234,1.503507631,-1.42481022,1.464158925,,
389,389,2,80.818,5,34.08943402,30.52394661,1.833445206,-1.611831412,1.505721571,-1.422498398,1.464109984,,
390,390,2,81.018,5,34.0896106,30.52269938,1.82885509,-1.618331857,1.505757054,-1.427191519,1.466474286,,
391,391,2,81.218,5,34.08917921,30.52535254,1.832203381,-1.617442444,1.504337532,-1.423092116,1.463714824,,
392,392,2,81.418,5,34.08920827,30.52127334,1.830624975,-1.613409631,1.50543463,-1.427984912,1.466709771,,
393,393,2,81.618,5,34.08975589,30.52382591,1.835877076,-1.605655253,1.505215676,-1.423792378,1.464504027,,
394,394,2,81.818,5,34.08892664,30.52366498,1.831763238,-1.615487784,1.505240636,-1.425987132,1.465613884,,
395,395,2,82.018,5,34.08902275,30.52410978,1.833726838,-1.615431905,1.504987502,-1.426051487,1.465519495,,
396,396,2,82.218,5,34.08785599,30.5250642,1.830594987,-1.605296135,1.504682867,-1.423566625,1.464124746,,
397,397,2,82.418,5,34.08974247,30.52455234,1.833021082,-1.608690247,1.505151601,-1.42663198,1.465891791,,
398,398,2,82.618,5,34.08942955,30.5236851,1.832192764,-1.620398276,1.504760632,-1.424422324,1.464591478,,
399,399,2,82.818,5,34.08862265,30.52543971,1.833712496,-1.616233028,1.503854921,-1.424817857,1.464336389,,
400,400,2,83.018,5,34.08962848,30.52661988,1.830932312,-1.618844084,1.505769161,-1.423822832,1.464795997,,
401,401,2,83.218,5,34.08812644,30.52791181,1.829348132,-1.601252705,1.504432248,-1.421599858,1.463016053,,
402,402,2,83.418,5,34.08883946,30.52637401,1.832335256,-1.610616036,1.504650364,-1.425982941,1.465316652,,
403,403,2,83.618,5,34.08896687,30.52811521,1.83165893,-1.614784636,1.504853112,-1.4213023,1.463077706,,
404,404,2,83.818,5,34.08793198,30.52749607,1.830944605,-1.619838551,1.503541997,-1.422874,1.463207998,,
405,405,2,84.018,5,34.08753859,30.52719209,1.827778667,-1.608998328,1.504591225,-1.42514829,1.464869757,,
406,406,2,84.218,5,34.0874626,30.52827391,1.832621358,-1.61137078,1.503186883,-1.421834831,1.462510857,,
407,407,2,84.418,5,34.08805045,30.52753183,1.832145452,-1.574964449,1.503802487,-1.422979799,1.463391143,,
408,408,2,84.618,5,34.08674511,30.52495244,1.825523376,-1.614397392,1.504689293,-1.423352514,1.464020903,,
409,409,2,84.818,5,34.0869351,30.52603426,1.831748337,-1.614974067,1.504147915,-1.423773751,1.463960833,,
410,410,2,85.018,5,34.0869865,30.52681658,1.830190234,-1.610224321,1.504289383,-1.419752952,1.462021167,,
411,411,2,85.218,5,34.08772188,30.52355993,1.828422956,-1.612523757,1.504634159,-1.427263417,1.465948788,,
412,412,2,85.418,5,34.08893558,30.52358898,1.830987446,-1.610420272,1.504864568,-1.423927233,1.4643959,,
413,413,2,85.618,5,34.08774646,30.52495468,1.830685884,-1.609652303,1.504733624,-1.423107204,1.463920414,,
414,414,2,85.818,5,34.08764812,30.52552017,1.82712432,-1.596501283,1.505094791,-1.42186277,1.46347878,,
415,415,2,86.018,5,34.08719885,30.52415895,1.827944443,-1.585168019,1.505186619,-1.424335059,1.464760839,,
416,416,2,86.218,5,34.08652382,30.52205342,1.829041727,-1.609484106,1.504409244,-1.426801295,1.465605269,,
417,417,2,86.418,5,34.08780681,30.52403825,1.831208169,-1.606985368,1.504227822,-1.424177107,1.464202465,,
418,418,2,86.618,5,34.08786493,30.52264798,1.83301121,-1.594679244,1.504965151,-1.427138992,1.466052071,,
419,419,2,86.818,5,34.08778223,30.52246246,1.827077754,-1.606116071,1.50574206,-1.425666385,1.465704222,,
420,420,2,87.018,5,34.08772411,30.52355099,1.828867011,-1.599613018,1.504866896,-1.422816165,1.463841531,,
421,421,2,87.218,5,34.08744919,30.52380356,1.830049977,-1.607252657,1.505592862,-1.424548146,1.465070504,,
422,422,2,87.418,5,34.08783811,30.5234057,1.830909029,-1.617209986,1.504628571,-1.42517474,1.464901655,,
423,423,2,87.618,5,34.08762353,30.52238423,1.82970874,-1.588368788,1.505145082,-1.422469248,1.463807165,,
424,424,2,87.818,5,34.08772635,30.52275526,1.828668825,-1.599631272,1.505819546,-1.424820744,1.465320145,,
425,425,2,88.018,5,34.08668476,30.5214678,1.827020943,-1.599796675,1.504831785,-1.423591305,1.464211545,,
426,426,2,88.218,5,34.08750283,30.52166003,1.828052476,-1.613183506,1.505433978,-1.427562278,1.466498128,,
427,427,2,88.418,5,34.08757659,30.52583533,1.831637137,-1.599982381,1.504325239,-1.419850368,1.462087804,,
428,428,2,88.618,5,34.0874626,30.52293855,1.82536412,-1.596107893,1.505456516,-1.423244667,1.464350592,,
429,429,2,88.818,5,34.08742683,30.52395555,1.825807244,-1.604415476,1.505861735,-1.423590001,1.464725868,,
430,430,2,89.018,5,34.08721673,30.52320006,1.825836487,-1.610440202,1.504664892,-1.423408952,1.464036922,,
431,431,2,89.218,5,34.0873419,30.52249375,1.825639047,-1.604156755,1.504985733,-1.423584786,1.464285259,,
432,432,2,89.418,5,34.08769505,30.52180532,1.83107201,-1.592542604,1.50492082,-1.426212419,1.465566619,,
433,433,2,89.618,5,34.08767047,30.52297878,1.827280596,-1.606524549,1.506486745,-1.422963687,1.464725216,,
434,434,2,89.818,5,34.0884349,30.52287596,1.826150715,-1.584178582,1.506631566,-1.426845346,1.466738456,,
435,435,2,90.018,5,34.08693957,30.52002612,1.825304888,-1.582703553,1.505131205,-1.428354182,1.466742694,,
436,436,2,90.218,5,34.08654394,30.52018034,1.829261705,-1.595605537,1.50534662,-1.428942685,1.467144652,,
437,437,2,90.418,5,34.08727708,30.51904487,1.823428459,-1.582125574,1.505845344,-1.431092922,1.468469133,,
438,438,2,90.618,5,34.08681216,30.52083301,1.823322661,-1.599657722,1.505982341,-1.426020939,1.46600164,,
439,439,2,90.818,5,34.08751848,30.52133593,1.82619188,-1.614115201,1.506368933,-1.428299886,1.467334409,,
440,440,2,91.018,5,34.08895793,30.52258763,1.830345392,-1.612618752,1.505149366,-1.425094087,1.465121727,,
441,441,2,91.218,5,34.08849972,30.52202883,1.831074804,-1.596060582,1.505725855,-1.425638911,1.465682383,,
442,442,2,91.418,5,34.08700439,30.52208248,1.827616617,-1.606057398,1.505257306,-1.423424319,1.464340813,,
443,443,2,91.618,5,34.08659088,30.52168462,1.822847687,-1.582910679,1.505576843,-1.427627378,1.46660211,,
444,444,2,91.818,5,34.08652829,30.52116158,1.823833957,-1.591801085,1.50583752,-1.426921156,1.466379338,,
445,445,2,92.018,5,34.08574151,30.52149463,1.823391579,-1.595241763,1.504756627,-1.426716544,1.465736586,,
446,446,2,92.218,5,34.08585998,30.52282232,1.826446503,-1.591106132,1.504575765,-1.426527206,1.465551485,,
447,447,2,92.418,5,34.08599409,30.52458364,1.822848991,-1.60439834,1.505555516,-1.423081965,1.46431874,,
448,448,2,92.618,5,34.0859248,30.52478257,1.824837551,-1.597438566,1.50488189,-1.423228741,1.464055316,,
449,449,2,92.818,5,34.08696862,30.5235644,1.823806204,-1.613188162,1.503891522,-1.425316301,1.464603911,,
450,450,2,93.018,5,34.08680099,30.5239332,1.829629391,-1.586950943,1.503738971,-1.423094165,1.463416568,,
451,451,2,93.218,5,34.08674958,30.52392426,1.827995852,-1.603109762,1.50497791,-1.427045115,1.466011512,,
452,452,2,93.418,5,34.08535259,30.52366275,1.825815625,-1.601676829,1.502940828,-1.425602589,1.464271709,,
453,453,2,93.618,5,34.0866177,30.52547994,1.825252734,-1.614477858,1.504728036,-1.422737562,1.463732799,,
454,454,2,93.818,5,34.086459,30.52823368,1.825899072,-1.598362811,1.504267963,-1.418924727,1.461596345,,
455,455,2,94.018,5,34.086611,30.5306946,1.827900298,-1.599804871,1.503523929,-1.418270845,1.460897387,,
456,456,2,94.218,5,34.08614831,30.53285825,1.827116683,-1.607807353,1.50285468,-1.413379073,1.458116877,,
457,457,2,94.418,5,34.08673169,30.5340943,1.825377345,-1.60666313,1.502611326,-1.411171839,1.456891582,,
458,458,2,94.618,5,34.08709379,30.5360322,1.820651628,-1.604423486,1.502646064,-1.412202347,1.457424206,,
459,459,2,94.818,5,34.08700662,30.53829196,1.819210127,-1.60541404,1.502113161,-1.412898511,1.457505836,,
460,460,2,95.018,5,34.08627572,30.53717661,1.818693429,-1.609991118,1.502673818,-1.409516134,1.456094976,,
461,461,2,95.218,5,34.08672499,30.53791645,1.820000261,-1.606977358,1.502179658,-1.410881639,1.456530648,,
462,462,2,95.418,5,34.08628242,30.53851771,1.817321032,-1.599413902,1.501647128,-1.409069471,1.455358299,,
463,463,2,95.618,5,34.08676746,30.53824279,1.820646599,-1.60652902,1.502180217,-1.412765425,1.457472821,,
464,464,2,95.818,5,34.08600079,30.5408937,1.819274575,-1.601721905,1.501984918,-1.411547255,1.456766087,,
465,465,2,96.018,5,34.08657523,30.54195318,1.820803806,-1.602521352,1.503001178,-1.412282441,1.457641809,,
466,466,2,96.218,5,34.08696862,30.54050478,1.820411719,-1.603933983,1.502331277,-1.410512183,1.45642173,,
467,467,2,96.418,5,34.08634277,30.54481196,1.816192828,-1.598606445,1.503370447,-1.41020615,1.456788299,,
468,468,2,96.618,5,34.08670711,30.54840389,1.815504394,-1.597671211,1.504029265,-1.404036697,1.454032981,,
469,469,2,96.818,5,34.08745366,30.55147502,1.817351393,-1.589261927,1.504983125,-1.404283032,1.454633079,,
470,470,2,97.018,5,34.08763247,30.54986569,1.814165339,-1.595662348,1.505158773,-1.402834918,1.453996846,,
