Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
917,917,2,308.538,3,33.26943128,30.08442418,1.611896232,-1.544300001,1.258208809,-1.250569729,1.254389269,,
918,918,2,308.871,3,33.26970174,30.08412467,1.613531262,-1.53878741,1.256942303,-1.250721627,1.253831965,,
919,919,2,309.205,3,33.26876967,30.08418278,1.610307582,-1.542741526,1.258178727,-1.250373778,1.254276253,,
920,920,2,309.538,3,33.26907142,30.08515061,1.61357522,-1.539795753,1.257978772,-1.250057222,1.254017997,,
921,921,2,309.871,3,33.27013536,30.08433477,1.614232548,-1.541446615,1.257685126,-1.249583924,1.253634525,,
922,922,2,310.205,3,33.26925917,30.08438618,1.611052081,-1.542466879,1.257309431,-1.250335874,1.253822652,,
923,923,2,310.538,3,33.26916753,30.08376927,1.611985639,-1.541282423,1.258839035,-1.251009499,1.254924267,,
924,924,2,310.871,3,33.27026053,30.08372457,1.611468755,-1.541299466,1.257422587,-1.25079278,1.254107683,,
925,925,2,311.205,3,33.26918541,30.08476616,1.609881222,-1.543639414,1.258562991,-1.250431986,1.254497489,,
926,926,2,311.538,3,33.26963021,30.085544,1.612110808,-1.542616636,1.257558932,-1.250544304,1.254051618,,
927,927,2,311.871,3,33.26958998,30.08386539,1.613420807,-1.538437512,1.257327871,-1.251014808,1.254171339,,
928,928,2,312.205,3,33.26829134,30.08504109,1.610377431,-1.543673035,1.257627757,-1.250296385,1.253962071,,
929,929,2,312.538,3,33.27052205,30.08498968,1.612413302,-1.542372443,1.258033068,-1.2502433,1.254138184,,
930,930,2,312.871,3,33.27024265,30.08459182,1.614021882,-1.54193351,1.257374717,-1.250709148,1.254041932,,
931,931,2,313.205,3,33.26952963,30.084565,1.611974649,-1.541790832,1.258005781,-1.25013536,1.25407057,,
932,932,2,313.538,3,33.26914295,30.08441524,1.61176417,-1.540788915,1.257978959,-1.251149849,1.254564404,,
933,933,2,313.871,3,33.27032312,30.08505673,1.612191088,-1.542442665,1.257486475,-1.250219365,1.25385292,,
934,934,2,314.205,3,33.27020465,30.08474828,1.613982581,-1.542771328,1.258587764,-1.251080187,1.254833975,,
935,935,2,314.538,3,33.26980679,30.08539201,1.611043327,-1.540769264,1.259005742,-1.250758415,1.254882078,,
936,936,2,314.871,3,33.26906918,30.08520649,1.611603424,-1.539200731,1.257319489,-1.250114126,1.253716807,,
937,937,2,315.205,3,33.26923682,30.08483098,1.609337144,-1.544706337,1.257914791,-1.250008234,1.253961512,,
938,938,2,315.538,3,33.27009513,30.08510591,1.612980478,-1.540661883,1.258007085,-1.249950306,1.253978695,,
939,939,2,315.871,3,33.27019124,30.08474828,1.614348218,-1.538769528,1.258102638,-1.250326374,1.254214506,,
940,940,2,316.205,3,33.27044382,30.08630396,1.611264609,-1.541957725,1.260030849,-1.249586345,1.254808597,,
941,941,2,316.538,3,33.27074333,30.08548589,1.613793895,-1.541806944,1.258954426,-1.249890701,1.254422564,,
942,942,2,316.871,3,33.27044605,30.08644701,1.615295932,-1.541279443,1.257742962,-1.249697638,1.2537203,,
943,943,2,317.205,3,33.27055781,30.08564458,1.613133587,-1.540756971,1.259753687,-1.249999852,1.25487677,,
944,944,2,317.538,3,33.27087744,30.08667723,1.612046175,-1.53817106,1.259595176,-1.249583179,1.254589177,,
945,945,2,317.871,3,33.27040805,30.08593739,1.613057591,-1.541278046,1.258244292,-1.249889584,1.254066938,,
946,946,2,318.205,3,33.27050864,30.08556412,1.612361148,-1.544466615,1.259002948,-1.250303464,1.254653206,,
947,947,2,318.538,3,33.27063381,30.08523778,1.611894742,-1.540260576,1.259522905,-1.250930337,1.255226621,,
948,948,2,318.871,3,33.27125742,30.08613632,1.614982635,-1.539923251,1.258730163,-1.250377131,1.254553647,,
949,949,2,319.205,3,33.27055558,30.08561329,1.609770767,-1.54189337,1.259075032,-1.25004437,1.254559701,,
950,950,2,319.538,3,33.27154576,30.08515061,1.614408568,-1.541579328,1.259910335,-1.250368842,1.255139589,,
951,951,2,319.871,3,33.27066286,30.08553059,1.613947749,-1.540283673,1.258071066,-1.249898338,1.253984702,,
952,952,2,320.205,3,33.27085509,30.0855373,1.612273231,-1.540856622,1.259571241,-1.249969212,1.254770226,,
953,953,2,320.538,3,33.2705064,30.08677111,1.612262242,-1.539181732,1.259361507,-1.249965487,1.254663497,,
954,954,2,320.871,3,33.27191233,30.08570493,1.615922339,-1.540746633,1.258177703,-1.249620059,1.253898881,,
955,955,2,321.205,3,33.27076792,30.08632855,1.611370966,-1.54307941,1.259496363,-1.250404791,1.254950577,,
956,956,2,321.538,3,33.27129095,30.08578093,1.614278555,-1.539595053,1.259912664,-1.250436736,1.2551747,,
957,957,2,321.871,3,33.27124848,30.08508803,1.615105197,-1.538723893,1.258234327,-1.25055222,1.254393274,,
958,958,2,322.205,3,33.27127307,30.08546577,1.611826941,-1.541793998,1.259265581,-1.250177921,1.254721751,,
959,959,2,322.538,3,33.27205538,30.08677111,1.615361869,-1.54158324,1.259669868,-1.250431614,1.255050741,,
960,960,2,322.871,3,33.27132,30.08527802,1.615288109,-1.539316308,1.25819754,-1.249957105,1.254077322,,
961,961,2,323.205,3,33.27121719,30.0857474,1.611394808,-1.540009677,1.25817761,-1.250075196,1.254126403,,
962,962,2,323.538,3,33.27181174,30.08548589,1.61194969,-1.540503278,1.258434841,-1.250919347,1.254677094,,
963,963,2,323.871,3,33.27176704,30.08610503,1.615082845,-1.540240273,1.257464682,-1.250323487,1.253894085,,
964,964,2,324.205,3,33.27057793,30.08525566,1.611274295,-1.543021761,1.258938221,-1.251190641,1.255064431,,
965,965,2,324.538,3,33.27093108,30.08471252,1.612796076,-1.541468035,1.25904225,-1.251595953,1.255319101,,
966,966,2,324.871,3,33.2715614,30.08512155,1.613569632,-1.538602542,1.257759446,-1.250383185,1.254071315,,
967,967,2,325.205,3,33.27068298,30.08621902,1.612510718,-1.543176919,1.258131882,-1.249757429,1.253944655,,
968,968,2,325.538,3,33.27122613,30.08654759,1.615589485,-1.541911997,1.258346179,-1.250721255,1.254533717,,
969,969,2,325.871,3,33.27065169,30.08611174,1.613773406,-1.53793022,1.257161351,-1.250277573,1.253719462,,
970,970,2,326.205,3,33.27093332,30.08599104,1.612391695,-1.5415553,1.258450115,-1.250202694,1.254326405,,
971,971,2,326.538,3,33.27177375,30.08614079,1.613900624,-1.539859734,1.258759314,-1.250207817,1.254483565,,
972,972,2,326.871,3,33.27125518,30.08598657,1.615534723,-1.540754177,1.257925314,-1.250232497,1.254078906,,
973,973,2,327.205,3,33.27149435,30.0859821,1.612532325,-1.542340033,1.258681269,-1.250013357,1.254347313,,
974,974,2,327.538,3,33.27083497,30.08616985,1.613194309,-1.537466608,1.259067116,-1.250816902,1.254942009,,
975,975,2,327.871,3,33.27198832,30.08544565,1.614382491,-1.540668309,1.257892625,-1.250259133,1.254075879,,
976,976,2,328.205,3,33.27078356,30.08604915,1.610646024,-1.544055622,1.258599965,-1.250496713,1.254548339,,
977,977,2,328.538,3,33.27175586,30.085658,1.616117358,-1.541494485,1.257838329,-1.250915249,1.254376789,,
978,978,2,328.871,3,33.27103167,30.08552388,1.614215411,-1.538504008,1.257611272,-1.250872315,1.254241794,,
979,979,2,329.205,3,33.2715167,30.08546354,1.610515825,-1.540590916,1.257531644,-1.250483023,1.254007333,,
980,980,2,329.538,3,33.27202408,30.08543224,1.614199951,-1.540468726,1.257368477,-1.250233335,1.253800906,,
981,981,2,329.871,3,33.27068298,30.08687617,1.615569741,-1.539367344,1.257254948,-1.250523163,1.253889055,,
982,982,2,330.205,3,33.27072992,30.08598657,1.610846445,-1.542569324,1.258683225,-1.251153109,1.254918167,,
983,983,2,330.538,3,33.27118142,30.08519308,1.612579636,-1.538718957,1.259033868,-1.250721627,1.254877748,,
984,984,2,330.871,3,33.27115237,30.08600892,1.613725349,-1.541604847,1.257420724,-1.250141879,1.253781301,,
985,985,2,331.205,3,33.27101602,30.08576752,1.61073152,-1.542697847,1.25816811,-1.250749101,1.254458606,,
986,986,2,331.538,3,33.27118366,30.08636431,1.61419455,-1.541215274,1.258105525,-1.251366755,1.25473614,,
987,987,2,331.871,3,33.27048181,30.08530484,1.612448879,-1.540812198,1.257934441,-1.251062119,1.25449828,,
988,988,2,332.205,3,33.27055781,30.08581222,1.609997265,-1.540831197,1.258777195,-1.250255128,1.254516162,,
989,989,2,332.538,3,33.27199503,30.08528696,1.613799296,-1.54052265,1.258541664,-1.251050105,1.254795884,,
990,990,2,332.871,3,33.2712686,30.08573176,1.616231166,-1.541677769,1.25801854,-1.250557621,1.254288081,,
991,991,2,333.205,3,33.27154576,30.08587481,1.610803045,-1.542321965,1.258208995,-1.250639298,1.254424147,,
992,992,2,333.538,3,33.27121495,30.08548142,1.611347683,-1.537800021,1.258908325,-1.251583753,1.255246039,,
993,993,2,333.871,3,33.27154576,30.08654089,1.613436453,-1.54197542,1.25800131,-1.25030365,1.25415248,,
994,994,2,334.205,3,33.27191903,30.08532942,1.612068526,-1.543089096,1.259214637,-1.251426732,1.255320685,,
995,995,2,334.538,3,33.27198162,30.0857094,1.614811085,-1.541253179,1.259779019,-1.251712834,1.255745926,,
996,996,2,334.871,3,33.27203303,30.08671523,1.614194736,-1.537831686,1.257987806,-1.250315012,1.254151409,,
997,997,2,335.205,3,33.27106296,30.0861028,1.612950861,-1.541477442,1.258558521,-1.250516736,1.254537629,,
998,998,2,335.538,3,33.27169328,30.08651854,1.614155248,-1.540245395,1.259174591,-1.250948684,1.255061637,,
999,999,2,335.871,3,33.27242642,30.08670406,1.61663685,-1.539632678,1.257906409,-1.250270215,1.254088312,,
1000,1000,2,336.205,3,33.271472,30.08599998,1.611961238,-1.54084675,1.259293707,-1.250760743,1.255027225,,
1010,1010,2,339.538,3,33.27197044,30.08568929,1.613676362,-1.539275795,1.258358473,-1.2514258,1.254892136,,
1020,1020,2,342.871,3,33.27210679,30.08645819,1.614659466,-1.539731119,1.257307289,-1.250565724,1.253936506,,
1030,1030,2,346.205,3,33.27201961,30.08577869,1.610456593,-1.541715022,1.257501749,-1.251267569,1.254384659,,
1040,1040,2,349.538,3,33.27227442,30.08709074,1.613651961,-1.53824091,1.258125828,-1.251267755,1.254696792,,
1050,1050,2,352.871,3,33.27300533,30.08747519,1.614322886,-1.538048964,1.257287638,-1.250386817,1.253837227,,
1060,1060,2,356.205,3,33.27250241,30.08718238,1.611504517,-1.541291922,1.257365496,-1.250644793,1.254005145,,
1070,1070,2,359.538,3,33.27225207,30.08648725,1.611818746,-1.538440865,1.258625297,-1.251816863,1.25522108,,
1080,1080,2,362.871,3,33.27200173,30.08665488,1.614836231,-1.53901102,1.256373545,-1.250418202,1.253395874,,
1090,1090,2,366.205,3,33.2720442,30.08754672,1.608812995,-1.540766004,1.258124711,-1.250539926,1.254332318,,
1100,1100,2,369.538,3,33.27175586,30.08640678,1.612953842,-1.539677009,1.256535781,-1.251612717,1.254074249,,
1110,1110,2,372.871,3,33.27323108,30.08719132,1.613208652,-1.537671033,1.257506219,-1.251071898,1.254289059,,
1120,1120,2,376.205,3,33.27236383,30.08690969,1.611614414,-1.54128857,1.25668321,-1.251849832,1.254266521,,
1130,1130,2,379.538,3,33.27303215,30.08726062,1.613708958,-1.539252233,1.258450115,-1.25269659,1.255573352,,
1140,1140,2,382.871,3,33.27382564,30.08669288,1.613526233,-1.538610272,1.257767921,-1.251416673,1.254592297,,
1150,1150,2,386.205,3,33.27277063,30.0868404,1.611019112,-1.541033853,1.256603395,-1.252274701,1.254439048,,
1160,1160,2,389.538,3,33.27312156,30.08763612,1.613580622,-1.537647191,1.257797351,-1.252586135,1.255191743,,
1170,1170,2,392.871,3,33.27406033,30.087806,1.613289118,-1.53871337,1.257806943,-1.25102291,1.254414927,,
1180,1180,2,396.205,3,33.27302991,30.0859821,1.611062698,-1.542620733,1.256828682,-1.253898089,1.255363386,,
1190,1190,2,399.538,3,33.27435537,30.08630396,1.613483392,-1.534885075,1.257426126,-1.253009514,1.25521782,,
1200,1200,2,402.871,3,33.27435537,30.0866303,1.614366472,-1.54057024,1.257986968,-1.252152698,1.255069833,,
1210,1210,2,406.205,3,33.27417432,30.08807869,1.611627638,-1.540059131,1.257574578,-1.252389999,1.254982289,,
1220,1220,2,409.538,3,33.27353953,30.08673311,1.613592543,-1.537197735,1.257278697,-1.252351256,1.254814976,,
1230,1230,2,412.871,3,33.27367364,30.08706168,1.613119058,-1.540179271,1.257011035,-1.252172255,1.254591645,,
1240,1240,2,416.205,3,33.27361106,30.08717121,1.610838622,-1.53788859,1.256910545,-1.25296658,1.254938563,,
1250,1250,2,419.538,3,33.27336519,30.08892358,1.611609198,-1.534206234,1.256593896,-1.251290293,1.253942094,,
1260,1260,2,422.871,3,33.27319755,30.08865536,1.614655182,-1.537219342,1.256669333,-1.251705104,1.254187218,,
1270,1270,2,426.205,3,33.27292262,30.08863301,1.608443074,-1.536577381,1.257107706,-1.251377837,1.254242772,,
1280,1280,2,429.538,3,33.27334284,30.08915828,1.612807065,-1.536684111,1.256113613,-1.251261515,1.253687564,,
1290,1290,2,432.871,3,33.27379434,30.08926333,1.612234302,-1.538352761,1.257172247,-1.251392273,1.25428226,,
1300,1300,2,436.205,3,33.27381222,30.0893438,1.609625667,-1.537742652,1.25699958,-1.251315252,1.254157416,,
1310,1310,2,439.538,3,33.27490075,30.08917169,1.61528904,-1.538423728,1.256908217,-1.251117998,1.254013108,,
1320,1320,2,442.871,3,33.27420561,30.0906469,1.611464843,-1.535505988,1.25705043,-1.250583792,1.253817111,,
1330,1330,2,446.205,3,33.27447831,30.08947344,1.610552706,-1.536843926,1.256508028,-1.251118557,1.253813292,,
1340,1340,2,449.538,3,33.27396869,30.08947344,1.612839662,-1.534790359,1.257169919,-1.25208527,1.254627594,,
1350,1350,2,452.871,3,33.2744336,30.08984448,1.614036039,-1.537452918,1.257170384,-1.251176299,1.254173342,,
1360,1360,2,456.205,3,33.27436655,30.0893438,1.610259525,-1.538098976,1.25752112,-1.252230742,1.254875931,,
1370,1370,2,459.538,3,33.27479123,30.09051726,1.612456143,-1.53226126,1.257310735,-1.251166334,1.254238534,,
1380,1380,2,462.871,3,33.27493875,30.09073631,1.615576074,-1.53818978,1.257184354,-1.251018719,1.254101537,,
1390,1390,2,466.205,3,33.27426596,30.09012834,1.609279402,-1.535003074,1.257396323,-1.251819284,1.254607804,,
1400,1400,2,469.538,3,33.27495216,30.09061561,1.612926275,-1.532315277,1.257250106,-1.250890197,1.254070151,,
1410,1410,2,472.871,3,33.27411174,30.09131969,1.612736098,-1.537508424,1.256231239,-1.250518785,1.253375012,,
1420,1420,2,476.205,3,33.27467277,30.09121464,1.610871591,-1.537764445,1.257184727,-1.251167172,1.254175949,,
1430,1430,2,479.538,3,33.27539249,30.0914471,1.613835804,-1.534341369,1.257405357,-1.250984819,1.254195088,,
1440,1440,2,482.871,3,33.27517568,30.09184272,1.615449972,-1.535896864,1.257158463,-1.250762326,1.253960395,,
1450,1450,2,486.205,3,33.27559142,30.0917399,1.612311602,-1.537396293,1.256456432,-1.25186762,1.254162026,,
1460,1460,2,489.538,3,33.27534108,30.09236799,1.612313092,-1.532723848,1.257196927,-1.251385847,1.254291387,,
1470,1470,2,492.871,3,33.27700182,30.09145157,1.614125445,-1.534746587,1.257674696,-1.251656768,1.254665732,,
1480,1480,2,496.205,3,33.2751958,30.09245963,1.610974222,-1.534063742,1.256936157,-1.251482425,1.254209291,,
1490,1490,2,499.538,3,33.27642961,30.09215341,1.611621492,-1.531197596,1.257938353,-1.251525824,1.254732089,,
1500,1500,2,502.871,3,33.27631562,30.09127052,1.610773988,-1.535799261,1.257402377,-1.252257471,1.254829924,,
1510,1510,2,506.205,3,33.27747791,30.09147615,1.611056924,-1.536984276,1.259335523,-1.253082903,1.256209213,,
1520,1520,2,509.538,3,33.27860667,30.09129063,1.61474105,-1.533295307,1.25891559,-1.253047606,1.255981598,,
1530,1530,2,512.871,3,33.27693029,30.09138898,1.614720747,-1.535420306,1.258258542,-1.252486949,1.255372746,,
1540,1540,2,516.205,3,33.27708452,30.08996741,1.610798575,-1.536665205,1.257475951,-1.253897996,1.255686974,,
1550,1550,2,519.538,3,33.27761202,30.09047033,1.613653079,-1.532102749,1.258269811,-1.253180133,1.255724972,,
1560,1560,2,522.871,3,33.27755391,30.09158568,1.613807678,-1.536988467,1.258135607,-1.251977423,1.255056515,,
1570,1570,2,526.205,3,33.27759861,30.09160356,1.610619575,-1.536423527,1.259167885,-1.253335012,1.256251448,,
1580,1580,2,529.538,3,33.27682747,30.09195001,1.612737775,-1.531010307,1.258399171,-1.25266716,1.255533166,,
1590,1590,2,532.871,3,33.27781989,30.092102,1.611948386,-1.537014823,1.258303897,-1.252453049,1.255378473,,
1600,1600,2,536.205,3,33.27681853,30.0913264,1.610666327,-1.535906177,1.257851088,-1.252645367,1.255248228,,
1610,1610,2,539.538,3,33.27703758,30.09196119,1.61252711,-1.53244799,1.257403029,-1.252492165,1.254947597,,
1620,1620,2,542.871,3,33.27757402,30.09164603,1.61356274,-1.537134033,1.258537193,-1.25284197,1.255689581,,
1630,1630,2,546.205,3,33.27781989,30.09157227,1.609255932,-1.537301671,1.258178262,-1.252907721,1.255542991,,
1640,1640,2,549.538,3,33.27763661,30.09241046,1.614247449,-1.532565802,1.257648339,-1.252385994,1.255017167,,
1650,1650,2,552.871,3,33.27754273,30.09163262,1.615986601,-1.537394524,1.258445644,-1.252895055,1.25567035,,
1660,1660,2,556.205,3,33.27805459,30.09191425,1.610371843,-1.53376786,1.258061474,-1.253157967,1.255609721,,
1670,1670,2,559.538,3,33.2777439,30.0934297,1.612006687,-1.533765811,1.258939245,-1.253076663,1.256007954,,
1680,1680,2,562.871,3,33.27813282,30.09289325,1.6144339,-1.537543163,1.258789861,-1.252158565,1.255474213,,
1690,1690,2,566.205,3,33.27925934,30.09386108,1.612390578,-1.534290053,1.25847852,-1.253202019,1.255840269,,
1700,1700,2,569.538,3,33.27869832,30.09371803,1.612433605,-1.53157562,1.258416308,-1.253327095,1.255871702,,
1710,1710,2,572.871,3,33.27876537,30.09474621,1.614593342,-1.533014979,1.258929187,-1.251500399,1.255214793,,
1720,1720,2,576.205,3,33.27749579,30.09357051,1.608836278,-1.533950772,1.257820261,-1.252485925,1.255153093,,
1730,1730,2,579.538,3,33.27770366,30.093233,1.612071879,-1.532359049,1.257483123,-1.252351908,1.254917515,,
1740,1740,2,582.871,3,33.27830269,30.09429918,1.611908711,-1.53481802,1.258584784,-1.252011882,1.255298333,,
1750,1750,2,586.205,3,33.27891736,30.09232105,1.61054451,-1.53364297,1.258526297,-1.2532511,1.255888698,,
1760,1760,2,589.538,3,33.28051775,30.09639801,1.612485386,-1.527719013,1.260474065,-1.252323502,1.256398784,,
1770,1770,2,592.871,3,33.28159287,30.09679363,1.615440287,-1.53044723,1.260774789,-1.251619515,1.256197152,,
1780,1780,2,596.205,3,33.28114807,30.09697692,1.616332307,-1.529735513,1.261400172,-1.251926293,1.256663233,,
1790,1790,2,599.538,3,33.28222766,30.09782628,1.613603719,-1.529184822,1.261314304,-1.251006053,1.256160179,,
1800,1800,2,602.871,3,33.28059151,30.09752454,1.616055332,-1.529516838,1.261389834,-1.250771174,1.256080504,,
1810,1810,2,606.205,3,33.2809089,30.09730996,1.614596136,-1.527622249,1.26071565,-1.251006146,1.255860898,,
1820,1820,2,609.538,3,33.28066303,30.09745077,1.612121798,-1.526765246,1.26082387,-1.251776816,1.256300343,,
1830,1830,2,612.871,3,33.28030988,30.09763406,1.614839025,-1.530011557,1.260858701,-1.25126673,1.256062716,,
1840,1840,2,616.205,3,33.28074126,30.09781511,1.614722237,-1.52726518,1.260512342,-1.251633113,1.256072728,,
1850,1850,2,619.538,3,33.28064739,30.09696574,1.614339091,-1.526191179,1.260804778,-1.251424869,1.256114823,,
1860,1860,2,622.871,3,33.2801333,30.09714456,1.614100859,-1.531370636,1.260084306,-1.250944307,1.255514307,,
1870,1870,2,626.205,3,33.27962591,30.09838508,1.614429057,-1.527728233,1.260168498,-1.250734666,1.255451582,,
1880,1880,2,629.538,3,33.28022941,30.09764076,1.612860523,-1.526592206,1.260597465,-1.251678561,1.256138013,,
1890,1890,2,632.871,3,33.27869161,30.09797604,1.613629051,-1.527998783,1.259564722,-1.250940116,1.255252419,,
1900,1900,2,636.205,3,33.2796952,30.09874494,1.615582034,-1.527517848,1.25980491,-1.251292528,1.255548719,,
1910,1910,2,639.538,3,33.2809089,30.09771006,1.612913795,-1.525649801,1.259985679,-1.251826176,1.255905928,,
1920,1920,2,642.871,3,33.28061609,30.09801851,1.613887213,-1.530244295,1.259792244,-1.250496899,1.255144571,,
1930,1930,2,646.205,3,33.27955886,30.09850354,1.61520876,-1.528451871,1.260348057,-1.250833014,1.255590535,,
1940,1940,2,649.538,3,33.28046857,30.0984499,1.614502631,-1.524743065,1.26004575,-1.250663606,1.255354678,,
1950,1950,2,652.871,3,33.28066974,30.09994076,1.615332067,-1.527441479,1.260830482,-1.250005254,1.255417868,,
1960,1960,2,656.205,3,33.28071221,30.09828673,1.613444649,-1.525749639,1.260611901,-1.251283215,1.255947558,,
1970,1970,2,659.538,3,33.28133582,30.09939314,1.612552628,-1.527368929,1.260571668,-1.251037718,1.255804693,,
1980,1980,2,662.871,3,33.2796125,30.10041685,1.616095193,-1.528601814,1.260626243,-1.249919572,1.255272908,,
1990,1990,2,666.205,3,33.28027635,30.09900422,1.613120548,-1.527418569,1.260867269,-1.250759625,1.255813447,,
2000,2000,2,669.538,3,33.28162639,30.10013745,1.615679264,-1.525566075,1.261114908,-1.249893123,1.255504015,,
2010,2010,2,672.871,3,33.28119724,30.10082142,1.613927819,-1.527530234,1.260757187,-1.249477101,1.255117144,,
2020,2020,2,676.205,3,33.27935993,30.10046602,1.611133851,-1.523868088,1.260281561,-1.250313522,1.255297541,,
2030,2030,2,679.538,3,33.28045963,30.10051073,1.613325067,-1.524533797,1.260310432,-1.251121072,1.255715752,,
2040,2040,2,682.871,3,33.281271,30.09952502,1.616069302,-1.526287012,1.259746702,-1.249441245,1.254593974,,
2050,2050,2,686.205,3,33.28063398,30.09974853,1.613266766,-1.523408853,1.259614641,-1.250967776,1.255291208,,
2060,2060,2,689.538,3,33.28185438,30.0997083,1.612774096,-1.523503289,1.260958353,-1.250600835,1.255779594,,
2070,2070,2,692.871,3,33.28105642,30.10095329,1.612433977,-1.525029819,1.260738002,-1.249510163,1.255124082,,
2080,2080,2,696.205,3,33.2803747,30.10019333,1.611001603,-1.526579261,1.260206403,-1.250250378,1.255228391,,
2090,2090,2,699.538,3,33.28089102,30.09902881,1.611845195,-1.5238842,1.260138975,-1.250871384,1.25550518,,
2100,2100,2,702.871,3,33.28077703,30.1017356,1.613671705,-1.526043192,1.260285938,-1.249594355,1.254940146,,
2110,2110,2,706.205,3,33.28277974,30.09986253,1.611889713,-1.523202658,1.260804498,-1.249806324,1.255305411,,
2120,2120,2,709.538,3,33.28274398,30.10096894,1.616045088,-1.524482388,1.261666717,-1.249667743,1.25566723,,
2130,2130,2,712.871,3,33.28160628,30.10093094,1.613418199,-1.526795141,1.260663682,-1.24970304,1.255183361,,
2140,2140,2,716.205,3,33.28288256,30.10044591,1.613526419,-1.524932217,1.260904243,-1.250082833,1.255493538,,
2150,2150,2,719.538,3,33.28177168,30.10213123,1.614986546,-1.526375674,1.26140576,-1.249346343,1.255376052,,
2160,2160,2,722.871,3,33.28209578,30.10178031,1.615850069,-1.527021453,1.261315701,-1.249455215,1.255385458,,
2170,2170,2,726.205,3,33.28221648,30.09911151,1.612305827,-1.527806744,1.261260008,-1.251015739,1.256137874,,
2180,2180,2,729.538,3,33.28298761,30.10023357,1.615007222,-1.525439881,1.260750575,-1.250348353,1.255549464,,
2190,2190,2,732.871,3,33.28222542,30.1007633,1.612619869,-1.525782328,1.260100232,-1.250602791,1.255351511,,
2200,2200,2,736.205,3,33.2817918,30.1006739,1.615530998,-1.523982547,1.260997841,-1.250075383,1.255536612,,
2210,2210,2,739.538,3,33.28328489,30.10098235,1.616732031,-1.523621287,1.261352116,-1.249930189,1.255641153,,
2220,2220,2,742.871,3,33.28193485,30.10114328,1.61474552,-1.527977269,1.261090135,-1.249282175,1.255186155,,
2230,2230,2,746.205,3,33.28240423,30.10136904,1.614256389,-1.523449458,1.260947829,-1.250204371,1.2555761,,
2240,2240,2,749.538,3,33.28242435,30.10272355,1.614537649,-1.524551492,1.261527018,-1.248970368,1.255248693,,
2250,2250,2,752.871,3,33.28200414,30.10167078,1.61283128,-1.523917727,1.260122304,-1.249347181,1.254734743,,
2260,2260,2,756.205,3,33.28203096,30.10072531,1.610486768,-1.524395961,1.261187551,-1.25026174,1.255724646,,
2270,2270,2,759.538,3,33.28248247,30.10217593,1.615578122,-1.522963401,1.261281335,-1.249742342,1.255511839,,
2280,2280,2,762.871,3,33.28252493,30.10235922,1.61530003,-1.525765471,1.260903032,-1.249027272,1.254965152,,
2290,2290,2,766.205,3,33.28217848,30.10146515,1.608509384,-1.522840839,1.260813811,-1.24994863,1.255381221,,
2300,2300,2,769.538,3,33.28085302,30.10159702,1.613059826,-1.521637011,1.260601377,-1.249314678,1.254958028,,
2310,2310,2,772.871,3,33.28328713,30.10192336,1.612278074,-1.524682436,1.260992253,-1.249298753,1.255145503,,
2320,2320,2,776.205,3,33.28249141,30.10016651,1.609536633,-1.522310637,1.261618102,-1.249702202,1.255660152,,
2330,2330,2,779.538,3,33.28112795,30.10187195,1.612244546,-1.522280741,1.260137951,-1.249367764,1.254752857,,
2340,2340,2,782.871,3,33.28219189,30.10267885,1.615243405,-1.522734202,1.260327382,-1.249418521,1.254872951,,
2350,2350,2,786.205,3,33.28307255,30.10235922,1.613427885,-1.524491794,1.261403339,-1.249637102,1.25552022,,
2360,2360,2,789.538,3,33.28221424,30.10187195,1.614850946,-1.523158979,1.260910017,-1.250092146,1.255501082,,
2370,2370,2,792.871,3,33.28207566,30.10206194,1.616782323,-1.525710244,1.260220466,-1.249628162,1.254924314,,
2380,2380,2,796.205,3,33.28288033,30.10176466,1.61209777,-1.524084248,1.260928737,-1.250166559,1.255547648,,
2390,2390,2,799.538,3,33.2835397,30.10170431,1.617096364,-1.525046863,1.261050461,-1.250337271,1.255693866,,
2400,2400,2,802.871,3,33.28278421,30.10226534,1.615154929,-1.525350381,1.260198766,-1.249373259,1.254786012,,
2410,2410,2,806.205,3,33.28267693,30.10182278,1.608890481,-1.525246911,1.261287482,-1.250931454,1.256109468,,
2420,2420,2,809.538,3,33.28293844,30.10095106,1.614729129,-1.523662452,1.261161009,-1.250844469,1.256002739,,
2430,2430,2,812.871,3,33.28203767,30.10206641,1.611134037,-1.524120849,1.261001194,-1.249931121,1.255466157,,
2440,2440,2,816.205,3,33.28501045,30.1012081,1.611707546,-1.524840388,1.261531489,-1.251314787,1.256423138,,
2450,2450,2,819.538,3,33.28294962,30.1012841,1.612316445,-1.523800753,1.261699127,-1.25056619,1.256132658,,
2460,2460,2,822.871,3,33.28332289,30.10105835,1.61295142,-1.526457258,1.260194482,-1.249779595,1.254987038,,
2470,2470,2,826.205,3,33.28398003,30.10108517,1.611184143,-1.522604655,1.261721944,-1.251372529,1.256547236,,
2480,2480,2,829.538,3,33.28250482,30.10055543,1.613659598,-1.526384056,1.259662231,-1.250876693,1.255269462,,
