Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
234,234,2,48.837,5,37.28163839,32.8508189,2.421319298,-1.584852487,1.883553557,-1.925497905,1.904525731,,
235,235,2,49.037,5,37.28140816,32.84956497,2.419005707,-1.631871052,1.882043511,-1.926236444,1.904139978,,
236,236,2,49.237,5,37.28203401,32.84965214,2.417936549,-1.620498672,1.882925846,-1.926312254,1.90461905,,
237,237,2,49.437,5,37.28183508,32.85018412,2.416760102,-1.608053967,1.881512843,-1.926476725,1.903994784,,
238,238,2,49.637,5,37.28163391,32.85018635,2.414346486,-1.604532264,1.882459998,-1.926387691,1.904423845,,
239,239,2,49.837,5,37.28179932,32.85104913,2.415874042,-1.623849757,1.882609755,-1.926591651,1.904600703,,
240,240,2,50.037,5,37.28112206,32.85095525,2.411766723,-1.589647122,1.883194439,-1.926447109,1.904820774,,
241,241,2,50.237,5,37.28042469,32.85046575,2.409830503,-1.591976173,1.883412183,-1.927054704,1.905233443,,
242,242,2,50.437,5,37.28098124,32.85058868,2.411858737,-1.589206047,1.882658929,-1.926459403,1.904559166,,
243,243,2,50.637,5,37.28011847,32.85090384,2.408517338,-1.58659406,1.883494325,-1.926053346,1.904773836,,
244,244,2,50.837,5,37.28113994,32.85245505,2.411534078,-1.583033241,1.884296567,-1.924826049,1.904561308,,
245,245,2,51.037,5,37.28060797,32.85148275,2.409752272,-1.583064161,1.884085529,-1.926324175,1.905204852,,
246,246,2,51.237,5,37.28035092,32.85148499,2.408880554,-1.583781652,1.883902803,-1.926539869,1.905221336,,
247,247,2,51.437,5,37.28062138,32.85232541,2.411238477,-1.590657979,1.883631602,-1.926571162,1.905101382,,
248,248,2,51.637,5,37.28088066,32.85079432,2.408161946,-1.595332474,1.883525245,-1.928383515,1.90595438,,
249,249,2,51.837,5,37.28014976,32.85117653,2.407707833,-1.617572457,1.882382512,-1.928161488,1.905272,,
250,250,2,52.037,5,37.28130087,32.85149169,2.407219633,-1.638220251,1.883700706,-1.926171065,1.904935886,,
251,251,2,52.237,5,37.28054091,32.85233212,2.407302894,-1.593124308,1.883028478,-1.925703169,1.904365823,,
252,252,2,52.437,5,37.28061244,32.85239023,2.407846041,-1.584829018,1.883828298,-1.925475367,1.904651833,,
253,253,2,52.637,5,37.28012294,32.85160792,2.404319309,-1.612632535,1.884849586,-1.926826716,1.905838151,,
254,254,2,52.837,5,37.27983907,32.85209742,2.405487373,-1.584720798,1.883268759,-1.925019951,1.904144355,,
255,255,2,53.037,5,37.27961108,32.85355029,2.401480265,-1.586023159,1.884630911,-1.925350943,1.904990927,,
256,256,2,53.237,5,37.27917075,32.85267857,2.403533459,-1.592289284,1.884500899,-1.926508577,1.905504738,,
257,257,2,53.437,5,37.27883771,32.85083232,2.397025749,-1.613745466,1.883891255,-1.928286099,1.906088677,,
258,258,2,53.637,5,37.27974966,32.85232318,2.399426512,-1.607485116,1.884357475,-1.926496842,1.905427159,,
259,259,2,53.837,5,37.27972284,32.85277245,2.399063669,-1.609802619,1.884916269,-1.926647903,1.905782086,,
260,260,2,54.037,5,37.28034645,32.85306302,2.400291152,-1.593228988,1.884142712,-1.925990948,1.90506683,,
261,261,2,54.237,5,37.2790277,32.85286856,2.398405597,-1.592952199,1.88371002,-1.9261055,1.90490776,,
262,262,2,54.437,5,37.27887124,32.85283056,2.397620119,-1.583942212,1.88469182,-1.925356903,1.905024362,,
263,263,2,54.637,5,37.27858067,32.85309655,2.398743667,-1.589152589,1.885507845,-1.925524541,1.905516193,,
264,264,2,54.837,5,37.27832362,32.85324407,2.398684062,-1.596439071,1.884103783,-1.925730177,1.90491698,,
265,265,2,55.037,5,37.27771789,32.85266963,2.399285138,-1.586700603,1.88342876,-1.925973811,1.904701286,,
266,266,2,55.237,5,37.27936521,32.85354805,2.392916754,-1.581038535,1.885678091,-1.926534467,1.906106279,,
267,267,2,55.437,5,37.27867454,32.85307867,2.393074892,-1.586941257,1.886395023,-1.926431463,1.906413243,,
268,268,2,55.637,5,37.28002012,32.85254446,2.395938151,-1.587896422,1.885972388,-1.927922883,1.906947636,,
269,269,2,55.837,5,37.27941215,32.85344076,2.392191626,-1.589352265,1.885526657,-1.927372844,1.906449751,,
270,270,2,56.037,5,37.27887794,32.85352794,2.393606678,-1.590095274,1.886014484,-1.926675283,1.906344884,,
271,271,2,56.237,5,37.27805764,32.85328654,2.392715402,-1.591087319,1.885553107,-1.926427738,1.905990422,,
272,272,2,56.437,5,37.27884665,32.85412026,2.393198572,-1.586377621,1.886005916,-1.925028333,1.905517124,,
273,273,2,56.637,5,37.27930039,32.85390792,2.388837002,-1.597765461,1.88705384,-1.925922775,1.906488308,,
274,274,2,56.837,5,37.27817834,32.85421861,2.39004828,-1.587904431,1.884879761,-1.92621074,1.90554525,,
275,275,2,57.037,5,37.27719933,32.85446447,2.384821139,-1.587519236,1.885332756,-1.926030063,1.90568141,,
276,276,2,57.237,5,37.27764636,32.8538431,2.385491505,-1.589816436,1.884815872,-1.926291206,1.905553539,,
277,277,2,57.437,5,37.27879077,32.85421413,2.384781092,-1.593002491,1.884809167,-1.927193471,1.906001319,,
278,278,2,57.637,5,37.27761507,32.85476846,2.384884097,-1.593679003,1.885462396,-1.926611954,1.906037175,,
279,279,2,57.837,5,37.27828786,32.85452482,2.39010565,-1.592879556,1.886229806,-1.9269517,1.906590753,,
280,280,2,58.037,5,37.27685288,32.85486234,2.386589348,-1.598865166,1.886121959,-1.926618473,1.906370216,,
281,281,2,58.237,5,37.27813363,32.85519538,2.388950996,-1.589650847,1.885051497,-1.92589856,1.905475029,,
282,282,2,58.437,5,37.27770671,32.8558324,2.383597009,-1.590380259,1.886624501,-1.925787547,1.906206024,,
283,283,2,58.637,5,37.27845326,32.85600004,2.384469472,-1.596118696,1.886324615,-1.925261722,1.905793168,,
284,284,2,58.837,5,37.27817834,32.85561335,2.383784764,-1.596415043,1.886321821,-1.925946058,1.906133939,,
285,285,2,59.037,5,37.27795929,32.85575193,2.380570211,-1.591609232,1.886017464,-1.926543408,1.906280436,,
286,286,2,59.237,5,37.27618232,32.85569606,2.381483093,-1.592066512,1.885314502,-1.928033524,1.906674013,,
287,287,2,59.437,5,37.27687523,32.85610286,2.381085791,-1.589665376,1.884882555,-1.927571216,1.906226885,,
288,288,2,59.637,5,37.27757931,32.85624367,2.38115117,-1.599198394,1.88636671,-1.927245067,1.906805889,,
289,289,2,59.837,5,37.27743626,32.85601345,2.378441952,-1.604631916,1.886065148,-1.926680871,1.90637301,,
290,290,2,60.037,5,37.27703393,32.85610509,2.37831641,-1.616900787,1.885549754,-1.925708943,1.905629349,,
291,291,2,60.237,5,37.27641702,32.85643366,2.376581915,-1.597168669,1.885584958,-1.92652385,1.906054404,,
292,292,2,60.437,5,37.2764729,32.85729197,2.378841676,-1.601763815,1.885314688,-1.92578587,1.905550279,,
293,293,2,60.637,5,37.27635443,32.85640908,2.372322604,-1.611667126,1.884791658,-1.927650937,1.906221297,,
294,294,2,60.837,5,37.27644608,32.85670188,2.371955104,-1.617819257,1.884147741,-1.92773904,1.905943391,,
295,295,2,61.037,5,37.27651984,32.85728079,2.374927327,-1.626225375,1.883885295,-1.92776698,1.905826137,,
296,296,2,61.237,5,37.27555201,32.85834474,2.375188656,-1.63575802,1.885472082,-1.92725736,1.906364721,,
297,297,2,61.437,5,37.27680817,32.85778371,2.375005372,-1.618236117,1.883517236,-1.927842789,1.905680013,,
298,298,2,61.637,5,37.27597445,32.85774347,2.373634279,-1.623718441,1.885179833,-1.926895634,1.906037734,,
299,299,2,61.837,5,37.27516756,32.85882083,2.374297939,-1.633973792,1.883882314,-1.926510812,1.905196563,,
300,300,2,62.037,5,37.27718368,32.85855931,2.372173406,-1.638274267,1.884705045,-1.926253581,1.905479313,,
301,301,2,62.237,5,37.27604374,32.85844979,2.371504344,-1.635149121,1.884435334,-1.926650697,1.905543015,,
302,302,2,62.437,5,37.27624044,32.85838273,2.372253127,-1.614732668,1.88443105,-1.927477711,1.90595438,,
303,303,2,62.637,5,37.27592304,32.85923881,2.369683422,-1.6482329,1.885726706,-1.928619885,1.907173295,,
304,304,2,62.837,5,37.27548048,32.85905999,2.369541861,-1.641335897,1.884233982,-1.927790077,1.906012029,,
305,305,2,63.037,5,37.27616891,32.85975513,2.368218638,-1.643127203,1.884785883,-1.927783185,1.906284534,,
306,306,2,63.237,5,37.27648407,32.86015523,2.365952916,-1.643946953,1.88461899,-1.927914874,1.906266932,,
307,307,2,63.437,5,37.27691546,32.86172432,2.370344661,-1.642142609,1.885497414,-1.927741275,1.906619345,,
308,308,2,63.637,5,37.27572411,32.85983783,2.370550483,-1.648294367,1.884834871,-1.927097918,1.905966394,,
309,309,2,63.837,5,37.27677018,32.86107165,2.367271483,-1.643566228,1.885513433,-1.926399798,1.905956615,,
310,310,2,64.037,5,37.27653101,32.86083919,2.368266135,-1.64917279,1.883761987,-1.927142062,1.905452025,,
311,311,2,64.237,5,37.27607057,32.86257145,2.364274859,-1.654852182,1.884109557,-1.926731722,1.905420639,,
312,312,2,64.437,5,37.27662936,32.86272791,2.36365255,-1.652783342,1.884607256,-1.926732467,1.905669861,,
313,313,2,64.637,5,37.27666065,32.86212889,2.365135401,-1.639280096,1.883857169,-1.928050102,1.905953635,,
314,314,2,64.837,5,37.27652878,32.86362869,2.364605851,-1.65346358,1.882672899,-1.927428723,1.905050811,,
315,315,2,65.037,5,37.27719933,32.86281285,2.362626046,-1.659495197,1.884457685,-1.927200549,1.905829117,,
316,316,2,65.237,5,37.27665171,32.86325765,2.367972955,-1.649025641,1.885042742,-1.927469515,1.906256129,,
317,317,2,65.437,5,37.27672994,32.86322859,2.366977371,-1.650824957,1.883714863,-1.928031475,1.905873169,,
318,318,2,65.637,5,37.2782141,32.86463675,2.361972444,-1.670423523,1.884965629,-1.927248978,1.906107303,,
319,319,2,65.837,5,37.27749884,32.86482674,2.362079546,-1.655632257,1.884556219,-1.927685582,1.906120901,,
320,320,2,66.037,5,37.27857843,32.86452499,2.363217808,-1.657099836,1.883681707,-1.928509058,1.906095383,,
321,321,2,66.237,5,37.27705181,32.86477086,2.356839553,-1.668648794,1.883765154,-1.929183149,1.906474151,,
322,322,2,66.437,5,37.27792129,32.86550847,2.361462452,-1.664026454,1.883734607,-1.928080835,1.905907721,,
323,323,2,66.637,5,37.27867901,32.86636454,2.364900149,-1.66176185,1.883942664,-1.927397431,1.905670047,,
324,324,2,66.837,5,37.27773801,32.86549729,2.356940135,-1.670197956,1.884794638,-1.928562143,1.90667839,,
325,325,2,67.037,5,37.27919087,32.86606056,2.359169722,-1.665656455,1.884920739,-1.92600827,1.905464505,,
326,326,2,67.237,5,37.27824986,32.86676017,2.360199578,-1.681171916,1.884258569,-1.92740693,1.90583275,,
327,327,2,67.437,5,37.27839738,32.86734578,2.356431261,-1.679190062,1.884875663,-1.926067875,1.905471769,,
328,328,2,67.637,5,37.27932721,32.86714685,2.356007509,-1.671656966,1.885382489,-1.928076551,1.90672952,,
329,329,2,67.837,5,37.27874607,32.86739496,2.356236055,-1.683834754,1.885029145,-1.928274923,1.906652034,,
330,330,2,68.037,5,37.27807328,32.86805433,2.352050878,-1.678998396,1.884902113,-1.928442934,1.906672523,,
331,331,2,68.237,5,37.27946803,32.86812586,2.355204895,-1.673731394,1.883824386,-1.927387745,1.905606066,,
332,332,2,68.437,5,37.28011176,32.8685796,2.354301512,-1.6775297,1.883533813,-1.927915991,1.905724902,,
333,333,2,68.637,5,37.28056103,32.86887464,2.354298346,-1.689327322,1.884561062,-1.927404323,1.905982692,,
334,334,2,68.837,5,37.27982789,32.86919427,2.351826429,-1.6868582,1.884642087,-1.928229102,1.906435595,,
335,335,2,69.037,5,37.27878407,32.86961449,2.355114184,-1.684978791,1.885242232,-1.926447854,1.905845043,,
336,336,2,69.237,5,37.28041798,32.86927027,2.350521274,-1.684643514,1.88515357,-1.927458898,1.906306234,,
337,337,2,69.437,5,37.27954403,32.86994082,2.350206487,-1.691644825,1.884240687,-1.928319068,1.906279878,,
338,338,2,69.637,5,37.27991507,32.87034092,2.34812405,-1.688955352,1.884771355,-1.927837574,1.906304464,,
339,339,2,69.837,5,37.28030175,32.86962343,2.343585342,-1.688645408,1.884192072,-1.929026873,1.906609473,,
340,340,2,70.037,5,37.28017882,32.87018445,2.34608613,-1.684677042,1.884445206,-1.929220588,1.906832897,,
341,341,2,70.237,5,37.28128746,32.87057338,2.34591011,-1.678289473,1.883647807,-1.927329072,1.90548844,,
342,342,2,70.437,5,37.27896065,32.87090865,2.347327583,-1.677110232,1.883085102,-1.926404827,1.904744965,,
343,343,2,70.637,5,37.28058338,32.87079689,2.349002287,-1.677747443,1.88357237,-1.926919476,1.905245923,,
344,344,2,70.837,5,37.28000447,32.87136463,2.349200472,-1.684784144,1.884203062,-1.928116412,1.906159737,,
345,345,2,71.037,5,37.27901206,32.87248668,2.346169949,-1.687952317,1.883932047,-1.926197701,1.905064874,,
346,346,2,71.237,5,37.28051633,32.87188095,2.345195413,-1.690353639,1.883685246,-1.926498705,1.905091976,,
347,347,2,71.437,5,37.28000447,32.87198153,2.346404083,-1.681750454,1.884020895,-1.927212843,1.905616869,,
348,348,2,71.637,5,37.27991507,32.87267891,2.342321537,-1.689337194,1.883246966,-1.927783185,1.905515075,,
349,349,2,71.837,5,37.27998436,32.87228999,2.341450937,-1.692392863,1.8826878,-1.92905295,1.905870375,,
350,350,2,72.037,5,37.28034198,32.87324888,2.340001054,-1.683586277,1.883359097,-1.927495034,1.905427065,,
351,351,2,72.237,5,37.27947474,32.87348804,2.341822721,-1.695482247,1.882369288,-1.927998134,1.905183711,,
352,352,2,72.437,5,37.2803174,32.87272808,2.342936024,-1.684789732,1.883329667,-1.927714081,1.905521874,,
353,353,2,72.637,5,37.28192896,32.8729896,2.344000898,-1.681394316,1.883910068,-1.926434257,1.905172162,,
354,354,2,72.837,5,37.28127405,32.87325335,2.344099805,-1.70006603,1.885239438,-1.927324602,1.90628202,,
355,355,2,73.037,5,37.2813791,32.87251798,2.340345271,-1.68390926,1.884512633,-1.928255552,1.906384093,,
356,356,2,73.237,5,37.28092536,32.87397084,2.340017073,-1.696030609,1.88464395,-1.926170879,1.905407415,,
357,357,2,73.437,5,37.28110865,32.87357074,2.339195833,-1.693953946,1.88504386,-1.927568981,1.90630642,,
358,358,2,73.637,5,37.28048056,32.87434188,2.336432226,-1.679455861,1.883121983,-1.92782882,1.905475401,,
359,359,2,73.837,5,37.2824207,32.87435305,2.335033752,-1.692784019,1.882816322,-1.929753491,1.906284907,,
360,360,2,74.037,5,37.28109747,32.87491855,2.334904484,-1.690674387,1.881969191,-1.929442057,1.905705624,,
361,361,2,74.237,5,37.28187755,32.87475986,2.338409796,-1.674553007,1.881889656,-1.926390299,1.904139978,,
362,362,2,74.437,5,37.28088737,32.87449834,2.336057462,-1.697804593,1.881405369,-1.929028922,1.905217145,,
363,363,2,74.637,5,37.28213459,32.87449164,2.337524854,-1.685825549,1.882579953,-1.928142862,1.905361407,,
364,364,2,74.837,5,37.2820206,32.87494538,2.334434539,-1.673800685,1.883100562,-1.927388304,1.905244433,,
365,365,2,75.037,5,37.28306219,32.87551982,2.332235873,-1.678945869,1.882226423,-1.928446286,1.905336355,,
366,366,2,75.237,5,37.28235811,32.87614119,2.334636822,-1.690097526,1.882389963,-1.926401102,1.904395533,,
367,367,2,75.437,5,37.28295714,32.87550864,2.332339622,-1.694381051,1.882363886,-1.930759878,1.906561882,,
368,368,2,75.637,5,37.28147075,32.87486044,2.331897989,-1.685583405,1.880943619,-1.92852191,1.904732764,,
369,369,2,75.837,5,37.28211671,32.87629095,2.330672182,-1.682592928,1.881490305,-1.929137328,1.905313817,,
370,370,2,76.037,5,37.28197813,32.8763133,2.329584211,-1.670225151,1.881304041,-1.929484711,1.905394376,,
371,371,2,76.237,5,37.28228435,32.87580368,2.330193296,-1.683746278,1.881200664,-1.928890341,1.905045503,,
372,372,2,76.437,5,37.2818999,32.87572769,2.332828008,-1.678070612,1.882442117,-1.927096241,1.904769179,,
373,373,2,76.637,5,37.28253469,32.87694139,2.331984602,-1.681406423,1.881902695,-1.927559109,1.904730902,,
374,374,2,76.837,5,37.2817725,32.87604285,2.333216183,-1.690752432,1.882809431,-1.927892895,1.905351163,,
375,375,2,77.037,5,37.28207648,32.87646753,2.327585593,-1.663055085,1.8820979,-1.927166649,1.904632275,,
376,376,2,77.237,5,37.28151545,32.87779746,2.330607362,-1.688410342,1.881061524,-1.928702773,1.904882149,,
377,377,2,77.437,5,37.2824207,32.87629989,2.328806184,-1.687834971,1.881316707,-1.930378408,1.905847558,,
378,378,2,77.637,5,37.28177473,32.87665752,2.327884361,-1.698854566,1.881687373,-1.930271865,1.905979619,,
379,379,2,77.837,5,37.2815311,32.87571204,2.327953652,-1.666883752,1.882444725,-1.929703386,1.906074055,,
380,380,2,78.037,5,37.28233352,32.87675587,2.328146622,-1.682460867,1.881131187,-1.928226681,1.904678934,,
381,381,2,78.237,5,37.28113994,32.87688551,2.325871587,-1.701480523,1.880551346,-1.928076924,1.904314135,,
382,382,2,78.437,5,37.28217483,32.87723866,2.326931059,-1.687993109,1.881305717,-1.927546815,1.904426266,,
383,383,2,78.637,5,37.28233576,32.87781981,2.326497622,-1.689342409,1.881571144,-1.927483858,1.904527501,,
384,384,2,78.837,5,37.28187308,32.87729454,2.323554829,-1.694675349,1.880995401,-1.928178252,1.904586826,,
385,385,2,79.037,5,37.2816518,32.87784663,2.322208136,-1.682097837,1.881179802,-1.927940392,1.904560097,,
386,386,2,79.237,5,37.28260845,32.87753818,2.327040024,-1.681691781,1.88141077,-1.928433434,1.904922102,,
387,387,2,79.437,5,37.28160486,32.87739066,2.319631539,-1.676739007,1.880399913,-1.928531409,1.904465661,,
388,388,2,79.637,5,37.2814484,32.87731913,2.32266169,-1.669798046,1.880695142,-1.928679117,1.90468713,,
389,389,2,79.837,5,37.28189319,32.87785781,2.323064953,-1.672619395,1.880663291,-1.927619272,1.904141281,,
390,390,2,80.037,5,37.28192672,32.877603,2.321571857,-1.683882996,1.880561404,-1.928755486,1.904658445,,
391,391,2,80.237,5,37.28098795,32.87948725,2.319907025,-1.689304598,1.879607171,-1.927007766,1.903307468,,
392,392,2,80.437,5,37.2813344,32.87797404,2.322700806,-1.687328517,1.880380728,-1.927138337,1.903759532,,
393,393,2,80.637,5,37.28257045,32.8777617,2.319905348,-1.674525999,1.880057186,-1.927325347,1.903691266,,
394,394,2,80.837,5,37.28176579,32.87830708,2.319358662,-1.672327332,1.880108781,-1.927354963,1.903731872,,
395,395,2,81.037,5,37.28201613,32.87832496,2.320021205,-1.668830588,1.880487457,-1.927050606,1.903769032,,
396,396,2,81.237,5,37.2818172,32.87809027,2.320186049,-1.699311286,1.880326338,-1.930361272,1.905343805,,
397,397,2,81.437,5,37.28260175,32.8780925,2.320557646,-1.697307639,1.880432137,-1.929582686,1.905007411,,
398,398,2,81.637,5,37.28202507,32.87836296,2.316641249,-1.67988874,1.881294355,-1.928154037,1.904724196,,
399,399,2,81.837,5,37.28214577,32.87961242,2.316926047,-1.691102423,1.880097606,-1.928626218,1.904361912,,
400,400,2,82.037,5,37.28177026,32.8783719,2.319686115,-1.692107879,1.880364336,-1.928862215,1.904613276,,
401,401,2,82.237,5,37.28152886,32.87904245,2.317189798,-1.68330539,1.88071321,-1.928222769,1.904467989,,
402,402,2,82.437,5,37.28132993,32.87881893,2.314860374,-1.677699573,1.880124614,-1.927920462,1.904022538,,
403,403,2,82.637,5,37.28257939,32.87916986,2.315286174,-1.660242863,1.880542778,-1.927818761,1.90418077,,
404,404,2,82.837,5,37.28168532,32.8792682,2.319386229,-1.662232354,1.880931139,-1.927062714,1.903996926,,
405,405,2,83.037,5,37.28266209,32.87913409,2.314855345,-1.694289967,1.880273812,-1.929245548,1.90475968,,
406,406,2,83.237,5,37.28219494,32.87840766,2.308278903,-1.674402133,1.880195767,-1.929321357,1.904758562,,
407,407,2,83.437,5,37.28219047,32.8788167,2.315058187,-1.663343981,1.880483732,-1.927782999,1.904133365,,
408,408,2,83.637,5,37.28280515,32.87830484,2.31212154,-1.647237502,1.879605495,-1.929603175,1.904604335,,
409,409,2,83.837,5,37.28138581,32.87915197,2.31001135,-1.66408103,1.879289963,-1.928118461,1.903704212,,
410,410,2,84.037,5,37.28284314,32.87997228,2.313286997,-1.667504013,1.87983907,-1.928786405,1.904312738,,
411,411,2,84.237,5,37.28275821,32.87923468,2.313549444,-1.659287885,1.880179562,-1.928279952,1.904229757,,
412,412,2,84.437,5,37.2823,32.8796683,2.311877348,-1.68152526,1.879070543,-1.92855879,1.903814667,,
413,413,2,84.637,5,37.28117347,32.87988064,2.309585363,-1.681457832,1.878739365,-1.92942492,1.904082142,,
414,414,2,84.837,5,37.28209436,32.87893069,2.310922556,-1.670313999,1.878779225,-1.928211221,1.903495223,,
415,415,2,85.037,5,37.28198931,32.879713,2.309961617,-1.683675498,1.878829144,-1.928162978,1.903496061,,
416,416,2,85.237,5,37.28083149,32.87952078,2.30826959,-1.647596806,1.878334239,-1.928646148,1.903490194,,
417,417,2,85.437,5,37.28071749,32.87985158,2.305227891,-1.678046212,1.877769672,-1.928888851,1.903329261,,
418,418,2,85.637,5,37.28099689,32.88016227,2.307415754,-1.677742042,1.878630959,-1.928607592,1.903619275,,
419,419,2,85.837,5,37.28095442,32.88064284,2.308261767,-1.660414226,1.878402598,-1.929166571,1.903784585,,
420,420,2,86.037,5,37.28019223,32.88014216,2.309822291,-1.673550345,1.877059445,-1.93001929,1.903539368,,
421,421,2,86.237,5,37.28078678,32.8803612,2.307135612,-1.666144654,1.877309598,-1.930023574,1.903666586,,
422,422,2,86.437,5,37.28084043,32.88026956,2.308134921,-1.692336611,1.876795881,-1.929307201,1.903051541,,
423,423,2,86.637,5,37.28007153,32.88071213,2.306798846,-1.671982743,1.878708631,-1.929012158,1.903860395,,
424,424,2,86.837,5,37.28068397,32.88069424,2.303383686,-1.632207632,1.877895214,-1.927895689,1.902895451,,
425,425,2,87.037,5,37.280076,32.88077248,2.305843681,-1.663456298,1.877126314,-1.92915465,1.903140482,,
426,426,2,87.237,5,37.28039563,32.88101611,2.305759676,-1.652632095,1.876236528,-1.928894998,1.902565763,,
427,427,2,87.437,5,37.2797139,32.88133574,2.308128215,-1.607525349,1.876908571,-1.92772358,1.902316075,,
428,428,2,87.637,5,37.27985025,32.88068977,2.308692969,-1.654025912,1.875661716,-1.928673902,1.902167809,,
429,429,2,87.837,5,37.27883324,32.88077918,2.302666008,-1.651461981,1.876988851,-1.929531091,1.903259971,,
430,430,2,88.037,5,37.2797586,32.88034779,2.304891683,-1.680720039,1.876789175,-1.930190095,1.903489635,,
431,431,2,88.237,5,37.28035987,32.88114351,2.306519821,-1.653350331,1.875916712,-1.929489927,1.902703319,,
432,432,2,88.437,5,37.27923334,32.88122845,2.297829464,-1.668892987,1.875771426,-1.930809424,1.903290425,,
433,433,2,88.637,5,37.27840856,32.88089988,2.302158996,-1.685043052,1.876481839,-1.928766289,1.902624064,,
434,434,2,88.837,5,37.27841973,32.88119716,2.300151251,-1.630184986,1.877212368,-1.928860539,1.903036453,,
435,435,2,89.037,5,37.27990389,32.88081271,2.301170304,-1.634116657,1.875655197,-1.929527552,1.902591374,,
436,436,2,89.237,5,37.27888912,32.88174925,2.297442034,-1.637572795,1.874741197,-1.929222637,1.901981917,,
437,437,2,89.437,5,37.27922887,32.88129327,2.297315001,-1.65412128,1.87512099,-1.929652349,1.90238667,,
438,438,2,89.637,5,37.27883101,32.88163525,2.298204601,-1.662552729,1.875501901,-1.930663207,1.903082554,,
439,439,2,89.837,5,37.27887794,32.88197053,2.297603525,-1.639820822,1.875172027,-1.929501102,1.902336565,,
440,440,2,90.037,5,37.27925345,32.88129327,2.295125835,-1.642516069,1.875094913,-1.931820468,1.903457691,,
441,441,2,90.237,5,37.2784242,32.883144,2.29933802,-1.637898013,1.874548413,-1.929868044,1.902208228,,
442,442,2,90.437,5,37.27896735,32.88248909,2.296215668,-1.672548614,1.875226043,-1.929609322,1.902417683,,
443,443,2,90.637,5,37.2776933,32.88205994,2.29481142,-1.645277441,1.874884248,-1.929175512,1.90202988,,
444,444,2,90.837,5,37.27912158,32.88235051,2.292488143,-1.624373347,1.87429826,-1.929355257,1.901826759,,
445,445,2,91.037,5,37.27761731,32.88223428,2.291524969,-1.662212983,1.874785528,-1.930256219,1.902520873,,
446,446,2,91.237,5,37.27901206,32.88098035,2.292552963,-1.657571644,1.874652162,-1.931367287,1.903009725,,
447,447,2,91.437,5,37.27873266,32.88075683,2.291837707,-1.646040194,1.874299377,-1.930929193,1.902614285,,
448,448,2,91.637,5,37.27858737,32.88329822,2.28859894,-1.63700413,1.873959258,-1.929886484,1.901922871,,
449,449,2,91.837,5,37.27812469,32.88264779,2.293609269,-1.647515036,1.873766661,-1.930214309,1.901990485,,
450,450,2,92.037,5,37.27739602,32.88295401,2.296713926,-1.6477542,1.873977326,-1.931507916,1.902742621,,
451,451,2,92.237,5,37.27685511,32.88322223,2.294670418,-1.624668017,1.874338679,-1.929276281,1.90180748,,
452,452,2,92.437,5,37.27799952,32.88391737,2.29074806,-1.627827249,1.873138018,-1.929513023,1.901325521,,
453,453,2,92.637,5,37.27741614,32.8834301,2.289587073,-1.631626859,1.874986135,-1.929271997,1.902129066,,
454,454,2,92.837,5,37.2775659,32.88296742,2.287101373,-1.659413427,1.874046616,-1.930230142,1.902138379,,
455,455,2,93.037,5,37.27763742,32.88392854,2.288003825,-1.636811718,1.875153959,-1.930197545,1.902675752,,
456,456,2,93.237,5,37.27761284,32.88272602,2.285939828,-1.633750834,1.874007687,-1.930311353,1.90215952,,
457,457,2,93.437,5,37.27705851,32.88271484,2.285505459,-1.638491638,1.873550035,-1.929285781,1.901417908,,
458,458,2,93.637,5,37.27741614,32.88292718,2.286421694,-1.592480391,1.873895183,-1.929634654,1.901764919,,
459,459,2,93.837,5,37.27695346,32.88340551,2.285975218,-1.600134745,1.873090521,-1.930004575,1.901547548,,
460,460,2,94.037,5,37.27742508,32.8836715,2.289453894,-1.639260165,1.873643913,-1.930227534,1.901935723,,
461,461,2,94.237,5,37.27627844,32.88462368,2.282659151,-1.630258374,1.873692341,-1.930574731,1.902133536,,
462,462,2,94.437,5,37.27614209,32.88401795,2.283958346,-1.621980593,1.873878792,-1.929152602,1.901515697,,
463,463,2,94.637,5,37.27603257,32.8840023,2.282327041,-1.591586322,1.873439394,-1.926810139,1.900124767,,
464,464,2,94.837,5,37.27694005,32.88374526,2.278921939,-1.599281095,1.873237111,-1.92809555,1.900666331,,
465,465,2,95.037,5,37.27671653,32.88499919,2.280812711,-1.592412032,1.873440884,-1.927647025,1.900543955,,
466,466,2,95.237,5,37.27620244,32.88445381,2.278423868,-1.591534168,1.873430826,-1.928417974,1.9009244,,
467,467,2,95.437,5,37.27649078,32.88412077,2.279317565,-1.591484435,1.873644099,-1.928196878,1.900920489,,
468,468,2,95.637,5,37.27580458,32.88459462,2.280277386,-1.593413204,1.872932196,-1.928678,1.900805098,,
469,469,2,95.837,5,37.27540448,32.88434428,2.279430069,-1.593983732,1.872565814,-1.929730394,1.901148104,,
470,470,2,96.037,5,37.2751005,32.88492319,2.280947752,-1.590840332,1.872908354,-1.92956406,1.901236207,,
