Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
83.016,77.814,1,1,2,0,52.15438962,3.145411238,6.538448587,3.0323771,,
83.027,77.825,1,1,2,0,52.15466678,3.145187721,6.539491669,3.032895053,,
83.037,77.835,1,1,2,0,52.15604812,3.143541515,6.540484831,3.033150198,,
83.048,77.846,1,1,2,0,52.1576485,3.14315632,6.541628495,3.033669571,,
83.058,77.856,1,1,2,0,52.15689302,3.14399004,6.542578444,3.033935784,,
83.069,77.867,1,1,2,0,52.15974063,3.144495189,6.543711678,3.03472733,,
83.079,77.877,1,1,2,0,52.15936959,3.143328056,6.544526771,3.035369309,,
83.09,77.888,1,1,2,0,52.16089845,3.144097328,6.54585968,3.035829648,,
83.1,77.898,1,1,2,0,52.16111749,3.142815828,6.546969817,3.036901883,,
83.111,77.909,1,1,2,0,52.16271788,3.141844645,6.54791604,3.037557768,,
83.122,77.92,1,1,2,0,52.16308445,3.140115738,6.548817561,3.038137024,,
83.132,77.93,1,1,2,0,52.1641171,3.143007681,6.549736217,3.039189675,,
83.143,77.941,1,1,2,0,52.16347784,3.143369034,6.550470099,3.039915094,,
83.153,77.951,1,1,2,0,52.16502011,3.141202033,6.551341817,3.039715859,,
83.164,77.962,1,1,2,0,52.16530174,3.140779585,6.552557752,3.039911972,,
83.174,77.972,1,1,2,0,52.16581136,3.141297773,6.553891406,3.040314698,,
83.185,77.983,1,1,2,0,52.16700941,3.141572326,6.554863707,3.041222322,,
83.195,77.993,1,1,2,0,52.1680063,3.142007813,6.556276337,3.042607883,,
83.206,78.004,1,1,2,0,52.16891378,3.140803427,6.557935581,3.0432632,,
83.216,78.014,1,1,2,0,52.16943681,3.142100945,6.559278176,3.044160607,,
83.227,78.025,1,1,2,0,52.17068404,3.142404184,6.561049179,3.044442147,,
83.238,78.036,1,1,2,0,52.17187762,3.140993789,6.562565372,3.045114493,,
83.248,78.046,1,1,2,0,52.17306227,3.141376376,6.563638256,3.045746822,,
83.259,78.057,1,1,2,0,52.17311591,3.142089769,6.564829604,3.046540922,,
83.269,78.067,1,1,2,0,52.1758607,3.142778203,6.56651567,3.047572855,,
83.28,78.078,1,1,2,0,52.17708558,3.142623976,6.568117545,3.048111527,,
83.29,78.088,1,1,2,0,52.17639268,3.140841797,6.569286541,3.0486116,,
83.301,78.099,1,1,2,0,52.17865467,3.141440079,6.570297585,3.049437771,,
83.311,78.109,1,1,2,0,52.17839986,3.142790124,6.571096287,3.050020149,,
83.322,78.12,1,1,2,0,52.17976779,3.142701462,6.572443352,3.050474245,,
83.332,78.13,1,1,2,0,52.18084514,3.142213821,6.573341147,3.050987941,,
83.343,78.141,1,1,2,0,52.18135029,3.14110145,6.574522809,3.051563224,,
83.353,78.151,1,1,2,0,52.18152464,3.141288087,6.575573341,3.052003129,,
83.364,78.162,1,1,2,0,52.18356758,3.141512349,6.576664851,3.052875277,,
83.375,78.173,1,1,2,0,52.18304455,3.139770776,6.577858434,3.05339096,,
83.385,78.183,1,1,2,0,52.18444824,3.140738606,6.578875438,3.054105878,,
83.396,78.194,1,1,2,0,52.18469411,3.142381459,6.580013887,3.054662713,,
83.406,78.204,1,1,2,0,52.18556136,3.141224757,6.581625448,3.055782627,,
83.417,78.215,1,1,2,0,52.18707234,3.140072152,6.583223597,3.056523655,,
83.427,78.225,1,1,2,0,52.18809158,3.140237927,6.584654854,3.057408859,,
83.438,78.236,1,1,2,0,52.18825698,3.140769154,6.585706131,3.057846494,,
83.448,78.246,1,1,2,0,52.18874872,3.14162448,6.586872147,3.058535868,,
83.459,78.257,1,1,2,0,52.19044298,3.140904754,6.588369713,3.058882684,,
83.469,78.267,1,1,2,0,52.19065756,3.140245378,6.589477615,3.059919158,,
83.48,78.278,1,1,2,0,52.19207466,3.141079471,6.590458111,3.060759236,,
83.491,78.289,1,1,2,0,52.19214171,3.141571954,6.591764943,3.061408593,,
83.501,78.299,1,1,2,0,52.1939075,3.140348941,6.593016641,3.06222029,,
83.512,78.31,1,1,2,0,52.19592363,3.140475601,6.594532834,3.062624719,,
83.522,78.32,1,1,2,0,52.19622314,3.141711652,6.595575915,3.06300474,,
83.533,78.331,1,1,2,0,52.19704569,3.142140806,6.59666221,3.063671978,,
83.543,78.341,1,1,2,0,52.19739437,3.139741346,6.598327414,3.064777418,,
83.554,78.352,1,1,2,0,52.19877124,3.139291704,6.599404023,3.064906267,,
83.564,78.362,1,1,2,0,52.19923616,3.140647337,6.600374834,3.066363916,,
83.575,78.373,1,1,2,0,52.2003001,3.141764551,6.601679431,3.066830783,,
83.585,78.383,1,1,2,0,52.20089913,3.140899539,6.603011595,3.06720229,,
83.596,78.394,1,1,2,0,52.20210612,3.139575943,6.604101615,3.068115875,,
83.606,78.404,1,1,2,0,52.20319241,3.139743209,6.605302648,3.069024067,,
83.617,78.415,1,1,2,0,52.20344722,3.14030014,6.60629283,3.06961127,,
83.628,78.426,1,1,2,0,52.20476151,3.140019625,6.607991563,3.070490797,,
83.638,78.436,1,1,2,0,52.20578075,3.139599785,6.609260397,3.070799015,,
83.649,78.447,1,1,2,0,52.2070235,3.140737861,6.610515819,3.071533231,,
83.659,78.457,1,1,2,0,52.20768064,3.141133115,6.611590938,3.071085947,,
83.67,78.468,1,1,2,0,52.20790416,3.14085111,6.612852322,3.071854504,,
83.68,78.478,1,1,2,0,52.20945537,3.13850753,6.614448236,3.073817334,,
83.691,78.489,1,1,2,0,52.20996052,3.139680624,6.616001682,3.074516642,,
83.701,78.499,1,1,2,0,52.21109599,3.141478822,6.616821991,3.075754905,,
83.712,78.51,1,1,2,0,52.21192748,3.140864149,6.618010359,3.076346081,,
83.722,78.52,1,1,2,0,52.21309424,3.13947238,6.618911134,3.076209001,,
83.733,78.531,1,1,2,0,52.21412689,3.139661625,6.620480971,3.076990046,,
83.744,78.542,1,1,2,0,52.21481979,3.139105067,6.621810155,3.077234123,,
83.754,78.552,1,1,2,0,52.21714437,3.139400482,6.623167651,3.078223768,,
83.765,78.563,1,1,2,0,52.21720696,3.138618916,6.623993175,3.078606912,,
83.775,78.573,1,1,2,0,52.21718908,3.139574453,6.625392394,3.079251728,,
83.786,78.584,1,1,2,0,52.21785963,3.139873222,6.626159804,3.080172975,,
83.796,78.594,1,1,2,0,52.21995622,3.138539195,6.627459185,3.080649776,,
83.807,78.605,1,1,2,0,52.21923203,3.138010576,6.628495561,3.081333758,,
83.817,78.615,1,1,2,0,52.2206223,3.137919307,6.629509585,3.082194554,,
83.828,78.626,1,1,2,0,52.22207517,3.138982132,6.630284445,3.082662557,,
83.838,78.636,1,1,2,0,52.22156108,3.139574826,6.631428109,3.083158089,,
83.849,78.647,1,1,2,0,52.22368002,3.138112649,6.632734941,3.083508878,,
83.86,78.658,1,1,2,0,52.22306311,3.138110042,6.633828687,3.083902523,,
83.87,78.668,1,1,2,0,52.22390354,3.138015792,6.63522418,3.084763602,,
83.881,78.679,1,1,2,0,52.2244668,3.137996048,6.636452781,3.085257999,,
83.891,78.689,1,1,2,0,52.22498983,3.137830645,6.637840824,3.086877987,,
83.902,78.7,1,1,2,0,52.22722948,3.137617186,6.638800459,3.087832724,,
83.912,78.71,1,1,2,0,52.22801179,3.138805553,6.640156465,3.087686561,,
83.923,78.721,1,1,2,0,52.22916514,3.138438612,6.641750889,3.08856694,,
83.933,78.731,1,1,2,0,52.23028273,3.136525676,6.643032389,3.088921703,,
83.944,78.742,1,1,2,0,52.23068506,3.13677825,6.644079195,3.089527353,,
83.954,78.752,1,1,2,0,52.23114103,3.138771653,6.645213919,3.09030556,,
83.966,78.764,1,1,2,0,52.232804,3.137449175,6.646783756,3.091021897,,
83.977,78.775,1,1,2,0,52.2332421,3.138280287,6.647944557,3.091577029,,
83.988,78.786,1,1,2,0,52.23457426,3.138484433,6.649542706,3.092470463,,
83.998,78.796,1,1,2,0,52.23597348,3.137686849,6.650824206,3.093299188,,
84.009,78.807,1,1,2,0,52.23639369,3.138267621,6.651752549,3.09435042,,
84.019,78.817,1,1,2,0,52.23775268,3.138539195,6.653651702,3.094721076,,
84.03,78.828,1,1,2,0,52.23882556,3.137552738,6.654982375,3.096010709,,
84.04,78.838,1,1,2,0,52.23932624,3.136856109,6.656038868,3.096443519,,
84.051,78.849,1,1,2,0,52.23988951,3.137135878,6.657255547,3.097038669,,
84.061,78.859,1,1,2,0,52.24026054,3.138326108,6.658081072,3.097564001,,
84.072,78.87,1,1,2,0,52.24121273,3.138161451,6.658905851,3.098167381,,
84.082,78.88,1,1,2,0,52.24198163,3.136728704,6.660661208,3.098718824,,
84.093,78.891,1,1,2,0,52.24309475,3.136351705,6.661881613,3.099685765,,
84.103,78.901,1,1,2,0,52.2440514,3.137709945,6.663274872,3.1005108,,
84.114,78.912,1,1,2,0,52.24463255,3.137095645,6.664621192,3.101545572,,
84.125,78.923,1,1,2,0,52.24648327,3.136939928,6.6661426,3.101877629,,
84.135,78.933,1,1,2,0,52.24780649,3.137093782,6.667500841,3.102483564,,
84.146,78.944,1,1,2,0,52.24882126,3.138080239,6.66845526,3.103101986,,
84.156,78.954,1,1,2,0,52.24993438,3.136720508,6.669660764,3.103515213,,
84.167,78.965,1,1,2,0,52.2502026,3.135969862,6.670750039,3.10407517,,
84.177,78.975,1,1,2,0,52.25150347,3.137051314,6.671570348,3.105203315,,
84.188,78.986,1,1,2,0,52.25201309,3.137622401,6.672754245,3.105474354,,
84.198,78.996,1,1,2,0,52.2528714,3.137102723,6.673742192,3.106174229,,
84.209,79.007,1,1,2,0,52.25457907,3.135385364,6.674862015,3.106876375,,
84.219,79.017,1,1,2,0,52.25454331,3.135429695,6.676352131,3.107617403,,
84.23,79.028,1,1,2,0,52.25609005,3.135599941,6.677282708,3.108219648,,
84.241,79.039,1,1,2,0,52.25593359,3.135350719,6.678382414,3.108606481,,
84.251,79.049,1,1,2,0,52.25653261,3.135059774,6.678985166,3.108702125,,
84.262,79.06,1,1,2,0,52.25838334,3.135531023,6.680655586,3.109358294,,
84.272,79.07,1,1,2,0,52.25836546,3.135206923,6.681326884,3.109994879,,
84.283,79.081,1,1,2,0,52.2583431,3.134765476,6.682382631,3.110945643,,
84.293,79.091,1,1,2,0,52.25976915,3.134085611,6.683121729,3.11180502,,
84.304,79.102,1,1,2,0,52.2612533,3.133238107,6.684542554,3.112296011,,
84.314,79.112,1,1,2,0,52.26098061,3.135320917,6.685171383,3.112738755,,
84.325,79.123,1,1,2,0,52.26167798,3.135431558,6.68628599,3.113456226,,
84.335,79.133,1,1,2,0,52.26272405,3.133082017,6.687269467,3.114594304,,
84.346,79.144,1,1,2,0,52.26385504,3.13266851,6.689076978,3.114742169,,
84.356,79.154,1,1,2,0,52.26398915,3.134152293,6.690159547,3.116089983,,
84.367,79.165,1,1,2,0,52.26508439,3.134553134,6.691746521,3.116630357,,
84.378,79.176,1,1,2,0,52.26529897,3.134546429,6.69327091,3.117444608,,
84.388,79.186,1,1,2,0,52.26699323,3.134342656,6.694901097,3.117851024,,
84.399,79.197,1,1,2,0,52.26717204,3.134414926,6.69660877,3.118695075,,
84.409,79.207,1,1,2,0,52.26856679,3.135481477,6.697839606,3.119513016,,
84.42,79.218,1,1,2,0,52.26981402,3.134595975,6.69936921,3.120486768,,
84.43,79.228,1,1,2,0,52.27113724,3.135457635,6.700819838,3.120784768,,
84.441,79.239,1,1,2,0,52.27180779,3.135350347,6.702555078,3.121544528,,
84.451,79.249,1,1,2,0,52.27304161,3.137033433,6.704042959,3.122860271,,
84.462,79.26,1,1,2,0,52.27508456,3.136759624,6.70579012,3.123972806,,
84.472,79.27,1,1,2,0,52.27600098,3.135128692,6.70739423,3.124327852,,
84.483,79.281,1,1,2,0,52.27650613,3.134440631,6.708505857,3.124678642,,
84.494,79.292,1,1,2,0,52.277883,3.135767579,6.709274012,3.125559588,,
84.504,79.302,1,1,2,0,52.27773995,3.137093782,6.710477281,3.125565264,,
84.515,79.313,1,1,2,0,52.27828533,3.135240451,6.711322922,3.126030429,,
84.525,79.323,1,1,2,0,52.28000641,3.1353008,6.712280321,3.127225836,,
84.536,79.334,1,1,2,0,52.28126258,3.134645149,6.71367954,3.127849367,,
84.546,79.344,1,1,2,0,52.28167385,3.135096282,6.714450675,3.128632115,,
84.557,79.355,1,1,2,0,52.28221477,3.133583069,6.715893853,3.129513061,,
84.567,79.365,1,1,2,0,52.28328765,3.135591,6.717038262,3.129725351,,
84.578,79.376,1,1,2,0,52.2840342,3.13636288,6.718248981,3.130586431,,
84.588,79.386,1,1,2,0,52.28463322,3.133875877,6.719277907,3.130588701,,
84.599,79.397,1,1,2,0,52.28553176,3.133775666,6.720639128,3.131286874,,
84.61,79.408,1,1,2,0,52.28549153,3.133470193,6.722335625,3.132544152,,
84.62,79.418,1,1,2,0,52.28683264,3.134740517,6.723436821,3.132952555,,
84.631,79.429,1,1,2,0,52.28790999,3.134514764,6.724419552,3.134370186,,
84.641,79.439,1,1,2,0,52.28866995,3.134263307,6.725545335,3.134999109,,
84.652,79.45,1,1,2,0,52.28954167,3.134340793,6.72708239,3.135706079,,
84.662,79.46,1,1,2,0,52.2907129,3.133800998,6.728774417,3.136301229,,
84.673,79.471,1,1,2,0,52.29161591,3.134242445,6.729539591,3.136948883,,
84.683,79.481,1,1,2,0,52.29198248,3.134209663,6.73060577,3.137071206,,
84.694,79.492,1,1,2,0,52.29278267,3.132940084,6.731754649,3.137682532,,
84.704,79.502,1,1,2,0,52.29433388,3.134392202,6.732814122,3.138449387,,
84.715,79.513,1,1,2,0,52.2954917,3.135185316,6.734489012,3.139158628,,
84.725,79.523,1,1,2,0,52.29677469,3.133498132,6.735636402,3.14002283,,
84.736,79.534,1,1,2,0,52.29741395,3.131936118,6.736742813,3.140672187,,
84.747,79.545,1,1,2,0,52.29898304,3.133466467,6.737887967,3.14138824,,
84.757,79.555,1,1,2,0,52.29878188,3.134319931,6.738811094,3.142048382,,
84.768,79.566,1,1,2,0,52.30050296,3.134078905,6.740491945,3.142546184,,
84.778,79.576,1,1,2,0,52.30075777,3.133163974,6.740979213,3.143011633,,
84.789,79.587,1,1,2,0,52.30170549,3.132870048,6.742474545,3.14431801,,
84.799,79.597,1,1,2,0,52.30207652,3.133657202,6.744056303,3.145037752,,
84.81,79.608,1,1,2,0,52.30277837,3.132979944,6.745217103,3.14527076,,
84.82,79.618,1,1,2,0,52.30484367,3.133222088,6.745968867,3.145706976,,
84.831,79.629,1,1,2,0,52.30488837,3.132915124,6.747840453,3.146666822,,
84.841,79.639,1,1,2,0,52.30592996,3.133245558,6.748675663,3.14721344,,
84.852,79.65,1,1,2,0,52.30676145,3.132512793,6.75030436,3.147813698,,
84.863,79.661,1,1,2,0,52.3073873,3.131370991,6.751741577,3.148584526,,
84.873,79.671,1,1,2,0,52.30797738,3.132088855,6.752449382,3.149194718,,
84.884,79.682,1,1,2,0,52.30883122,3.13314572,6.753487993,3.150161658,,
84.894,79.692,1,1,2,0,52.31043161,3.13362889,6.754907329,3.151081487,,
84.905,79.703,1,1,2,0,52.31140614,3.133010492,6.75614636,3.151738507,,
84.915,79.713,1,1,2,0,52.31225104,3.131544963,6.757176031,3.152636482,,
84.926,79.724,1,1,2,0,52.31287242,3.131075576,6.758566309,3.152844514,,
84.936,79.734,1,1,2,0,52.31408835,3.132635728,6.759751696,3.15323901,,
84.947,79.745,1,1,2,0,52.31533558,3.131100535,6.761287261,3.15444577,,
84.957,79.755,1,1,2,0,52.31545181,3.132639825,6.762233485,3.154893339,,
84.968,79.766,1,1,2,0,52.3171863,3.132944554,6.76339354,3.155437402,,
84.978,79.776,1,1,2,0,52.31757969,3.131121397,6.764547635,3.156197446,,
84.989,79.787,1,1,2,0,52.31724889,3.13090235,6.765584756,3.156855601,,
85,79.798,1,1,2,0,52.31903256,3.130594268,6.766940762,3.157721789,,
85.01,79.808,1,1,2,0,52.32053012,3.131610155,6.767828871,3.158245419,,
85.021,79.819,1,1,2,0,52.32055247,3.132472187,6.76890697,3.158872355,,
85.031,79.829,1,1,2,0,52.32179523,3.131455183,6.769944091,3.159482547,,
85.042,79.84,1,1,2,0,52.32323021,3.130122274,6.771540005,3.159928696,,
85.052,79.85,1,1,2,0,52.3241824,3.130953759,6.772616614,3.161131766,,
85.063,79.861,1,1,2,0,52.32418687,3.131407499,6.774480749,3.161573091,,
85.073,79.871,1,1,2,0,52.32578725,3.131511807,6.775233258,3.162317525,,
85.084,79.882,1,1,2,0,52.32622982,3.131103516,6.776778508,3.163058553,,
85.094,79.892,1,1,2,0,52.32677967,3.131111339,6.77789386,3.16315448,,
85.105,79.903,1,1,2,0,52.32784361,3.131473064,6.778862436,3.163704788,,
85.116,79.914,1,1,2,0,52.32767374,3.130181506,6.780398746,3.164328886,,
85.126,79.924,1,1,2,0,52.3298508,3.129659221,6.782010306,3.165828254,,
85.137,79.935,1,1,2,0,52.33039618,3.130985424,6.782539297,3.166567863,,
85.147,79.945,1,1,2,0,52.33077616,3.132442757,6.783875187,3.167304918,,
85.158,79.956,1,1,2,0,52.33190269,3.131168336,6.785462905,3.167540764,,
85.168,79.966,1,1,2,0,52.33269394,3.129896894,6.786336858,3.167835075,,
85.179,79.977,1,1,2,0,52.33350307,3.129721433,6.787917872,3.168422278,,
85.189,79.987,1,1,2,0,52.33439714,3.130938113,6.789121885,3.169065959,,
85.2,79.998,1,1,2,0,52.33541191,3.13010551,6.78994592,3.169850978,,
85.21,80.008,1,1,2,0,52.33542085,3.130779415,6.791075428,3.170508281,,
85.221,80.019,1,1,2,0,52.33694077,3.131381422,6.792515625,3.171426123,,
85.231,80.029,1,1,2,0,52.33796895,3.13054584,6.793676425,3.172208587,,
85.242,80.04,1,1,2,0,52.33892561,3.130177408,6.795464565,3.173225478,,
85.253,80.051,1,1,2,0,52.33943076,3.129685298,6.796676774,3.173802464,,
85.263,80.061,1,1,2,0,52.33978391,3.130850941,6.798274924,3.174547182,,
85.274,80.072,1,1,2,0,52.34124572,3.131553158,6.799450625,3.175285655,,
85.284,80.082,1,1,2,0,52.34331102,3.13110128,6.80072691,3.175307793,,
85.295,80.093,1,1,2,0,52.34370441,3.130361065,6.802359332,3.176000005,,
85.305,80.103,1,1,2,0,52.34560878,3.129666671,6.803271283,3.177403446,,
85.316,80.114,1,1,2,0,52.3461631,3.130267188,6.804239859,3.178353641,,
85.326,80.124,1,1,2,0,52.34644473,3.131937608,6.805832048,3.179127308,,
85.337,80.135,1,1,2,0,52.34849215,3.130244091,6.807029356,3.179355207,,
85.347,80.145,1,1,2,0,52.34859497,3.130893782,6.808266898,3.179659168,,
85.358,80.156,1,1,2,0,52.34969021,3.130359948,6.809370329,3.180392816,,
85.369,80.167,1,1,2,0,52.35154093,3.130259365,6.810256203,3.18172871,,
85.379,80.177,1,1,2,0,52.35199244,3.128698841,6.811430414,3.18223077,,
85.39,80.188,1,1,2,0,52.35244394,3.128300235,6.81246679,3.183152017,,
85.4,80.198,1,1,2,0,52.35282392,3.130192682,6.813874205,3.183284557,,
85.411,80.209,1,1,2,0,52.35424996,3.130480647,6.815039476,3.183127042,,
85.421,80.219,1,1,2,0,52.35475064,3.128524497,6.816106399,3.184268526,,
85.432,80.23,1,1,2,0,52.35562236,3.128215298,6.816924472,3.184831889,,
85.442,80.24,1,1,2,0,52.35648514,3.128847107,6.818124016,3.185901001,,
85.453,80.251,1,1,2,0,52.3570484,3.129288182,6.819281091,3.186863968,,
85.463,80.261,1,1,2,0,52.35764743,3.128986061,6.819862981,3.186649976,,
85.474,80.272,1,1,2,0,52.35848785,3.128193319,6.821189185,3.187715398,,
85.484,80.282,1,1,2,0,52.35933275,3.128029779,6.822166701,3.188038374,,
85.495,80.293,1,1,2,0,52.35986472,3.127396479,6.82324182,3.188804377,,
85.506,80.304,1,1,2,0,52.36095101,3.126843646,6.82471778,3.189617777,,
85.516,80.314,1,1,2,0,52.36166627,3.127510846,6.826034297,3.190467504,,
85.527,80.325,1,1,2,0,52.36177356,3.127999976,6.827249487,3.190915072,,
85.537,80.335,1,1,2,0,52.36329348,3.12922895,6.828931083,3.191948141,,
85.548,80.346,1,1,2,0,52.36321301,3.128865734,6.829875072,3.192486245,,
85.558,80.356,1,1,2,0,52.36465693,3.127248585,6.831343581,3.193539464,,
85.569,80.367,1,1,2,0,52.3652202,3.127848357,6.832854559,3.19435116,,
85.579,80.377,1,1,2,0,52.36718268,3.129125386,6.834263464,3.194993422,,
85.59,80.388,1,1,2,0,52.36830474,3.129693866,6.836039682,3.195624616,,
85.6,80.398,1,1,2,0,52.36972184,3.127957135,6.837128212,3.195993285,,
85.611,80.409,1,1,2,0,52.37068743,3.128692135,6.838756164,3.196775465,,
85.622,80.42,1,1,2,0,52.37188102,3.128180653,6.839958688,3.197696996,,
85.632,80.43,1,1,2,0,52.37357975,3.128242865,6.84068661,3.198512099,,
85.643,80.441,1,1,2,0,52.37393291,3.128404543,6.842400243,3.198894107,,
85.653,80.451,1,1,2,0,52.37378986,3.128588572,6.843088677,3.199763133,,
85.664,80.462,1,1,2,0,52.37491191,3.128729388,6.844138464,3.200542759,,
85.674,80.472,1,1,2,0,52.37682522,3.128577024,6.845171859,3.200749657,,
85.685,80.483,1,1,2,0,52.3768431,3.126754984,6.846504023,3.201473088,,
85.695,80.493,1,1,2,0,52.3775673,3.125920147,6.847261002,3.201939388,,
85.706,80.504,1,1,2,0,52.37768353,3.126594797,6.848337611,3.202912857,,
85.716,80.514,1,1,2,0,52.37931968,3.127397969,6.849449238,3.203614719,,
85.727,80.525,1,1,2,0,52.3797533,3.126966208,6.850811949,3.204274861,,
85.738,80.536,1,1,2,0,52.38069207,3.127253428,6.852129956,3.204980413,,
85.754,80.552,1,1,2,0,52.38071443,3.127373755,6.85403954,3.205956151,,
85.765,80.563,1,1,2,0,52.38296748,3.12769413,6.855262926,3.20657883,,
85.775,80.573,1,1,2,0,52.38341899,3.126417473,6.856290361,3.20651923,,
85.786,80.584,1,1,2,0,52.38396437,3.126936033,6.857621034,3.207362146,,
85.796,80.594,1,1,2,0,52.38491655,3.126841038,6.85922738,3.208636453,,
85.807,80.605,1,1,2,0,52.38717408,3.126583248,6.860191485,3.209299149,,
85.817,80.615,1,1,2,0,52.38704891,3.126321733,6.861384323,3.209640857,,
85.828,80.626,1,1,2,0,52.38772393,3.125904873,6.862819305,3.21045454,,
85.838,80.636,1,1,2,0,52.38846601,3.126754612,6.863844505,3.211613904,,
85.849,80.647,1,1,2,0,52.39022733,3.127558157,6.865014991,3.21214548,,
85.859,80.657,1,1,2,0,52.39064307,3.125136346,6.866707763,3.2131794,,
85.87,80.668,1,1,2,0,52.39219875,3.125027567,6.867964676,3.213597168,,
85.881,80.679,1,1,2,0,52.39271731,3.125635535,6.869188061,3.214203386,,
85.891,80.689,1,1,2,0,52.39344598,3.127361089,6.870117893,3.21488226,,
85.902,80.7,1,1,2,0,52.39446075,3.126843274,6.871715298,3.215345438,,
85.912,80.71,1,1,2,0,52.39456357,3.125024214,6.872719636,3.216111725,,
85.923,80.721,1,1,2,0,52.39547105,3.126144782,6.873732915,3.216774421,,
85.933,80.731,1,1,2,0,52.39682109,3.1256143,6.875275185,3.217808625,,
85.944,80.742,1,1,2,0,52.39737988,3.125791252,6.876394263,3.218462523,,
85.954,80.752,1,1,2,0,52.3986137,3.126252443,6.877305469,3.21896884,,
85.965,80.763,1,1,2,0,52.3996687,3.126742691,6.878715864,3.219563138,,
85.975,80.773,1,1,2,0,52.39938707,3.127164394,6.879729143,3.220457424,,
85.986,80.784,1,1,2,0,52.40167589,3.12557891,6.881132087,3.220945293,,
85.997,80.795,1,1,2,0,52.40144343,3.124441206,6.882851681,3.221578473,,
86.007,80.805,1,1,2,0,52.40299464,3.125204891,6.884002051,3.222622326,,
86.018,80.816,1,1,2,0,52.40450562,3.125084192,6.88559573,3.222973399,,
86.028,80.826,1,1,2,0,52.40525217,3.125944361,6.886459997,3.22401782,,
86.039,80.837,1,1,2,0,52.4056992,3.125779703,6.887737027,3.224749199,,
86.049,80.847,1,1,2,0,52.40678997,3.124292567,6.888651213,3.225061957,,
86.06,80.858,1,1,2,0,52.40804167,3.124956228,6.890448293,3.2260797,,
86.07,80.868,1,1,2,0,52.4086854,3.125847876,6.891293189,3.226538053,,
86.081,80.879,1,1,2,0,52.40923972,3.125143796,6.892250589,3.227043519,,
86.091,80.889,1,1,2,0,52.41047354,3.12482249,6.893887481,3.227340668,,
86.102,80.9,1,1,2,0,52.41230638,3.125866503,6.894910446,3.227573392,,
86.113,80.911,1,1,2,0,52.4119264,3.125382587,6.896240375,3.228753758,,
86.123,80.921,1,1,2,0,52.41344632,3.123552911,6.896966061,3.22979676,,
86.134,80.932,1,1,2,0,52.41383524,3.123483807,6.898058316,3.230831247,,
86.144,80.942,1,1,2,0,52.41441638,3.125087917,6.899286172,3.231915117,,
86.155,80.953,1,1,2,0,52.41443426,3.12569961,6.900711468,3.232538364,,
86.165,80.963,1,1,2,0,52.416057,3.123889305,6.901660672,3.232234971,,
86.176,80.974,1,1,2,0,52.41680802,3.123851679,6.903319916,3.232173385,,
86.186,80.984,1,1,2,0,52.41771103,3.123523109,6.904423347,3.233475221,,
86.197,80.995,1,1,2,0,52.41808654,3.124816716,6.905451527,3.234129403,,
86.207,81.005,1,1,2,0,52.41916389,3.124094196,6.907045207,3.236043702,,
86.218,81.016,1,1,2,0,52.41974951,3.124817275,6.908292434,3.236602523,,
86.228,81.026,1,1,2,0,52.42121131,3.124310635,6.90959554,3.236902227,,
86.239,81.037,1,1,2,0,52.42223055,3.124436364,6.910568586,3.237077054,,
86.25,81.048,1,1,2,0,52.42326767,3.124140576,6.912346295,3.237594156,,
86.26,81.058,1,1,2,0,52.42447467,3.123439848,6.913215778,3.23772556,,
86.271,81.069,1,1,2,0,52.42502452,3.123771399,6.914619467,3.238799497,,
86.281,81.079,1,1,2,0,52.42622257,3.125226498,6.916362903,3.240214006,,
86.292,81.09,1,1,2,0,52.4273044,3.125284612,6.917763612,3.240988523,,
86.302,81.1,1,1,2,0,52.42779614,3.123096004,6.918367854,3.24163334,,
86.313,81.111,1,1,2,0,52.42873938,3.122768179,6.919497362,3.242453834,,
86.323,81.121,1,1,2,0,52.42879302,3.124617971,6.920839212,3.243334497,,
86.334,81.132,1,1,2,0,52.43067951,3.124015406,6.922511122,3.244044306,,
86.344,81.142,1,1,2,0,52.43044705,3.123629652,6.923405937,3.244261137,,
86.355,81.153,1,1,2,0,52.43144841,3.124158643,6.924712024,3.24442972,,
86.366,81.164,1,1,2,0,52.43286998,3.124190308,6.926079205,3.245034235,,
86.376,81.174,1,1,2,0,52.43376405,3.123496287,6.927006803,3.245362603,,
86.387,81.185,1,1,2,0,52.43444354,3.122685477,6.928296498,3.246036652,,
86.397,81.195,1,1,2,0,52.43510516,3.123987466,6.929858885,3.248090585,,
86.408,81.206,1,1,2,0,52.43667425,3.124488145,6.931216381,3.248901146,,
86.418,81.216,1,1,2,0,52.43806453,3.123974428,6.932089589,3.24964558,,
86.429,81.227,1,1,2,0,52.43870379,3.123683296,6.933623663,3.250128625,,
86.439,81.237,1,1,2,0,52.43958892,3.122540377,6.934975199,3.250065619,,
86.45,81.248,1,1,2,0,52.44055004,3.122936375,6.935842446,3.250869369,,
86.46,81.258,1,1,2,0,52.44078697,3.124172986,6.937187276,3.251989851,,
86.471,81.269,1,1,2,0,52.44160504,3.123158962,6.938128284,3.252530792,,
86.481,81.279,1,1,2,0,52.44267346,3.123337589,6.939777098,3.253417699,,
