"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",
67.747,62.527,1,1,2,0,35.5061344103672,3.17035838961601,4.89986062439062,2.11699779337067,
67.757,62.537,1,1,2,0,35.5086847442075,3.1706165522337,4.90104079637605,2.11731628040395,
67.768,62.548,1,1,2,0,35.5097553926821,3.1698327511549,4.90178026651213,2.11777107931951,
67.778,62.558,1,1,2,0,35.5096861022798,3.16921398043633,4.90278609490881,2.11833989744494,
67.789,62.569,1,1,2,0,35.5110897917204,3.16961333155632,4.90400351979783,2.11939262275246,
67.799,62.579,1,1,2,0,35.5123727817505,3.17163057625294,4.90490802029676,2.11993290057753,
67.81,62.59,1,1,2,0,35.5122632582113,3.17067019641399,4.90637503963977,2.12071868178225,
67.82,62.6,1,1,2,0,35.5130992133878,3.16860638558865,4.90712121529849,2.12064271630619,
67.831,62.611,1,1,2,0,35.5151332219721,3.16930003464222,4.90867987678431,2.1216683212288,
67.841,62.621,1,1,2,0,35.5155444940375,3.16976830363274,4.9090606014589,2.12178418632873,
67.852,62.632,1,1,2,0,35.5161122283017,3.16982716321945,4.91029367256742,2.12215648815721,
67.863,62.643,1,1,2,0,35.5175226232651,3.16899418830872,4.91157368233445,2.1226188126246,
67.873,62.653,1,1,2,0,35.5177081427294,3.17027643322945,4.91277993135239,2.12341183539807,
67.884,62.664,1,1,2,0,35.5181507072345,3.17090414464474,4.91426706726333,2.12391377550625,
67.894,62.674,1,1,2,0,35.5194940469699,3.16991657018662,4.91504081007071,2.1250646169707,
67.905,62.685,1,1,2,0,35.5207926832199,3.16869765520096,4.91637111125757,2.12579061973538,
67.915,62.695,1,1,2,0,35.52114360558,3.17004397511482,4.91782769978757,2.12609675350434,
67.926,62.706,1,1,2,0,35.5220153235447,3.17119993269444,4.9184490782193,2.12680145753741,
67.936,62.716,1,1,2,0,35.5224243604359,3.17073911428452,4.91963856343063,2.1268481727554,
67.947,62.727,1,1,2,0,35.5241007411372,3.17045971751213,4.92097147232075,2.12748031910947,
67.957,62.737,1,1,2,0,35.5248696410856,3.16987298429012,4.92164574987556,2.12802556663858,
67.968,62.748,1,1,2,0,35.5257748866643,3.17069552838802,4.92259048351036,2.12880325432529,
67.979,62.759,1,1,2,0,35.5271562243623,3.17118987441063,4.92416330109954,2.12931271998531,
67.989,62.769,1,1,2,0,35.5278401876884,3.17084975540638,4.92535241378183,2.13052376586443,
68,62.78,1,1,2,0,35.5285129751432,3.17049100995064,4.92665067747162,2.13092262011165,
68.01,62.79,1,1,2,0,35.5288169588437,3.17061953246593,4.92777608768879,2.13105538220532,
68.021,62.801,1,1,2,0,35.5307414438889,3.1709186732769,4.92911570210155,2.13185678247989,
68.031,62.811,1,1,2,0,35.5303122904294,3.17039638757706,4.93006974896225,2.13261473334198,
68.045,62.825,1,1,2,0,35.5320624318816,3.17223183810711,4.93169509314548,2.13308799115826,
68.055,62.835,1,1,2,0,35.5325899330089,3.17075662314892,4.93290730262799,2.13364289411238,
68.066,62.846,1,1,2,0,35.5333387163889,3.17115224897861,4.93408337679403,2.13446729701708,
68.076,62.856,1,1,2,0,35.5345501808424,3.17065864801407,4.9351484373074,2.13493359724771,
68.087,62.867,1,1,2,0,35.5358577577895,3.17119583487511,4.93613452166519,2.13550951495033,
68.097,62.877,1,1,2,0,35.537710717258,3.1706552952528,4.93701890559619,2.13569296802523,
68.108,62.888,1,1,2,0,35.5372815637985,3.17093469202518,4.93773006352555,2.13584376304501,
68.123,62.903,1,1,2,0,35.5389892369396,3.17172594368458,4.93965715622777,2.13747013419045,
68.134,62.914,1,1,2,0,35.5400844723312,3.17178294062614,4.94069204188924,2.1380728882949,
68.144,62.924,1,1,2,0,35.5417161495472,3.17018739879131,4.94165800967909,2.13888735179152,
68.155,62.935,1,1,2,0,35.5422995300312,3.17073948681355,4.94244181077043,2.13928634803027,
68.165,62.945,1,1,2,0,35.5424649329271,3.17048467695713,4.94364954990451,2.13887258467094,
68.176,62.956,1,1,2,0,35.543122074162,3.17089445888996,4.94434580667243,2.1389269674323,
68.186,62.966,1,1,2,0,35.5444900008143,3.17050963640213,4.94537361428223,2.13959503764702,
68.197,62.977,1,1,2,0,35.5456478210854,3.1709223985672,4.94666144715901,2.14052636018438,
68.207,62.987,1,1,2,0,35.5452276083229,3.170220926404,4.94739868212087,2.14175714288812,
68.218,62.998,1,1,2,0,35.5462982567976,3.17002609372139,4.94844846894377,2.14253767040571,
68.229,63.009,1,1,2,0,35.5474985453797,3.16981673240662,4.94950347117318,2.14277706814897,
68.239,63.019,1,1,2,0,35.5481646273117,3.16942892968655,4.95053388648622,2.14292076359154,
68.25,63.03,1,1,2,0,35.5491436336413,3.1709048897028,4.9516406702516,2.14338933568687,
68.26,63.04,1,1,2,0,35.5500824068341,3.17156687378883,4.95250791784696,2.1435838641022,
68.271,63.051,1,1,2,0,35.5507484887661,3.1706728041172,4.95449312507877,2.14398754606191,
68.281,63.061,1,1,2,0,35.5507574294632,3.17011475563049,4.95556973399225,2.14478170476773,
68.292,63.072,1,1,2,0,35.552704266251,3.170295804739,4.95692648474066,2.14520157376346,
68.302,63.082,1,1,2,0,35.5532161211585,3.1709898263216,4.95816104596533,2.14673920019388,
68.313,63.093,1,1,2,0,35.5537682092028,3.17066200077534,4.95957330354007,2.14759895899304,
68.323,63.103,1,1,2,0,35.5550422585359,3.17170433700085,4.9605213899362,2.14849478364439,
68.334,63.114,1,1,2,0,35.5560659683508,3.1718697398901,4.96214449894521,2.14888554437359,
68.344,63.124,1,1,2,0,35.5563453651344,3.17093729972839,4.96310413374144,2.14865963582703,
68.355,63.135,1,1,2,0,35.5581580914661,3.17023359239101,4.96423624948126,2.14896449167208,
68.366,63.146,1,1,2,0,35.5595103718986,3.16986218094826,4.96499769883045,2.14958925446586,
68.376,63.156,1,1,2,0,35.5600669302914,3.17155793309212,4.96657386918095,2.1499243545098,
68.387,63.167,1,1,2,0,35.5615600267028,3.17238606512547,4.96763073405553,2.15095365121255,
68.397,63.177,1,1,2,0,35.5623602190909,3.17118093371391,4.96827595434555,2.15181809573267,
68.408,63.188,1,1,2,0,35.5626619676171,3.16982567310333,4.9695988049517,2.15250831662825,
68.418,63.198,1,1,2,0,35.5643159965758,3.17099168896675,4.97048803176017,2.15326115579475,
68.429,63.209,1,1,2,0,35.564092479149,3.17104458808899,4.97160301116434,2.15372901793237,
68.439,63.219,1,1,2,0,35.5649016122341,3.17151248455048,4.97263789682581,2.15315650802679,
68.45,63.23,1,1,2,0,35.5656392197427,3.17147374153137,4.97402817518744,2.15368698843533,
68.46,63.24,1,1,2,0,35.5662360112724,3.17141674458981,4.97475795956858,2.15450116794886,
68.471,63.251,1,1,2,0,35.5669557373869,3.17190103232861,4.97557305309893,2.15532230504805,
68.482,63.262,1,1,2,0,35.5680241506872,3.17128449678421,4.97691564774398,2.15594422801094,
68.492,63.272,1,1,2,0,35.5684398931012,3.16977016627789,4.97846723117811,2.15682272969392,
68.503,63.283,1,1,2,0,35.5705208403451,3.17083150148392,4.9795304290463,2.15718736397902,
68.513,63.293,1,1,2,0,35.5707600039918,3.17264795303345,4.98096168560187,2.15810690121823,
68.524,63.304,1,1,2,0,35.5716428978279,3.17286066710949,4.98187214656538,2.15823398365014,
68.534,63.314,1,1,2,0,35.5728118939703,3.1705841422081,4.98326764033351,2.15902757438979,
68.545,63.325,1,1,2,0,35.5749800130107,3.17148566246033,4.98467952537922,2.15984303182721,
68.563,63.343,1,1,2,0,35.5753622278107,3.17047722637653,4.98625718584586,2.16074538808959,
68.573,63.353,1,1,2,0,35.5761870071157,3.17212529480457,4.98777561419581,2.16116057136436,
68.584,63.364,1,1,2,0,35.5773157701213,3.17191705107689,4.98881310756053,2.16201053274699,
68.594,63.374,1,1,2,0,35.5783730075503,3.17103452980518,4.98947956200559,2.16220321527225,
68.607,63.387,1,1,2,0,35.5789519176858,3.17077375948429,4.99079496203102,2.16332026274922,
68.617,63.397,1,1,2,0,35.5794391856764,3.17211449146271,4.99163501500677,2.16365763465786,
68.628,63.408,1,1,2,0,35.5818241166208,3.17293480038643,4.99272764266879,2.16412535480393,
68.638,63.418,1,1,2,0,35.5815715419285,3.17116938531399,4.99399610403571,2.16486044502743,
68.649,63.429,1,1,2,0,35.5821616279354,3.17058339715004,4.99490880017344,2.1653842518334,
68.659,63.439,1,1,2,0,35.5829417037551,3.1703881919384,4.9959373528413,2.16579176756479,
68.67,63.45,1,1,2,0,35.5840525853665,3.17095220088959,4.99689251728911,2.16620283308479,
68.68,63.46,1,1,2,0,35.5867079723975,3.17225642502308,4.99793634364744,2.16670945891393,
68.691,63.471,1,1,2,0,35.5861804712701,3.1710296869278,4.99892205547618,2.16744596905287,
68.701,63.481,1,1,2,0,35.5871550072512,3.17068174481392,4.99975912821964,2.16782111071222,
68.712,63.492,1,1,2,0,35.5872354735248,3.17027308046818,5.0010134334832,2.16916804249899,
68.722,63.502,1,1,2,0,35.5883798827503,3.17105986177921,5.00205539719635,2.1685042320306,
68.733,63.513,1,1,2,0,35.5884514083269,3.17034870386124,5.00312604564526,2.16937023845771,
68.744,63.524,1,1,2,0,35.5903446009323,3.17137725651264,5.00454798897493,2.16970903028179,
68.754,63.534,1,1,2,0,35.590791635786,3.17198224365711,5.00550501606792,2.17013713478707,
68.765,63.545,1,1,2,0,35.5915918281741,3.17156426608562,5.00677496755099,2.17096806930279,
68.775,63.555,1,1,2,0,35.5928167036732,3.17057184875011,5.00833400156584,2.17218436886905,
68.786,63.566,1,1,2,0,35.5940013460355,3.17027047276497,5.00933908490444,2.17264229159858,
68.796,63.576,1,1,2,0,35.5936615995467,3.17183434963226,5.01035646170123,2.17322800671775,
68.807,63.587,1,1,2,0,35.5947277776728,3.17252427339554,5.01162566812623,2.17371816152777,
68.817,63.597,1,1,2,0,35.5970076554267,3.17089520394802,5.01296081219056,2.17419823493818,
68.828,63.608,1,1,2,0,35.5978972547855,3.17096337676048,5.0141920206539,2.17470045902945,
68.838,63.618,1,1,2,0,35.5973339908698,3.17152850329876,5.01527421750292,2.17515710383508,
68.849,63.629,1,1,2,0,35.5997233921629,3.17129530012608,5.01648866215964,2.17571740246787,
68.863,63.643,1,1,2,0,35.6006934577954,3.17237861454487,5.01810506564601,2.17696778000469,
68.873,63.653,1,1,2,0,35.6006711060527,3.17228846251965,5.01920588894682,2.17745765083163,
68.884,63.664,1,1,2,0,35.6028995747984,3.17185707390308,5.02031006500895,2.17772218107818,
68.894,63.674,1,1,2,0,35.6025128896499,3.17006781697273,5.02181359219747,2.17811805350296,
68.905,63.685,1,1,2,0,35.6036260064356,3.17066721618176,5.0227523653677,2.17878214795444,
68.915,63.695,1,1,2,0,35.60472794735,3.17285358905792,5.02378948620338,2.17971716227195,
68.926,63.706,1,1,2,0,35.6053716775393,3.17279323935509,5.02482846968425,2.18045551830096,
68.936,63.716,1,1,2,0,35.6063708004373,3.17160934209824,5.0259400963271,2.18092380641321,
68.947,63.727,1,1,2,0,35.6071128782945,3.17173004150391,5.0275568723425,2.18160877362166,
68.957,63.737,1,1,2,0,35.6088116107385,3.17134186625481,5.02804525790844,2.18202935257511,
68.968,63.748,1,1,2,0,35.6087356148134,3.17124575376511,5.02903506755658,2.18259007718252,
68.979,63.759,1,1,2,0,35.610197418785,3.17143462598324,5.03054604532581,2.1833221855836,
68.989,63.769,1,1,2,0,35.6115161716034,3.17185670137405,5.03130563202982,2.18276060902691,
69,63.78,1,1,2,0,35.6123431860827,3.1730979681015,5.03228873615531,2.18380992653737,
69.01,63.79,1,1,2,0,35.6125778793809,3.17191407084465,5.03325991935166,2.18481039895669,
69.024,63.804,1,1,2,0,35.6145135402974,3.17155383527279,5.0346721769264,2.18511809463262,
69.034,63.814,1,1,2,0,35.614792937081,3.17219458520412,5.03592908989322,2.18560924338346,
69.045,63.825,1,1,2,0,35.6154858411042,3.17153930664063,5.03710739923347,2.18597018588841,
69.055,63.835,1,1,2,0,35.6169007064162,3.17177399992943,5.0380647988555,2.18695731110258,
69.066,63.846,1,1,2,0,35.6182753385913,3.17129157483578,5.03907323495542,2.1877669468867,
69.076,63.856,1,1,2,0,35.618639671997,3.17128896713257,5.04007645564885,2.18859873335169,
69.087,63.867,1,1,2,0,35.6198913695874,3.17024700343609,5.04091054816002,2.18899190793714,
69.097,63.877,1,1,2,0,35.6203965189721,3.1715702265501,5.04225612303736,2.18898935208935,
69.108,63.888,1,1,2,0,35.6205216887311,3.17241437733173,5.04368104659932,2.18985521652491,
69.119,63.899,1,1,2,0,35.6216392758653,3.17254923284054,5.04497670258585,2.19002873019172,
69.129,63.909,1,1,2,0,35.6224171165108,3.16973589360714,5.04541442420293,2.19046365029112,
69.14,63.92,1,1,2,0,35.6229066196756,3.1699825078249,5.04642323283189,2.19123693623996,
69.15,63.93,1,1,2,0,35.6237582210719,3.17107550799847,5.04791074127186,2.19164572989526,
69.161,63.941,1,1,2,0,35.6253720168937,3.17137241363525,5.04856937260717,2.19234092049488,
69.171,63.951,1,1,2,0,35.625915164241,3.17152179777622,5.04968360695327,2.19306308948787,
69.182,63.962,1,1,2,0,35.62659018687,3.17076183855534,5.05053520832912,2.19358107464053,
69.192,63.972,1,1,2,0,35.6277345960955,3.17113362252712,5.05194448567158,2.19415599840235,
69.203,63.983,1,1,2,0,35.6284163242474,3.17067243158817,5.05293019750032,2.19492062286701,
69.213,63.993,1,1,2,0,35.6293685084858,3.17085608839989,5.05399414042659,2.1952210769742,
69.224,64.004,1,1,2,0,35.6297104901488,3.17042320966721,5.05516835194745,2.19519097476686,
69.235,64.015,1,1,2,0,35.6307811386234,3.17149683833122,5.0565359060379,2.19628686550377,
69.245,64.025,1,1,2,0,35.6312125272573,3.17234583199024,5.0578926567863,2.19671468602597,
69.256,64.036,1,1,2,0,35.633782977666,3.17232720553875,5.05918831277284,2.19766176962472,
69.266,64.046,1,1,2,0,35.634715045336,3.17039899528027,5.06039605190693,2.19849412405588,
69.277,64.057,1,1,2,0,35.6347753950412,3.17024737596512,5.06156914584068,2.19877114955831,
69.287,64.067,1,1,2,0,35.6361522623906,3.17242927849293,5.06237269097092,2.19952327876709,
69.298,64.078,1,1,2,0,35.6366641172981,3.1720906496048,5.06346829886522,2.19980498999047,
69.308,64.088,1,1,2,0,35.6380655715644,3.17150168120861,5.06467305776702,2.1998624965658,
69.319,64.099,1,1,2,0,35.6380476901703,3.1707976013422,5.06550752280723,2.2005582551316,
69.329,64.109,1,1,2,0,35.6395094941419,3.17141674458981,5.06677672923222,2.20122575738014,
69.34,64.12,1,1,2,0,35.6400369952692,3.17140705883503,5.06791555049468,2.20201310049184,
69.35,64.13,1,1,2,0,35.6408751856199,3.17030213773251,5.06868109766327,2.20251234276069,
69.361,64.141,1,1,2,0,35.6414898585438,3.17175313830376,5.06994061833333,2.20311680076367,
69.372,64.152,1,1,2,0,35.642008418974,3.17300073802471,5.07093676097507,2.20397116388416,
69.382,64.162,1,1,2,0,35.6430835377972,3.17095406353474,5.07247046301549,2.20475921695359,
69.393,64.173,1,1,2,0,35.6437272679865,3.1703807413578,5.07390805256467,2.20528344973419,
69.403,64.183,1,1,2,0,35.6448269737266,3.17038968205452,5.07533819153313,2.20621406231383,
69.414,64.194,1,1,2,0,35.6450706077219,3.17151844501495,5.07613242343747,2.20634142872883,
69.424,64.204,1,1,2,0,35.6467715753402,3.17303612828255,5.07739604192693,2.20606710106575,
69.435,64.215,1,1,2,0,35.6470688535179,3.1725212931633,5.07891819556723,2.20715930002251,
69.445,64.225,1,1,2,0,35.6490358068742,3.17149274051189,5.07991061291862,2.2080065635658,
69.456,64.236,1,1,2,0,35.6491028621022,3.17146554589272,5.08095294916081,2.20903287844612,
69.466,64.246,1,1,2,0,35.6505087867171,3.17163206636906,5.08208767260388,2.21011187218929,
69.477,64.257,1,1,2,0,35.6522209302067,3.17142829298973,5.08340791550677,2.21048005626298,
69.479,64.259,1,1,2,0,35.6517604843074,3.17361950874329,5.0836474516768,2.20960212254618,
69.482,64.262,1,1,2,0,35.6522589281693,3.17106954753399,5.08393318144726,2.21043703282514,
69.492,64.272,1,1,2,0,35.6522164598582,3.17197740077972,5.08494199007623,2.21058044428462,
69.503,64.283,1,1,2,0,35.6543845788986,3.17242033779621,5.08593664260183,2.21105483803326,
69.513,64.293,1,1,2,0,35.6563247101637,3.17254550755024,5.08689515981096,2.21127393098572,
69.524,64.304,1,1,2,0,35.6555714564352,3.17131280899048,5.08815952335849,2.21207320138712,
69.534,64.314,1,1,2,0,35.6565705793332,3.17224897444248,5.08953378297158,2.21319337267806,
69.545,64.325,1,1,2,0,35.657634522285,3.17193567752838,5.09011157550611,2.21355119136904,
69.555,64.335,1,1,2,0,35.6575875836254,3.17161567509174,5.09112075666412,2.21444644805422,
69.566,64.346,1,1,2,0,35.6594316023969,3.17116193473339,5.09215489726751,2.21490863053007,
69.576,64.356,1,1,2,0,35.6601088602002,3.17286811769009,5.093252367807,2.21516322136853,
69.587,64.367,1,1,2,0,35.6616243083543,3.17258089780808,5.09379663272831,2.21564585062673,
69.597,64.377,1,1,2,0,35.6623865027798,3.17022763192654,5.09543054507936,2.21596717749089,
69.608,64.388,1,1,2,0,35.6625273187587,3.17008420825005,5.09595879125214,2.21643660153549,
69.619,64.399,1,1,2,0,35.6637007852497,3.16982269287109,5.09692215133873,2.21667046160852,
69.631,64.411,1,1,2,0,35.6646954377992,3.17042544484138,5.09794846883238,2.21760732181611,
69.641,64.421,1,1,2,0,35.6651894113125,3.17031852900982,5.09895429722906,2.21781036972408,
69.652,64.432,1,1,2,0,35.6655783316352,3.17071788012981,5.09986215048932,2.21888808554335,
69.662,64.442,1,1,2,0,35.6668926141051,3.17061468958855,5.10144726153668,2.2193599234442,
69.673,64.453,1,1,2,0,35.6674804649377,3.1713031232357,5.1027417999361,2.22004702052581,
69.683,64.463,1,1,2,0,35.6677688024183,3.17080914974213,5.10381431103019,2.22097678115619,
69.694,64.474,1,1,2,0,35.6694116555057,3.17079089581966,5.1050961834424,2.22161077340033,
69.704,64.484,1,1,2,0,35.6698430441395,3.16988900303841,5.10573097291942,2.22137606137803,
69.715,64.495,1,1,2,0,35.6716691815168,3.17057073116302,5.1069793177184,2.22239925244439,
69.725,64.505,1,1,2,0,35.6709852181907,3.1725287437439,5.10867730506361,2.22299632688708,
69.736,64.516,1,1,2,0,35.6733209753012,3.17213386297226,5.1099308652691,2.22366837286502,
69.747,64.527,1,1,2,0,35.6740585828098,3.17093543708324,5.11121832561685,2.22387582251087,
69.757,64.537,1,1,2,0,35.6745056176635,3.1708862632513,5.11214331521276,2.22526478379467,
69.768,64.548,1,1,2,0,35.6757371986855,3.17105129361153,5.11332683995951,2.22575735246095,
69.778,64.558,1,1,2,0,35.6771118308606,3.17193940281868,5.11464745539145,2.22610224992142,
69.789,64.569,1,1,2,0,35.6768726672139,3.17141823470593,5.11565440137523,2.2263852390687,
69.799,64.579,1,1,2,0,35.6783523525796,3.17098349332809,5.11658050855825,2.22673382830932,
69.81,64.59,1,1,2,0,35.6797582771945,3.17218154668808,5.11784226440253,2.22733232266745,
69.82,64.6,1,1,2,0,35.6799639132272,3.17105762660503,5.11868008220406,2.22827912228311,
69.831,64.611,1,1,2,0,35.6808289256691,3.16970720887184,5.12023017552205,2.22868195229355,
69.841,64.621,1,1,2,0,35.6817386415963,3.17156314849854,5.12123227862837,2.22954795872066,
69.852,64.632,1,1,2,0,35.6826908258347,3.17150913178921,5.12240388244598,2.23014205134092,
69.863,64.643,1,1,2,0,35.6837033597783,3.17188575863838,5.12343169005577,2.23102964048272,
69.873,64.653,1,1,2,0,35.6841079263209,3.17119471728802,5.12436375770336,2.23089517449052,
69.884,64.664,1,1,2,0,35.6854020922224,3.17070968449116,5.12574882065849,2.23179511689665,
69.894,64.674,1,1,2,0,35.6865397959251,3.17107290029526,5.12626142061176,2.23201633972226,
69.905,64.685,1,1,2,0,35.6868817775881,3.17118689417839,5.12802571812534,2.23268071815683,
69.915,64.695,1,1,2,0,35.6878674894405,3.17173525691032,5.12918987136223,2.23309547545697,
69.926,64.706,1,1,2,0,35.6881781786638,3.17087061703205,5.13040394348993,2.23369979146841,
69.936,64.716,1,1,2,0,35.6897562116974,3.17194312810898,5.13142802580936,2.23487136369829,
69.947,64.727,1,1,2,0,35.690560874434,3.17165777087212,5.1327903644933,2.23581418755072,
69.957,64.737,1,1,2,0,35.6917745740618,3.17014120519161,5.13402790595025,2.23627566006885,
69.968,64.748,1,1,2,0,35.6922685475752,3.1702846288681,5.13503149917272,2.23679790496783,
69.979,64.759,1,1,2,0,35.6932252021621,3.17096225917339,5.13619937769997,2.23724617227237,
69.989,64.769,1,1,2,0,35.694365141039,3.17275263369083,5.13751701289962,2.23674607805426,
70,64.78,1,1,2,0,35.6945327791091,3.17230932414532,5.13837904508847,2.23738433004472,
70.01,64.79,1,1,2,0,35.6954156729452,3.17052938044071,5.13928503570356,2.23860176554332,
70.021,64.801,1,1,2,0,35.6977514300558,3.16991582512856,5.14068574487819,2.23918180100073,
70.031,64.811,1,1,2,0,35.6981627021212,3.17124873399735,5.14169716121041,2.2405619588088,
70.042,64.822,1,1,2,0,35.6995194529021,3.17135863006115,5.14266126635507,2.24144926396751,
70.052,64.832,1,1,2,0,35.7006348048621,3.17115038633347,5.14387831871505,2.24162277763433,
70.063,64.843,1,1,2,0,35.7007264470071,3.17134186625481,5.14466770774193,2.24197434869738,
70.073,64.853,1,1,2,0,35.7021435474933,3.17082069814205,5.14587060399855,2.24142966913444,
70.084,64.864,1,1,2,0,35.7020094370372,3.17053534090519,5.14734097610288,2.24229851539242,
70.094,64.874,1,1,2,0,35.7031091427773,3.17042656242847,5.14793925773438,2.24252797372759,
70.105,64.885,1,1,2,0,35.7038646316801,3.17083597183228,5.14885232640115,2.24354818297152,
70.116,64.896,1,1,2,0,35.7043876624589,3.17155569791794,5.15028954342129,2.2439143791636,
70.126,64.906,1,1,2,0,35.7054784275019,3.17157320678234,5.15132666425697,2.24501381968911,
70.137,64.917,1,1,2,0,35.7058360553849,3.17117273807526,5.15252844292648,2.24561259803033,
70.147,64.927,1,1,2,0,35.7071704544232,3.16984280943871,5.15347094138707,2.24667994846688,
70.158,64.938,1,1,2,0,35.7082545139434,3.17009016871452,5.1544085969702,2.24680049928777,
70.168,64.948,1,1,2,0,35.7084310927106,3.17138582468033,5.15525163017823,2.24667270689814,
70.179,64.959,1,1,2,0,35.7104226329838,3.17123159766197,5.15682258512223,2.24732260219521,
70.189,64.969,1,1,2,0,35.7111960032807,3.17057929933071,5.15784890261587,2.24795034681141,
70.2,64.98,1,1,2,0,35.7122040668758,3.17111238837242,5.15909985511811,2.24869111669667,
70.21,64.99,1,1,2,0,35.7131987194253,3.17097790539265,5.16032696576206,2.2496877553443,
70.221,65.001,1,1,2,0,35.7133104781387,3.17002087831497,5.16175859484667,2.25030797440866,
70.232,65.012,1,1,2,0,35.7143028955139,3.16974893212318,5.1630240759813,2.25083902278338,
70.242,65.022,1,1,2,0,35.7150516788938,3.17178294062614,5.16374491966559,2.25171979633106,
70.253,65.033,1,1,2,0,35.7161670308538,3.17182801663876,5.16490758278634,2.25199227810407,
70.263,65.043,1,1,2,0,35.7165067773426,3.16987596452236,5.16602442483569,2.2523025296278,
70.274,65.054,1,1,2,0,35.7176444810453,3.1695730984211,5.16729474884779,2.25280347579518,
70.284,65.064,1,1,2,0,35.7186972481257,3.17148044705391,5.16843170746507,2.25365656099178,
70.295,65.075,1,1,2,0,35.7192359251244,3.17175686359406,5.16943008528103,2.25435473341382,
70.305,65.085,1,1,2,0,35.7197053117208,3.17147560417652,5.17064639258294,2.25449871283948,
70.316,65.096,1,1,2,0,35.7205278558516,3.17123793065548,5.17224267950137,2.25510203491011,
70.326,65.106,1,1,2,0,35.7212811095801,3.17120254039764,5.17359421484328,2.25653529755566,
70.337,65.117,1,1,2,0,35.7222981138723,3.1716525554657,5.17505527372171,2.2567021376199,
70.347,65.127,1,1,2,0,35.7228859647049,3.17093022167683,5.17624960181051,2.25710454165571,
70.358,65.138,1,1,2,0,35.7246718689454,3.17104831337929,5.17747857509963,2.25758333714222,
70.369,65.149,1,1,2,0,35.7253424212259,3.17142494022846,5.17867290318843,2.25801669533463,
70.379,65.159,1,1,2,0,35.7265561208537,3.17361764609814,5.17995067778125,2.25914169433807,
70.39,65.17,1,1,2,0,35.7279463992487,3.1731903553009,5.18112563436018,2.25984128667555,
70.4,65.18,1,1,2,0,35.7293165610753,3.17076146602631,5.18242762334033,2.26041535848811,
70.411,65.191,1,1,2,0,35.7289701090637,3.17141935229301,5.18342488356918,2.26101186496462,
70.421,65.201,1,1,2,0,35.7310443507848,3.17277759313583,5.18456035207032,2.26126546186228,
70.432,65.212,1,1,2,0,35.7329196619961,3.17203588783741,5.18542014908496,2.26189945410642,
70.442,65.222,1,1,2,0,35.7324726271424,3.17213237285614,5.18623449755723,2.26249226880279,
70.453,65.233,1,1,2,0,35.7333622265013,3.17202657461166,5.18763818696415,2.26347683816917,
70.463,65.243,1,1,2,0,35.7337757337409,3.17119285464287,5.18833630637726,2.26358148593713,
70.474,65.254,1,1,2,0,35.735599635944,3.17106544971466,5.18965133387365,2.26381832783259,
70.485,65.265,1,1,2,0,35.735966204524,3.16955745220184,5.19098387023473,2.26440262303632,
70.495,65.275,1,1,2,0,35.7364378262947,3.1721118837595,5.19179635606183,2.26481283660705,
70.506,65.286,1,1,2,0,35.7375598837775,3.1719233840704,5.19288525843349,2.26609970597069,
70.516,65.296,1,1,2,0,35.7379398634031,3.17049026489258,5.19412540759369,2.26629920409007,
70.527,65.307,1,1,2,0,35.7386484136462,3.17072682082653,5.19528024760469,2.26668144532662,
70.537,65.317,1,1,2,0,35.7401169231406,3.16986329853535,5.19608938067046,2.26782973094328,
70.548,65.328,1,1,2,0,35.7410378149392,3.17112803459167,5.19737646848918,2.26830810045515,
70.558,65.338,1,1,2,0,35.7409685245369,3.17230112850666,5.19858197244905,2.26887805451293,
70.569,65.349,1,1,2,0,35.7424035064173,3.17097194492817,5.19957811509079,2.26943025962771,
70.579,65.359,1,1,2,0,35.7430740586978,3.17028239369392,5.20079777515402,2.26959653172578,
70.59,65.37,1,1,2,0,35.7440865926414,3.17003391683102,5.20211094000524,2.2704287441654,
70.6,65.38,1,1,2,0,35.7447370283536,3.17077226936817,5.20304636041415,2.27127245792009,
70.611,65.391,1,1,2,0,35.7458792024048,3.17085608839989,5.20450406653126,2.27216317087586,
70.622,65.402,1,1,2,0,35.7470794909869,3.171032294631,5.20565480872287,2.27221968351038,
70.632,65.412,1,1,2,0,35.7473387712021,3.17257307469845,5.20654552564748,2.27322924338851,
70.643,65.423,1,1,2,0,35.7485435301328,3.17238308489323,5.20791643249925,2.27344677443398,
70.653,65.433,1,1,2,0,35.7492699617701,3.16974632441998,5.20906940986507,2.27398478039435,
70.664,65.444,1,1,2,0,35.7508256430609,3.17007042467594,5.21042094520698,2.27423070974863,
70.674,65.454,1,1,2,0,35.7516638334116,3.17249372601509,5.21101661913524,2.2748296300814,
70.685,65.465,1,1,2,0,35.751433610462,3.1722579151392,5.21195837253776,2.27555676877843,
70.695,65.475,1,1,2,0,35.7531412836031,3.17158177495003,5.21312476094887,2.27646224885478,
70.706,65.486,1,1,2,0,35.7547081407653,3.17119657993317,5.214822003236,2.27689972480196,
70.716,65.496,1,1,2,0,35.7540554698789,3.17071005702019,5.21575183570937,2.27756438721962,
70.727,65.507,1,1,2,0,35.7565856871508,3.17092873156071,5.21680832805492,2.278439339114,
