Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
59.825,54.627,1,1,2,0,46.04260957,3.147327155,4.188645326,1.811650688,,
59.836,54.638,1,1,2,0,46.04408925,3.147529811,4.189357601,1.812484548,,
59.846,54.648,1,1,2,0,46.04527389,3.148333728,4.190743037,1.812781166,,
59.861,54.663,1,1,2,0,46.04680275,3.148158267,4.192086004,1.813454376,,
59.872,54.674,1,1,2,0,46.04754036,3.14745754,4.19351726,1.814106146,,
59.883,54.685,1,1,2,0,46.0490871,3.147673234,4.194507815,1.814565813,,
59.894,54.696,1,1,2,0,46.04918098,3.148613125,4.195247658,1.814608832,,
59.904,54.706,1,1,2,0,46.05032092,3.14800255,4.195911132,1.815379927,,
59.915,54.717,1,1,2,0,46.05185425,3.147427365,4.196873002,1.816315622,,
59.925,54.727,1,1,2,0,46.05301654,3.149107471,4.197705977,1.816282053,,
59.936,54.738,1,1,2,0,46.05294948,3.149274364,4.198643632,1.816874444,,
59.947,54.749,1,1,2,0,46.0539866,3.148984909,4.199995913,1.817671209,,
59.958,54.76,1,1,2,0,46.05430847,3.149471804,4.201262511,1.818054852,,
59.968,54.77,1,1,2,0,46.05507737,3.147453815,4.202129759,1.818585183,,
59.979,54.781,1,1,2,0,46.05578368,3.148044273,4.203361713,1.819367703,,
59.989,54.791,1,1,2,0,46.05736619,3.149976209,4.204257272,1.819589285,,
60,54.802,1,1,2,0,46.05832284,3.150642663,4.205460541,1.820172084,,
60.011,54.813,1,1,2,0,46.05889058,3.149789572,4.206549816,1.82088521,,
60.022,54.824,1,1,2,0,46.06053566,3.149683774,4.207531803,1.821333452,,
60.032,54.834,1,1,2,0,46.0613135,3.150144219,4.208263077,1.82161385,,
60.043,54.845,1,1,2,0,46.0620824,3.150112927,4.208791696,1.821982966,,
60.053,54.855,1,1,2,0,46.06299436,3.147821501,4.209610515,1.82218184,,
60.064,54.866,1,1,2,0,46.06323575,3.148917854,4.210855507,1.822911044,,
60.075,54.877,1,1,2,0,46.06543964,3.148707002,4.211675816,1.823641377,,
60.086,54.888,1,1,2,0,46.0645858,3.149701655,4.212169789,1.823528259,,
60.096,54.898,1,1,2,0,46.06637394,3.150507808,4.213152521,1.824005697,,
60.107,54.909,1,1,2,0,46.06700426,3.150305152,4.214143448,1.824683843,,
60.117,54.919,1,1,2,0,46.06729036,3.148954362,4.215408929,1.825497816,,
60.128,54.93,1,1,2,0,46.06885945,3.150290996,4.216187515,1.825871586,,
60.144,54.946,1,1,2,0,46.07005304,3.150541335,4.217815467,1.82657766,,
60.154,54.956,1,1,2,0,46.07071465,3.149542212,4.219547354,1.826982319,,
60.165,54.967,1,1,2,0,46.07230609,3.15018855,4.220360958,1.827599392,,
60.175,54.977,1,1,2,0,46.07234185,3.151290864,4.22131873,1.828009411,,
60.186,54.988,1,1,2,0,46.07271289,3.151292354,4.222196408,1.828906883,,
60.197,54.999,1,1,2,0,46.0739333,3.150887042,4.223590784,1.829713239,,
60.208,55.01,1,1,2,0,46.07484972,3.150535375,4.225207933,1.830162327,,
60.218,55.02,1,1,2,0,46.0753951,3.152061254,4.226899587,1.83060521,,
60.229,55.031,1,1,2,0,46.07681667,3.152807802,4.227899828,1.831318335,,
60.239,55.041,1,1,2,0,46.07763922,3.150745481,4.228823327,1.831821303,,
60.25,55.052,1,1,2,0,46.07837683,3.151121736,4.229954698,1.832296908,,
60.261,55.063,1,1,2,0,46.07948994,3.152064979,4.231486537,1.832935985,,
60.272,55.074,1,1,2,0,46.080536,3.152799606,4.233045944,1.833590858,,
60.282,55.084,1,1,2,0,46.08079528,3.154042736,4.233694517,1.834145166,,
60.293,55.095,1,1,2,0,46.08216768,3.154291213,4.234666073,1.83440342,,
60.303,55.105,1,1,2,0,46.08342832,3.153125197,4.235545986,1.83507804,,
60.314,55.116,1,1,2,0,46.08479625,3.153507784,4.236837544,1.836118109,,
60.325,55.127,1,1,2,0,46.08566796,3.153377771,4.237488353,1.836654787,,
60.336,55.138,1,1,2,0,46.08675426,3.152672574,4.238461026,1.836975101,,
60.346,55.148,1,1,2,0,46.08718341,3.152190894,4.23896692,1.837226726,,
60.357,55.159,1,1,2,0,46.08704483,3.152738139,4.240108722,1.837899653,,
60.367,55.169,1,1,2,0,46.08860051,3.154381737,4.241091081,1.837835759,,
60.378,55.18,1,1,2,0,46.0893113,3.153440356,4.241745987,1.83844973,,
60.389,55.191,1,1,2,0,46.09091168,3.153192252,4.242757031,1.838892894,,
60.407,55.209,1,1,2,0,46.09192198,3.152583539,4.245235094,1.840152147,,
60.418,55.22,1,1,2,0,46.09279817,3.152428567,4.246240177,1.84059376,,
60.428,55.23,1,1,2,0,46.09382635,3.154078498,4.247628965,1.840838474,,
60.439,55.241,1,1,2,0,46.09500652,3.154939413,4.248523408,1.841322965,,
60.45,55.252,1,1,2,0,46.09542226,3.155473247,4.249469631,1.841937076,,
60.461,55.263,1,1,2,0,46.09569943,3.153839335,4.250063815,1.842085879,,
60.471,55.273,1,1,2,0,46.09728193,3.15496996,4.251657867,1.842972773,,
60.482,55.284,1,1,2,0,46.09836822,3.154665977,4.252338105,1.843500846,,
60.492,55.294,1,1,2,0,46.09905219,3.154049441,4.253257134,1.844848535,,
60.503,55.305,1,1,2,0,46.09995073,3.154401481,4.254357957,1.845448683,,
60.514,55.316,1,1,2,0,46.10041117,3.154131398,4.255411469,1.846002568,,
60.525,55.327,1,1,2,0,46.10248541,3.15487422,4.2569597,1.846555043,,
60.535,55.337,1,1,2,0,46.10279387,3.156986088,4.257853025,1.846593407,,
60.546,55.348,1,1,2,0,46.10330349,3.156938031,4.259573364,1.847564787,,
60.556,55.358,1,1,2,0,46.10489493,3.15569751,4.260535234,1.847865777,,
60.567,55.369,1,1,2,0,46.1049307,3.155614063,4.261441597,1.84807523,,
60.578,55.38,1,1,2,0,46.10551184,3.156022727,4.262237692,1.849129262,,
60.589,55.391,1,1,2,0,46.10731786,3.156036139,4.263233462,1.849563964,,
60.599,55.401,1,1,2,0,46.10924011,3.155609593,4.264070907,1.850143096,,
60.61,55.412,1,1,2,0,46.10971844,3.154319525,4.264556312,1.850734922,,
60.62,55.422,1,1,2,0,46.10990172,3.156777471,4.265584492,1.851099665,,
60.631,55.433,1,1,2,0,46.11065274,3.156676888,4.266420075,1.851571321,,
60.642,55.444,1,1,2,0,46.11128753,3.157016635,4.267754101,1.852113217,,
60.653,55.455,1,1,2,0,46.11227548,3.156031296,4.268751734,1.852927895,,
60.671,55.473,1,1,2,0,46.11402785,3.156340867,4.271103883,1.853723955,,
60.681,55.483,1,1,2,0,46.11420667,3.156808764,4.272172668,1.854390254,,
60.692,55.494,1,1,2,0,46.11560142,3.158018738,4.27324816,1.854897453,,
60.703,55.505,1,1,2,0,46.11615127,3.157968074,4.274777019,1.855306484,,
60.714,55.516,1,1,2,0,46.11767566,3.157549724,4.276027971,1.855843444,,
60.724,55.526,1,1,2,0,46.11848479,3.157262132,4.276636311,1.855796194,,
60.735,55.537,1,1,2,0,46.11917323,3.158212081,4.277547145,1.856536259,,
60.745,55.547,1,1,2,0,46.11952638,3.158064559,4.27892364,1.856929493,,
60.756,55.558,1,1,2,0,46.12034893,3.157729656,4.279980877,1.858397494,,
60.767,55.569,1,1,2,0,46.12220859,3.157452866,4.280804166,1.85858593,,
60.778,55.58,1,1,2,0,46.12271374,3.157691658,4.281765291,1.859247292,,
60.788,55.59,1,1,2,0,46.12436777,3.159407899,4.282808372,1.859736719,,
60.799,55.601,1,1,2,0,46.12460023,3.159118816,4.283778438,1.85957226,,
60.809,55.611,1,1,2,0,46.12523502,3.157743812,4.284938121,1.860467193,,
60.82,55.622,1,1,2,0,46.12668341,3.157396987,4.286034474,1.860910217,,
60.831,55.633,1,1,2,0,46.12765795,3.158145025,4.287215391,1.861452959,,
60.842,55.644,1,1,2,0,46.12886047,3.158214688,4.2881374,1.861933783,,
60.852,55.654,1,1,2,0,46.12854755,3.158443794,4.288821736,1.862273702,,
60.863,55.665,1,1,2,0,46.13020605,3.158136457,4.290035063,1.863457919,,
60.873,55.675,1,1,2,0,46.13034016,3.15929763,4.290858352,1.86326243,,
60.884,55.686,1,1,2,0,46.13194054,3.159617633,4.29175354,1.864036769,,
60.895,55.697,1,1,2,0,46.13222664,3.160227835,4.292865539,1.864349467,,
60.906,55.708,1,1,2,0,46.13311177,3.160045668,4.293994302,1.865478253,,
60.916,55.718,1,1,2,0,46.13421148,3.158386797,4.295111144,1.865678961,,
60.927,55.729,1,1,2,0,46.13544529,3.158488497,4.29628461,1.866311831,,
60.937,55.739,1,1,2,0,46.13541847,3.159637377,4.297312418,1.866687435,,
60.948,55.75,1,1,2,0,46.13733178,3.159798309,4.298457572,1.866979399,,
60.959,55.761,1,1,2,0,46.13757765,3.159437329,4.299541632,1.867821581,,
60.97,55.772,1,1,2,0,46.13884723,3.159698099,4.300468111,1.868355578,,
60.98,55.782,1,1,2,0,46.13966083,3.160332143,4.301530564,1.8691491,,
60.991,55.793,1,1,2,0,46.14073372,3.1607382,4.302663797,1.869772661,,
61.001,55.803,1,1,2,0,46.14095276,3.159563988,4.303385014,1.870122031,,
61.012,55.814,1,1,2,0,46.14278561,3.159302473,4.304584557,1.870498198,,
61.023,55.825,1,1,2,0,46.14276325,3.15939784,4.30532589,1.871111464,,
61.034,55.836,1,1,2,0,46.14447093,3.160471842,4.306319052,1.871645744,,
61.044,55.846,1,1,2,0,46.14466315,3.161738068,4.307308489,1.871788058,,
61.055,55.857,1,1,2,0,46.14675975,3.160404786,4.308201814,1.872509646,,
61.066,55.868,1,1,2,0,46.14650047,3.160848469,4.309269855,1.872872415,,
61.077,55.879,1,1,2,0,46.14741689,3.161093965,4.310529748,1.873251263,,
61.087,55.889,1,1,2,0,46.14883846,3.161071613,4.311534459,1.874333504,,
61.098,55.9,1,1,2,0,46.14971018,3.160122782,4.312920639,1.875078788,,
61.108,55.91,1,1,2,0,46.15090823,3.160571307,4.313911939,1.875825905,,
61.122,55.924,1,1,2,0,46.15190065,3.162283823,4.315165127,1.875677525,,
61.133,55.935,1,1,2,0,46.15270978,3.161107376,4.315990651,1.876102636,,
61.144,55.946,1,1,2,0,46.15291542,3.161301464,4.317053849,1.876525772,,
61.154,55.956,1,1,2,0,46.15407771,3.161190078,4.318306664,1.877207021,,
61.165,55.967,1,1,2,0,46.15493601,3.161395714,4.319392586,1.877997439,,
61.175,55.977,1,1,2,0,46.15660345,3.161323816,4.320259834,1.879095901,,
61.186,55.988,1,1,2,0,46.15635758,3.161595017,4.320895741,1.879004644,,
61.197,55.999,1,1,2,0,46.15772551,3.162458166,4.321662033,1.879325523,,
61.208,56.01,1,1,2,0,46.1581189,3.162541986,4.322828794,1.880152331,,
61.218,56.02,1,1,2,0,46.15979081,3.161489964,4.323562304,1.880884356,,
61.229,56.031,1,1,2,0,46.15936166,3.161905333,4.324838961,1.88116419,,
61.239,56.041,1,1,2,0,46.16053736,3.160981834,4.326422582,1.881674915,,
61.25,56.052,1,1,2,0,46.16234338,3.162160516,4.327709297,1.882027105,,
61.261,56.063,1,1,2,0,46.16278595,3.162498772,4.328510607,1.882766042,,
61.272,56.074,1,1,2,0,46.16407341,3.161833435,4.329634527,1.883908651,,
61.282,56.084,1,1,2,0,46.16476631,3.162937239,4.330429504,1.883980443,,
61.293,56.095,1,1,2,0,46.16606271,3.163232282,4.331220756,1.884678899,,
61.303,56.105,1,1,2,0,46.16722947,3.163124248,4.332618857,1.885029397,,
61.314,56.116,1,1,2,0,46.16741276,3.162169456,4.33384485,1.885721084,,
61.325,56.127,1,1,2,0,46.16785085,3.161817417,4.335291753,1.88621982,,
61.336,56.138,1,1,2,0,46.16955405,3.161824122,4.33589525,1.886447608,,
61.346,56.148,1,1,2,0,46.16978651,3.163904324,4.336916352,1.887258337,,
61.357,56.159,1,1,2,0,46.17127067,3.16414386,4.337936709,1.887900375,,
61.367,56.169,1,1,2,0,46.17216474,3.163487837,4.339195485,1.888212791,,
61.378,56.18,1,1,2,0,46.17294705,3.163376078,4.340527649,1.888726337,,
61.389,56.191,1,1,2,0,46.17439097,3.163852543,4.341636295,1.889145101,,
61.4,56.202,1,1,2,0,46.17493188,3.164605051,4.342478583,1.889612384,,
61.41,56.212,1,1,2,0,46.17527163,3.163636103,4.34349447,1.890683059,,
61.421,56.223,1,1,2,0,46.17576784,3.163313493,4.344445909,1.890763032,,
61.434,56.236,1,1,2,0,46.17763644,3.16484198,4.345909576,1.89189746,,
61.445,56.247,1,1,2,0,46.17807901,3.163939342,4.347388888,1.892320173,,
61.456,56.258,1,1,2,0,46.18048853,3.164079785,4.348581726,1.893141903,,
61.467,56.269,1,1,2,0,46.18051982,3.164758161,4.349053348,1.893813843,,
61.477,56.279,1,1,2,0,46.18127978,3.164187446,4.349497403,1.894274215,,
61.488,56.29,1,1,2,0,46.18293381,3.163855523,4.350946168,1.895037553,,
61.498,56.3,1,1,2,0,46.18441796,3.164462,4.352042149,1.89511273,,
61.509,56.311,1,1,2,0,46.18473536,3.164150193,4.352260078,1.895325286,,
61.52,56.322,1,1,2,0,46.18544614,3.165471926,4.353894735,1.895701736,,
61.531,56.333,1,1,2,0,46.18617034,3.164186701,4.354484449,1.896575512,,
61.541,56.343,1,1,2,0,46.18651009,3.162695095,4.355235467,1.896613312,,
61.552,56.354,1,1,2,0,46.18703759,3.162273765,4.355891119,1.897591602,,
61.562,56.364,1,1,2,0,46.18789142,3.163702413,4.356725584,1.897942664,,
61.573,56.375,1,1,2,0,46.18975556,3.164375946,4.358113627,1.898397113,,
61.584,56.386,1,1,2,0,46.19006401,3.164543957,4.358777846,1.898796694,,
61.595,56.397,1,1,2,0,46.19039482,3.163571283,4.359742324,1.899489932,,
61.605,56.407,1,1,2,0,46.1910162,3.164923191,4.36095118,1.899657353,,
61.616,56.418,1,1,2,0,46.19216508,3.165293485,4.362194682,1.900164129,,
61.626,56.428,1,1,2,0,46.19317091,3.164830431,4.363350267,1.90111689,,
61.637,56.439,1,1,2,0,46.19362241,3.163802996,4.364831815,1.902194759,,
61.648,56.45,1,1,2,0,46.19522727,3.164039552,4.366035084,1.902695188,,
61.659,56.461,1,1,2,0,46.19589335,3.165122494,4.367685388,1.903551474,,
61.669,56.471,1,1,2,0,46.19726127,3.166974336,4.368770565,1.904042594,,
61.68,56.482,1,1,2,0,46.19771278,3.167206049,4.369641538,1.90466531,,
61.692,56.494,1,1,2,0,46.19886166,3.166848794,4.371239315,1.905226106,,
61.703,56.505,1,1,2,0,46.20069003,3.165958822,4.372539069,1.905621033,,
61.714,56.516,1,1,2,0,46.20096272,3.166551515,4.373544525,1.906136836,,
61.724,56.526,1,1,2,0,46.20134717,3.168039769,4.37432162,1.906549676,,
61.735,56.537,1,1,2,0,46.2020222,3.167267516,4.375312175,1.907220064,,
61.745,56.547,1,1,2,0,46.20376116,3.166269884,4.376524757,1.907906673,,
61.756,56.558,1,1,2,0,46.20447195,3.165392578,4.377535428,1.908396241,,
61.767,56.569,1,1,2,0,46.20650148,3.166295588,4.37833115,1.909274108,,
61.778,56.58,1,1,2,0,46.2061975,3.166485578,4.379565711,1.909418679,,
61.788,56.59,1,1,2,0,46.20712733,3.167418018,4.380410235,1.910047036,,
61.799,56.601,1,1,2,0,46.20747155,3.16667892,4.381816532,1.910846905,,
61.809,56.611,1,1,2,0,46.20855337,3.167225048,4.383149068,1.911369619,,
61.82,56.622,1,1,2,0,46.2088663,3.167148307,4.383982043,1.911855943,,
61.831,56.633,1,1,2,0,46.21058738,3.169179335,4.385526548,1.912365963,,
61.842,56.644,1,1,2,0,46.21201342,3.168088943,4.386731307,1.912772315,,
61.852,56.654,1,1,2,0,46.21204472,3.166712075,4.387533735,1.913624229,,
61.863,56.665,1,1,2,0,46.21316677,3.167552128,4.388287734,1.913949339,,
61.873,56.675,1,1,2,0,46.21442294,3.169955686,4.389129277,1.914508865,,
61.884,56.686,1,1,2,0,46.21521419,3.169766068,4.390523653,1.91514766,,
61.895,56.697,1,1,2,0,46.21608591,3.168489039,4.391407664,1.915258804,,
61.906,56.708,1,1,2,0,46.21688163,3.168198466,4.392830353,1.915992945,,
61.925,56.727,1,1,2,0,46.21884412,3.168532252,4.394326429,1.916422005,,
61.936,56.738,1,1,2,0,46.21900505,3.167979047,4.395239125,1.916848526,,
61.947,56.749,1,1,2,0,46.22023887,3.168212622,4.396083276,1.917716378,,
61.958,56.76,1,1,2,0,46.22118211,3.169946745,4.397495906,1.91806476,,
61.968,56.77,1,1,2,0,46.22352457,3.168881312,4.398766603,1.918617517,,
61.979,56.781,1,1,2,0,46.22211641,3.167042136,4.39984582,1.919528388,,
61.989,56.791,1,1,2,0,46.22410125,3.169397637,4.400827806,1.920256464,,
62,56.802,1,1,2,0,46.22539765,3.169698268,4.402041133,1.920856894,,
62.011,56.813,1,1,2,0,46.22512496,3.170200437,4.402915831,1.921517269,,
62.022,56.824,1,1,2,0,46.22585809,3.16952765,4.404492002,1.922729694,,
62.032,56.834,1,1,2,0,46.22664935,3.168637678,4.405359994,1.922529692,,
62.043,56.845,1,1,2,0,46.22723496,3.169013932,4.406596418,1.923479492,,
62.053,56.855,1,1,2,0,46.22875488,3.170119971,4.408153217,1.923818565,,
62.064,56.866,1,1,2,0,46.2301094,3.1702701,4.409373622,1.924521676,,
62.075,56.877,1,1,2,0,46.23123592,3.169995174,4.410455446,1.924983176,,
62.086,56.888,1,1,2,0,46.23209423,3.170229867,4.411194544,1.925179794,,
62.099,56.901,1,1,2,0,46.23329228,3.170188516,4.412544962,1.926193487,,
62.11,56.912,1,1,2,0,46.23466021,3.169908002,4.413548555,1.927208731,,
62.12,56.922,1,1,2,0,46.23495078,3.170116618,4.414645281,1.927669526,,
62.131,56.933,1,1,2,0,46.23543358,3.171065822,4.415328499,1.928074326,,
62.142,56.944,1,1,2,0,46.23697138,3.171408921,4.416516494,1.928749511,,
62.153,56.955,1,1,2,0,46.23759276,3.17052491,4.417559948,1.92914345,,
62.163,56.965,1,1,2,0,46.23832143,3.171583638,4.418649968,1.929407769,,
62.174,56.976,1,1,2,0,46.23979217,3.171625733,4.420150142,1.929908198,,
62.184,56.986,1,1,2,0,46.23997545,3.170390055,4.421231221,1.930401857,,
62.195,56.997,1,1,2,0,46.24119586,3.170545027,4.422626343,1.931178453,,
62.207,57.009,1,1,2,0,46.24241179,3.171181306,4.423145648,1.931476341,,
62.218,57.02,1,1,2,0,46.24318516,3.170875832,4.424202885,1.932366196,,
62.229,57.031,1,1,2,0,46.24409265,3.171276301,4.425225105,1.9327985,,
62.239,57.041,1,1,2,0,46.2439943,3.171508014,4.426037218,1.933880177,,
62.25,57.052,1,1,2,0,46.24491072,3.171613812,4.427331012,1.934693585,,
62.261,57.063,1,1,2,0,46.24609983,3.171658516,4.428439658,1.934876662,,
62.272,57.074,1,1,2,0,46.24751246,3.17113474,4.429436546,1.935268063,,
62.282,57.084,1,1,2,0,46.24937213,3.17343995,4.430228543,1.935701072,,
62.293,57.095,1,1,2,0,46.24890274,3.172911704,4.43148024,1.936004884,,
62.303,57.105,1,1,2,0,46.2501142,3.171831742,4.432641413,1.937157084,,
62.314,57.116,1,1,2,0,46.25098592,3.171197325,4.434251856,1.937491925,,
62.325,57.127,1,1,2,0,46.2519247,3.171838075,4.435732287,1.938284036,,
62.336,57.138,1,1,2,0,46.25357425,3.172913566,4.436409172,1.93871761,,
62.346,57.148,1,1,2,0,46.25397212,3.173014149,4.437112134,1.938785311,,
62.357,57.159,1,1,2,0,46.25467843,3.17209363,4.438414123,1.939751613,,
62.367,57.169,1,1,2,0,46.25525064,3.172588721,4.439203512,1.940248939,,
62.378,57.18,1,1,2,0,46.25604636,3.173020482,4.440529343,1.94106672,,
62.389,57.191,1,1,2,0,46.25704772,3.173274547,4.441506114,1.942006646,,
62.4,57.202,1,1,2,0,46.25777191,3.173344955,4.442462396,1.94295024,,
62.41,57.212,1,1,2,0,46.25884927,3.172454983,4.443446245,1.94275052,,
62.421,57.223,1,1,2,0,46.25993556,3.173607588,4.444649514,1.943242345,,
62.431,57.233,1,1,2,0,46.26020378,3.174649179,4.445529428,1.943354335,,
62.442,57.244,1,1,2,0,46.26246131,3.174314648,4.446596723,1.944187349,,
62.453,57.255,1,1,2,0,46.26354313,3.173718601,4.448530149,1.94450724,,
62.464,57.266,1,1,2,0,46.26351184,3.173404187,4.448997673,1.94504702,,
62.474,57.276,1,1,2,0,46.26407957,3.173357621,4.45005044,1.945717832,,
62.485,57.287,1,1,2,0,46.26562631,3.173880652,4.450778362,1.945993576,,
62.495,57.297,1,1,2,0,46.26662767,3.173176199,4.452011433,1.947083856,,
62.506,57.308,1,1,2,0,46.26623875,3.173420578,4.452807155,1.947473706,,
62.517,57.319,1,1,2,0,46.26807607,3.173900768,4.454299134,1.948260598,,
62.528,57.33,1,1,2,0,46.26851416,3.174494579,4.455348176,1.948601505,,
62.538,57.34,1,1,2,0,46.27012348,3.174770623,4.456326064,1.949416324,,
62.549,57.351,1,1,2,0,46.27052582,3.17431055,4.457872432,1.950258647,,
62.559,57.361,1,1,2,0,46.27120978,3.173987195,4.459077936,1.95109702,,
62.57,57.372,1,1,2,0,46.27160764,3.174303472,4.460321811,1.951275019,,
62.581,57.383,1,1,2,0,46.27288616,3.174727783,4.462066737,1.951910429,,
62.592,57.394,1,1,2,0,46.27421385,3.174301982,4.463373569,1.952351196,,
62.602,57.404,1,1,2,0,46.27441502,3.175291419,4.463954341,1.953134279,,
62.613,57.415,1,1,2,0,46.27547449,3.175513074,4.465025362,1.953905939,,
62.623,57.425,1,1,2,0,46.27703911,3.175922111,4.466231611,1.954189158,,
62.634,57.436,1,1,2,0,46.27758003,3.174851462,4.467143562,1.954852776,,
62.645,57.447,1,1,2,0,46.27852774,3.175129741,4.46810208,1.955462797,,
62.656,57.458,1,1,2,0,46.28051705,3.174105659,4.469200668,1.95618495,,
62.666,57.468,1,1,2,0,46.28064669,3.17520462,4.469681975,1.95678411,,
62.677,57.479,1,1,2,0,46.28128595,3.175934777,4.470528734,1.957285103,,
62.694,57.496,1,1,2,0,46.28279245,3.175473586,4.472034496,1.957506404,,
62.705,57.507,1,1,2,0,46.28354794,3.174979612,4.473122281,1.958005986,,
62.715,57.517,1,1,2,0,46.28445542,3.174270689,4.474031997,1.958518404,,
62.726,57.528,1,1,2,0,46.28489352,3.175062314,4.475236011,1.959167213,,
62.736,57.538,1,1,2,0,46.28519303,3.176068142,4.476213154,1.959491194,,
62.747,57.549,1,1,2,0,46.28661907,3.175174072,4.477372465,1.960128296,,
62.758,57.56,1,1,2,0,46.28767407,3.175815567,4.478388724,1.961071466,,
62.769,57.571,1,1,2,0,46.28848768,3.176411986,4.479798001,1.961649047,,
62.779,57.581,1,1,2,0,46.28938622,3.176893666,4.481285137,1.962343272,,
62.79,57.592,1,1,2,0,46.28998524,3.175037354,4.482286123,1.963057244,,
62.8,57.602,1,1,2,0,46.29185832,3.176280111,4.483352301,1.963483483,,
62.811,57.613,1,1,2,0,46.29290885,3.176137432,4.484570843,1.963876153,,
62.822,57.624,1,1,2,0,46.29318154,3.177024424,4.485578534,1.964336666,,
62.833,57.635,1,1,2,0,46.29359281,3.177536651,4.486985576,1.965216789,,
62.843,57.645,1,1,2,0,46.29589951,3.177063167,4.488143397,1.965515947,,
62.854,57.656,1,1,2,0,46.29585481,3.176930919,4.48898792,1.966005092,,
62.864,57.666,1,1,2,0,46.29756248,3.176901489,4.489928928,1.966846287,,
62.875,57.677,1,1,2,0,46.29772789,3.176892921,4.490923208,1.967261242,,
62.886,57.688,1,1,2,0,46.29933721,3.176264092,4.491882843,1.96764418,,
62.898,57.7,1,1,2,0,46.30003459,3.176615387,4.492698309,1.968172959,,
62.909,57.711,1,1,2,0,46.30051738,3.175650164,4.494045374,1.968709637,,
62.919,57.721,1,1,2,0,46.30168415,3.176460788,4.494978559,1.96969766,,
62.93,57.732,1,1,2,0,46.30201942,3.176519647,4.495773909,1.970026718,,
62.94,57.742,1,1,2,0,46.30374051,3.177170455,4.496597571,1.97039118,,
62.951,57.753,1,1,2,0,46.30469269,3.17556113,4.497461093,1.971154235,,
62.962,57.764,1,1,2,0,46.30516208,3.176267818,4.498590228,1.971837318,,
62.973,57.775,1,1,2,0,46.30566276,3.176412731,4.499716384,1.972324347,,
62.983,57.785,1,1,2,0,46.30631096,3.176631406,4.500799326,1.972902915,,
62.994,57.796,1,1,2,0,46.30712456,3.176504374,4.502031652,1.973322808,,
63.005,57.807,1,1,2,0,46.30880988,3.176575899,4.503209961,1.973756381,,
63.016,57.818,1,1,2,0,46.3090334,3.176914528,4.504048524,1.974482765,,
63.026,57.828,1,1,2,0,46.3094402,3.178603947,4.505372492,1.975174169,,
63.037,57.839,1,1,2,0,46.31095118,3.178419545,4.506791083,1.975923402,,
63.047,57.849,1,1,2,0,46.31163961,3.177218512,4.507660565,1.976790126,,
63.058,57.86,1,1,2,0,46.31272591,3.176327422,4.508818386,1.977049367,,
63.069,57.871,1,1,2,0,46.31332046,3.177342191,4.509536249,1.977506072,,
63.08,57.882,1,1,2,0,46.31452299,3.177547082,4.510972721,1.977822719,,
63.09,57.892,1,1,2,0,46.31617255,3.178054839,4.511940551,1.978355306,,
63.101,57.903,1,1,2,0,46.31669558,3.1774804,4.51272845,1.97859057,,
63.111,57.913,1,1,2,0,46.31650335,3.178201988,4.513767061,1.979253906,,
63.122,57.924,1,1,2,0,46.31786681,3.178849071,4.515636785,1.979840091,,
63.133,57.935,1,1,2,0,46.31859547,3.179780021,4.51653905,1.980544189,,
63.144,57.946,1,1,2,0,46.31965942,3.178733215,4.517644716,1.981462394,,
63.154,57.956,1,1,2,0,46.32049984,3.177774325,4.518580509,1.981995546,,
63.165,57.967,1,1,2,0,46.32155932,3.178462386,4.519694371,1.982723058,,
63.175,57.977,1,1,2,0,46.32252491,3.179540485,4.520839898,1.983007264,,
63.186,57.988,1,1,2,0,46.32345921,3.178909421,4.521939603,1.983475394,,
63.197,57.999,1,1,2,0,46.32454551,3.178731725,4.523070974,1.984232807,,
63.208,58.01,1,1,2,0,46.32554687,3.178792074,4.523551536,1.984623644,,
63.221,58.023,1,1,2,0,46.32787145,3.17764096,4.524890406,1.985549748,,
63.232,58.034,1,1,2,0,46.32747806,3.177405521,4.525697304,1.985783178,,
63.242,58.044,1,1,2,0,46.32807261,3.178948909,4.526966883,1.986864009,,
63.253,58.055,1,1,2,0,46.32928855,3.179352731,4.528106449,1.987295749,,
63.264,58.066,1,1,2,0,46.33086211,3.179293498,4.529418869,1.988235957,,
63.275,58.077,1,1,2,0,46.33118845,3.179252893,4.530217944,1.98843201,,
63.285,58.087,1,1,2,0,46.33202887,3.179122508,4.531112386,1.988724538,,
63.296,58.098,1,1,2,0,46.33247591,3.178507462,4.532172231,1.989117632,,
63.306,58.108,1,1,2,0,46.33417017,3.178095445,4.532947836,1.989113823,,
63.317,58.119,1,1,2,0,46.33451886,3.177699447,4.533807633,1.990066303,,
63.328,58.13,1,1,2,0,46.33569009,3.178075328,4.534848852,1.990909472,,
63.339,58.141,1,1,2,0,46.33628911,3.178248182,4.535983203,1.991586208,,
63.349,58.151,1,1,2,0,46.33601195,3.179559112,4.537204353,1.992114422,,
63.36,58.162,1,1,2,0,46.33856452,3.17969285,4.537877513,1.992568447,,
63.37,58.172,1,1,2,0,46.33956141,3.177793324,4.539029,1.99279144,,
63.381,58.183,1,1,2,0,46.34007997,3.178188577,4.540024398,1.993260134,,
