Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
50.525,45.335,1,1,2,0,44.61939364,2.943925373,3.333900922,1.397987404,,
50.535,45.345,1,1,2,0,44.6197021,2.94245258,3.334977531,1.398628773,,
50.546,45.356,1,1,2,0,44.62069451,2.942086384,3.335584381,1.399322641,,
50.556,45.366,1,1,2,0,44.62224573,2.943722345,3.336927348,1.399813769,,
50.567,45.377,1,1,2,0,44.6223709,2.944764495,3.337543511,1.400132177,,
50.578,45.388,1,1,2,0,44.62427526,2.943521179,3.338442424,1.400127767,,
50.589,45.399,1,1,2,0,44.62382376,2.943765186,3.339201638,1.40044461,,
50.599,45.409,1,1,2,0,44.62442726,2.944680117,3.340034985,1.400856349,,
50.61,45.42,1,1,2,0,44.62679207,2.945130877,3.340683931,1.401167359,,
50.62,45.43,1,1,2,0,44.62678313,2.94387918,3.341426754,1.402080471,,
50.631,45.441,1,1,2,0,44.62819576,2.94406563,3.34224073,1.402708039,,
50.642,45.452,1,1,2,0,44.62976038,2.944066562,3.343113565,1.402919316,,
50.653,45.463,1,1,2,0,44.62853998,2.944738418,3.3439715,1.403001123,,
50.663,45.473,1,1,2,0,44.63069468,2.947022766,3.344802239,1.403176119,,
50.674,45.484,1,1,2,0,44.63128477,2.946225367,3.345700034,1.403659138,,
50.687,45.497,1,1,2,0,44.63306844,2.946062572,3.346602672,1.404071731,,
50.697,45.507,1,1,2,0,44.63248729,2.946493216,3.347172642,1.404444345,,
50.708,45.518,1,1,2,0,44.63462859,2.947286703,3.348371068,1.405098235,,
50.718,45.528,1,1,2,0,44.63494599,2.94797495,3.349572101,1.405538713,,
50.729,45.539,1,1,2,0,44.6360591,2.948121913,3.350412154,1.405829805,,
50.739,45.549,1,1,2,0,44.636828,2.947266027,3.351217189,1.406364611,,
50.75,45.56,1,1,2,0,44.63818699,2.947062813,3.352528492,1.40670621,,
50.761,45.571,1,1,2,0,44.6393314,2.947795391,3.353202024,1.407156648,,
50.772,45.582,1,1,2,0,44.64010477,2.948045544,3.353668803,1.407588591,,
50.782,45.592,1,1,2,0,44.6400243,2.949418873,3.354534188,1.407795883,,
50.793,45.603,1,1,2,0,44.64105695,2.948827296,3.355768749,1.4082375,,
50.803,45.613,1,1,2,0,44.64161128,2.949483134,3.356955627,1.408902344,,
50.814,45.624,1,1,2,0,44.64253664,2.949464507,3.357952887,1.409128559,,
50.825,45.635,1,1,2,0,44.64384645,2.950314991,3.358984047,1.409750437,,
50.836,45.646,1,1,2,0,44.64436948,2.950887568,3.359968269,1.410191912,,
50.846,45.656,1,1,2,0,44.64573294,2.950561978,3.360974842,1.410735966,,
50.857,45.667,1,1,2,0,44.64583575,2.951412462,3.361427838,1.410842813,,
50.867,45.677,1,1,2,0,44.6472618,2.953241207,3.362580443,1.411142726,,
50.878,45.688,1,1,2,0,44.64761048,2.95309145,3.363718519,1.411740417,,
50.889,45.699,1,1,2,0,44.6490097,2.952267416,3.365025723,1.41223311,,
50.9,45.71,1,1,2,0,44.65001553,2.952041291,3.366241658,1.413177095,,
50.915,45.725,1,1,2,0,44.65137899,2.954177558,3.367443064,1.413193314,,
50.925,45.735,1,1,2,0,44.65233117,2.952923998,3.367915803,1.413916775,,
50.936,45.746,1,1,2,0,44.65269327,2.952874452,3.368656019,1.414333779,,
50.947,45.757,1,1,2,0,44.6545887,2.953634411,3.37014986,1.41466741,,
50.958,45.768,1,1,2,0,44.65526372,2.953897044,3.370215425,1.415352173,,
50.968,45.778,1,1,2,0,44.65561688,2.955430746,3.371221626,1.415243902,,
50.979,45.789,1,1,2,0,44.65773135,2.954264171,3.372591788,1.41591899,,
50.989,45.799,1,1,2,0,44.6579057,2.954080515,3.37299859,1.416388066,,
51,45.81,1,1,2,0,44.65905011,2.954575233,3.373857642,1.416211647,,
51.011,45.821,1,1,2,0,44.65897411,2.954855002,3.374499137,1.416788708,,
51.022,45.832,1,1,2,0,44.65988159,2.955122665,3.375329504,1.41757164,,
51.032,45.842,1,1,2,0,44.66117352,2.954733931,3.376513029,1.417766981,,
51.043,45.853,1,1,2,0,44.66155797,2.956336364,3.377596343,1.418670703,,
51.053,45.863,1,1,2,0,44.66271132,2.957520261,3.378552625,1.418973319,,
51.064,45.874,1,1,2,0,44.66342658,2.957316488,3.379854241,1.4194202,,
51.075,45.885,1,1,2,0,44.66433853,2.95728296,3.381402472,1.419789684,,
51.086,45.896,1,1,2,0,44.66606408,2.956391126,3.382566253,1.419996692,,
51.096,45.906,1,1,2,0,44.66626972,2.957539074,3.383202905,1.42082885,,
51.107,45.917,1,1,2,0,44.66781646,2.958843298,3.384460936,1.420924458,,
51.117,45.927,1,1,2,0,44.6684289,2.958463505,3.385432491,1.421503796,,
51.128,45.938,1,1,2,0,44.67018127,2.957380563,3.386160785,1.421931754,,
51.139,45.949,1,1,2,0,44.67038244,2.959462255,3.387018347,1.422191546,,
51.15,45.96,1,1,2,0,44.67085183,2.958724275,3.387532065,1.422275203,,
51.16,45.97,1,1,2,0,44.67226893,2.958719619,3.388004804,1.422341787,,
51.171,45.981,1,1,2,0,44.67272937,2.9584907,3.38916784,1.422522759,,
51.181,45.991,1,1,2,0,44.67329711,2.959068865,3.389386514,1.423532189,,
51.192,46.002,1,1,2,0,44.6740213,2.959501743,3.390656838,1.423948908,,
51.203,46.013,1,1,2,0,44.67568427,2.960434183,3.391872401,1.424329917,,
51.214,46.024,1,1,2,0,44.67633694,2.959848754,3.392971361,1.425172176,,
51.224,46.034,1,1,2,0,44.67731148,2.959412709,3.393442983,1.425505239,,
51.235,46.045,1,1,2,0,44.67840224,2.960399538,3.394391069,1.425710397,,
51.245,46.055,1,1,2,0,44.6783933,2.960250527,3.394836242,1.425791351,,
51.256,46.066,1,1,2,0,44.68124092,2.959968336,3.395773525,1.426410952,,
51.267,46.077,1,1,2,0,44.68061954,2.959726751,3.396710435,1.426996408,,
51.278,46.088,1,1,2,0,44.68130797,2.960153297,3.39751398,1.42739392,,
51.288,46.098,1,1,2,0,44.68194723,2.961514331,3.398637528,1.427875658,,
51.299,46.109,1,1,2,0,44.68334645,2.962215059,3.400138075,1.428548469,,
51.309,46.119,1,1,2,0,44.68366384,2.96211578,3.400926346,1.428434508,,
51.32,46.13,1,1,2,0,44.68449086,2.961948887,3.401998857,1.428715499,,
51.331,46.141,1,1,2,0,44.68597054,2.962826565,3.403068388,1.429246179,,
51.342,46.152,1,1,2,0,44.68724459,2.963844314,3.40392595,1.429874174,,
51.352,46.162,1,1,2,0,44.68789726,2.964223549,3.405332247,1.430552677,,
51.363,46.173,1,1,2,0,44.68902379,2.963657863,3.405764753,1.43055979,,
51.374,46.184,1,1,2,0,44.6898374,2.963763662,3.406793679,1.431264898,,
51.385,46.195,1,1,2,0,44.690575,2.964915894,3.407870288,1.431909966,,
51.395,46.205,1,1,2,0,44.69120532,2.965957113,3.408715928,1.432072727,,
51.406,46.216,1,1,2,0,44.69332874,2.965562046,3.409665878,1.432344327,,
51.416,46.226,1,1,2,0,44.69353884,2.964326181,3.410541693,1.432365242,,
51.427,46.237,1,1,2,0,44.69412446,2.964107133,3.411192874,1.433499304,,
51.438,46.248,1,1,2,0,44.6955952,2.966246009,3.412178958,1.433487922,,
51.453,46.263,1,1,2,0,44.69648033,2.96529606,3.413550983,1.434310121,,
51.464,46.274,1,1,2,0,44.69767392,2.964828908,3.41383485,1.434458085,,
51.474,46.284,1,1,2,0,44.69746381,2.966345288,3.414414505,1.435088215,,
51.485,46.295,1,1,2,0,44.69871551,2.966814488,3.415506015,1.435431236,,
51.495,46.305,1,1,2,0,44.69973475,2.965888754,3.416367302,1.43588893,,
51.506,46.316,1,1,2,0,44.70027566,2.967578731,3.417594786,1.436595034,,
51.517,46.327,1,1,2,0,44.70226496,2.967076562,3.418518285,1.436381908,,
51.528,46.338,1,1,2,0,44.70220238,2.967257053,3.419465626,1.437028399,,
51.538,46.348,1,1,2,0,44.70276117,2.967610396,3.421002681,1.43717679,,
51.549,46.359,1,1,2,0,44.7038877,2.967994288,3.421701546,1.437592798,,
51.559,46.369,1,1,2,0,44.70496953,2.968553454,3.42265373,1.438261199,,
51.57,46.38,1,1,2,0,44.70579207,2.9700296,3.424116651,1.438882223,,
51.581,46.391,1,1,2,0,44.70626593,2.970612794,3.425347115,1.439112137,,
51.592,46.402,1,1,2,0,44.70692754,2.970425971,3.426363747,1.440028663,,
51.602,46.412,1,1,2,0,44.70831782,2.969773114,3.427707086,1.440003054,,
51.613,46.423,1,1,2,0,44.70900625,2.970350347,3.428515474,1.440913747,,
51.624,46.434,1,1,2,0,44.71059769,2.971694432,3.42933094,1.441199005,,
51.635,46.445,1,1,2,0,44.71107602,2.970845997,3.430233206,1.441295609,,
51.645,46.455,1,1,2,0,44.71209079,2.971539833,3.431188743,1.442085511,,
51.659,46.469,1,1,2,0,44.71333355,2.972904034,3.432650547,1.442840273,,
51.669,46.479,1,1,2,0,44.714773,2.971509658,3.433233182,1.442841695,,
51.68,46.49,1,1,2,0,44.71491158,2.970612794,3.433840032,1.44295779,,
51.691,46.501,1,1,2,0,44.71706629,2.971740067,3.434972893,1.443160673,,
51.702,46.512,1,1,2,0,44.71673548,2.972133085,3.435329775,1.443662329,,
51.712,46.522,1,1,2,0,44.71827328,2.972460538,3.435981701,1.444649423,,
51.723,46.533,1,1,2,0,44.71852362,2.971861325,3.437018822,1.444373412,,
51.733,46.543,1,1,2,0,44.71935958,2.971664816,3.438482116,1.445247398,,
51.744,46.554,1,1,2,0,44.72119242,2.97262948,3.439196627,1.445416846,,
51.755,46.565,1,1,2,0,44.72188085,2.973416634,3.439997192,1.445808525,,
51.766,46.576,1,1,2,0,44.72214907,2.972638793,3.440864812,1.446152543,,
51.776,46.586,1,1,2,0,44.7226274,2.972714975,3.441337924,1.446668853,,
51.787,46.597,1,1,2,0,44.72462565,2.972910739,3.442276697,1.446966916,,
51.797,46.607,1,1,2,0,44.72486705,2.973786555,3.443199451,1.447553368,,
51.808,46.618,1,1,2,0,44.72540349,2.974205464,3.443992566,1.448296747,,
51.819,46.629,1,1,2,0,44.72657472,2.974322997,3.445924501,1.448574038,,
51.83,46.64,1,1,2,0,44.7278443,2.974565513,3.446890469,1.449012383,,
51.84,46.65,1,1,2,0,44.72813934,2.974768728,3.447650056,1.449271605,,
51.851,46.661,1,1,2,0,44.72898424,2.975675836,3.448679726,1.449588448,,
51.861,46.671,1,1,2,0,44.7296682,2.975515462,3.449788745,1.450627472,,
51.872,46.682,1,1,2,0,44.73191232,2.975928038,3.450875039,1.451139941,,
51.883,46.693,1,1,2,0,44.7319302,2.976749092,3.452410977,1.451509283,,
51.894,46.704,1,1,2,0,44.73316401,2.977850661,3.453387375,1.451787428,,
51.904,46.714,1,1,2,0,44.73364681,2.977503091,3.453909288,1.451958299,,
51.915,46.725,1,1,2,0,44.7349745,2.977459133,3.454476278,1.452205712,,
51.925,46.735,1,1,2,0,44.73515332,2.977527305,3.455169927,1.4529609,,
51.936,46.746,1,1,2,0,44.7368744,2.976986952,3.455639313,1.453455158,,
51.953,46.763,1,1,2,0,44.73842561,2.979348972,3.45777167,1.454013155,,
51.966,46.776,1,1,2,0,44.73948956,2.978350036,3.458573352,1.454469426,,
51.977,46.787,1,1,2,0,44.74012435,2.97830496,3.459389563,1.45489141,,
51.988,46.798,1,1,2,0,44.74081278,2.978287265,3.460240792,1.455692979,,
51.999,46.809,1,1,2,0,44.7415191,2.97864452,3.461214583,1.455531072,,
52.01,46.82,1,1,2,0,44.74277973,2.978897654,3.462537806,1.456248699,,
52.02,46.83,1,1,2,0,44.74385262,2.980334125,3.462966214,1.456719056,,
52.031,46.841,1,1,2,0,44.74442035,2.980488911,3.463822286,1.457029496,,
52.041,46.851,1,1,2,0,44.74485845,2.97945179,3.465117197,1.457529161,,
52.052,46.862,1,1,2,0,44.7458911,2.979358658,3.466180395,1.457891959,,
52.063,46.873,1,1,2,0,44.74720091,2.98042316,3.466881867,1.458325751,,
52.074,46.884,1,1,2,0,44.74839896,2.981064282,3.467855285,1.458484101,,
52.084,46.894,1,1,2,0,44.74847049,2.981505357,3.468201365,1.459142401,,
52.095,46.905,1,1,2,0,44.7500664,2.981126122,3.469048868,1.45941585,,
52.105,46.915,1,1,2,0,44.75070119,2.980912104,3.469824101,1.459450138,,
52.116,46.926,1,1,2,0,44.75190371,2.981953323,3.470985274,1.460471235,,
52.127,46.937,1,1,2,0,44.75251168,2.982419729,3.471894245,1.460423574,,
52.138,46.948,1,1,2,0,44.75375444,2.982629463,3.47304983,1.460732592,,
52.148,46.958,1,1,2,0,44.75402713,2.981315553,3.473862689,1.461314775,,
52.159,46.969,1,1,2,0,44.75562752,2.982177027,3.474792149,1.461857833,,
52.169,46.979,1,1,2,0,44.75594491,2.983579226,3.47548915,1.461950596,,
52.18,46.99,1,1,2,0,44.75633383,2.982786112,3.476452138,1.462684727,,
52.191,47.001,1,1,2,0,44.75847513,2.982239239,3.477234822,1.46330134,,
52.202,47.012,1,1,2,0,44.75780457,2.982871048,3.478106912,1.463769705,,
52.212,47.022,1,1,2,0,44.75896687,2.983571403,3.479572814,1.463925494,,
52.223,47.033,1,1,2,0,44.75999505,2.984654158,3.480722066,1.464983156,,
52.233,47.043,1,1,2,0,44.76067007,2.983973734,3.481784519,1.465338697,,
52.244,47.054,1,1,2,0,44.76141215,2.983676456,3.483102526,1.465614708,,
52.255,47.065,1,1,2,0,44.76357132,2.985483408,3.484014477,1.466261057,,
52.266,47.076,1,1,2,0,44.76426423,2.985870466,3.484936114,1.466809663,,
52.276,47.086,1,1,2,0,44.76463527,2.986495011,3.486229535,1.46691708,,
52.287,47.097,1,1,2,0,44.76583779,2.986011095,3.487014081,1.467187115,,
52.297,47.107,1,1,2,0,44.76623118,2.985291369,3.48785935,1.468134088,,
52.308,47.118,1,1,2,0,44.76846636,2.987312339,3.488534745,1.468509263,,
52.319,47.129,1,1,2,0,44.76826519,2.986487933,3.489670213,1.468758669,,
52.33,47.14,1,1,2,0,44.76904303,2.986032888,3.490591478,1.469066549,,
52.34,47.15,1,1,2,0,44.77115751,2.987704054,3.491661753,1.469652146,,
52.351,47.161,1,1,2,0,44.77084905,2.988136932,3.492214587,1.470181831,,
52.361,47.171,1,1,2,0,44.77197111,2.987326868,3.492978271,1.470049801,,
52.372,47.182,1,1,2,0,44.77360279,2.98677031,3.493979629,1.470491702,,
52.383,47.193,1,1,2,0,44.77412582,2.986596152,3.494818937,1.470800436,,
52.394,47.204,1,1,2,0,44.77453709,2.987267263,3.495581131,1.471515787,,
52.404,47.214,1,1,2,0,44.77554739,2.987862378,3.496124651,1.471718954,,
52.415,47.225,1,1,2,0,44.77636993,2.988453209,3.497159164,1.472609444,,
52.425,47.235,1,1,2,0,44.77765292,2.988315932,3.498018589,1.47276125,,
52.436,47.246,1,1,2,0,44.77767527,2.987504564,3.499007654,1.473024456,,
52.447,47.257,1,1,2,0,44.77918625,2.988370135,3.500165101,1.473603794,,
52.458,47.268,1,1,2,0,44.7799775,2.989401482,3.501267787,1.473701678,,
52.474,47.284,1,1,2,0,44.78109956,2.990430221,3.502652478,1.474853809,,
52.485,47.295,1,1,2,0,44.78225738,2.989086695,3.50393286,1.475292865,,
52.495,47.305,1,1,2,0,44.78320957,2.990408801,3.505222928,1.475384062,,
52.506,47.316,1,1,2,0,44.78362978,2.99045071,3.506244775,1.475731352,,
52.517,47.327,1,1,2,0,44.78486806,2.99176462,3.507355284,1.476463492,,
52.528,47.338,1,1,2,0,44.78611529,2.992012352,3.50823557,1.477265914,,
52.538,47.348,1,1,2,0,44.78708983,2.991148271,3.509074506,1.477941571,,
52.549,47.359,1,1,2,0,44.78793919,2.992198057,3.510052767,1.478243049,,
52.559,47.369,1,1,2,0,44.7889629,2.993720397,3.510746043,1.478747693,,
52.57,47.38,1,1,2,0,44.78981227,2.99242381,3.511915412,1.478999233,,
52.581,47.391,1,1,2,0,44.79067505,2.991892211,3.512580749,1.479292885,,
52.592,47.402,1,1,2,0,44.79178369,2.993121184,3.51333512,1.479867386,,
52.602,47.412,1,1,2,0,44.79132772,2.993325889,3.513972517,1.479887731,,
52.613,47.423,1,1,2,0,44.79234249,2.992902882,3.514889684,1.480465077,,
52.624,47.434,1,1,2,0,44.79342878,2.992664091,3.51612201,1.480938848,,
52.635,47.445,1,1,2,0,44.79392052,2.991484106,3.51711629,1.480836269,,
52.645,47.455,1,1,2,0,44.79534209,2.993479371,3.517788705,1.481253699,,
52.656,47.466,1,1,2,0,44.79685754,2.994094975,3.518643659,1.482035065,,
52.666,47.476,1,1,2,0,44.7973001,2.993866615,3.519538846,1.482221728,,
52.677,47.487,1,1,2,0,44.79845792,2.993483841,3.520289492,1.482474122,,
52.688,47.498,1,1,2,0,44.79894966,2.993076481,3.520988729,1.482826106,,
52.699,47.509,1,1,2,0,44.80030865,2.994080819,3.522078749,1.483789156,,
52.709,47.519,1,1,2,0,44.80071992,2.994902432,3.522388693,1.484075126,,
52.72,47.53,1,1,2,0,44.80173916,2.995627746,3.523920905,1.484581762,,
52.733,47.543,1,1,2,0,44.80228007,2.995429747,3.525102567,1.484960494,,
52.744,47.554,1,1,2,0,44.80391175,2.995821647,3.526576665,1.485690072,,
52.755,47.565,1,1,2,0,44.80408162,2.994680218,3.527565357,1.486164128,,
52.766,47.576,1,1,2,0,44.8046583,2.994739823,3.528687042,1.486414529,,
52.776,47.586,1,1,2,0,44.80587423,2.997195907,3.529424277,1.486759543,,
52.787,47.597,1,1,2,0,44.80724216,2.99746953,3.530453202,1.487736962,,
52.797,47.607,1,1,2,0,44.80837316,2.99747102,3.5314486,1.487983664,,
52.808,47.618,1,1,2,0,44.80921358,2.997993492,3.532943559,1.488465402,,
52.819,47.629,1,1,2,0,44.81112242,2.997673117,3.533707988,1.488661597,,
52.83,47.64,1,1,2,0,44.81156052,2.997781336,3.534177002,1.489180469,,
52.84,47.65,1,1,2,0,44.81181533,2.996569686,3.534998801,1.489141344,,
52.851,47.661,1,1,2,0,44.81278539,2.997067384,3.535530028,1.48966178,,
52.861,47.671,1,1,2,0,44.81362582,2.998357452,3.536254969,1.490157035,,
52.872,47.682,1,1,2,0,44.81438578,2.998534031,3.537110296,1.490441013,,
52.883,47.693,1,1,2,0,44.81540949,2.99928505,3.537828532,1.491195062,,
52.894,47.704,1,1,2,0,44.8162812,2.999009192,3.539088425,1.491445321,,
52.904,47.714,1,1,2,0,44.8172915,2.997779101,3.540096489,1.491674382,,
52.915,47.725,1,1,2,0,44.81823475,2.998821251,3.54075065,1.491993217,,
52.925,47.735,1,1,2,0,44.81903941,2.998964675,3.54158437,1.492319308,,
52.936,47.746,1,1,2,0,44.82028217,2.998253144,3.542396855,1.492954701,,
52.947,47.757,1,1,2,0,44.82093484,2.997774258,3.543250319,1.49350658,,
52.958,47.768,1,1,2,0,44.8206845,2.998500131,3.544174936,1.493848179,,
52.968,47.778,1,1,2,0,44.82130141,3.000451811,3.54560135,1.49403285,,
52.979,47.789,1,1,2,0,44.82359916,3.001236357,3.546332252,1.494628834,,
52.991,47.801,1,1,2,0,44.82457817,3.000961617,3.547459152,1.495205895,,
53.002,47.812,1,1,2,0,44.8257494,3.000835329,3.54835881,1.495883971,,
53.013,47.823,1,1,2,0,44.82625455,3.000914678,3.549332601,1.496162685,,
53.023,47.833,1,1,2,0,44.82718438,3.000995331,3.550024015,1.496815578,,
53.034,47.844,1,1,2,0,44.8270458,3.001884185,3.551108819,1.496840476,,
53.044,47.854,1,1,2,0,44.82886971,3.00153587,3.55229756,1.497331604,,
53.055,47.865,1,1,2,0,44.82967437,3.000817448,3.553288487,1.497575461,,
53.066,47.876,1,1,2,0,44.83078301,3.000681661,3.554849011,1.49849028,,
53.077,47.887,1,1,2,0,44.83139545,3.002486192,3.555573952,1.49835697,,
53.087,47.897,1,1,2,0,44.83254433,3.003777377,3.556337264,1.499176038,,
53.098,47.908,1,1,2,0,44.83302266,3.004387952,3.557345328,1.499439387,,
53.108,47.918,1,1,2,0,44.83439059,3.00268773,3.558273298,1.499817265,,
53.119,47.929,1,1,2,0,44.83452023,3.003766015,3.559563366,1.500453512,,
53.13,47.94,1,1,2,0,44.83625472,3.003330156,3.560660091,1.50073308,,
53.141,47.951,1,1,2,0,44.83653188,3.004463576,3.561437187,1.501675215,,
53.151,47.961,1,1,2,0,44.83707727,3.004010767,3.562484739,1.502155388,,
53.162,47.972,1,1,2,0,44.83861059,3.004733659,3.563449216,1.50268991,,
53.172,47.982,1,1,2,0,44.83908445,3.006527945,3.56443083,1.503150307,,
53.183,47.993,1,1,2,0,44.84021992,3.006782569,3.565945906,1.503721393,,
53.194,48.004,1,1,2,0,44.84077871,3.006018326,3.566857484,1.503632757,,
53.205,48.015,1,1,2,0,44.84257132,3.00573539,3.568193374,1.504171831,,
53.215,48.025,1,1,2,0,44.84357268,3.006686084,3.569196594,1.505117096,,
53.226,48.036,1,1,2,0,44.84524012,3.006960824,3.570414019,1.505505788,,
53.236,48.046,1,1,2,0,44.84464557,3.007621132,3.57123023,1.50622057,,
53.247,48.057,1,1,2,0,44.84608055,3.007031977,3.571477962,1.506306219,,
53.258,48.068,1,1,2,0,44.8472026,3.007139824,3.573008684,1.507043053,,
53.269,48.079,1,1,2,0,44.84784186,3.007545695,3.573786152,1.507383229,,
53.279,48.089,1,1,2,0,44.8492992,3.007221781,3.574917895,1.507762957,,
53.29,48.1,1,1,2,0,44.84981329,3.007923439,3.575539646,1.507750153,,
53.3,48.11,1,1,2,0,44.85057325,3.00844647,3.576316742,1.508837122,,
53.311,48.121,1,1,2,0,44.85111863,3.008002043,3.576874418,1.509060634,,
53.322,48.132,1,1,2,0,44.85162825,3.008825332,3.57770255,1.509056224,,
53.333,48.143,1,1,2,0,44.85331357,3.008471988,3.578744886,1.50981696,,
53.343,48.153,1,1,2,0,44.85319287,3.008411825,3.579469082,1.509599566,,
53.354,48.164,1,1,2,0,44.85467256,3.008859605,3.580757288,1.510068784,,
53.364,48.174,1,1,2,0,44.855133,3.009632789,3.581797389,1.511087605,,
53.375,48.185,1,1,2,0,44.85644729,3.010878153,3.583007363,1.511819176,,
53.386,48.196,1,1,2,0,44.85735477,3.010381199,3.584168164,1.512381441,,
53.397,48.207,1,1,2,0,44.85827566,3.00951805,3.584998903,1.512649342,,
53.407,48.217,1,1,2,0,44.85918761,3.010028787,3.586160821,1.513415769,,
53.418,48.228,1,1,2,0,44.85956759,3.010878898,3.587147651,1.513521336,,
53.428,48.238,1,1,2,0,44.8621291,3.01152952,3.588428406,1.513508105,,
53.439,48.249,1,1,2,0,44.86213357,3.011582978,3.589160053,1.513820822,,
53.45,48.26,1,1,2,0,44.86288012,3.011376411,3.589847741,1.514480687,,
53.47,48.28,1,1,2,0,44.86454309,3.013037518,3.591479419,1.516360262,,
53.48,48.29,1,1,2,0,44.86540139,3.011378646,3.592125384,1.515664971,,
53.491,48.301,1,1,2,0,44.86599595,3.011283092,3.593248559,1.515830293,,
53.503,48.313,1,1,2,0,44.86668438,3.012523614,3.594409359,1.516569831,,
53.514,48.324,1,1,2,0,44.86766339,3.012802079,3.595069481,1.516801168,,
53.525,48.335,1,1,2,0,44.86906261,3.013642132,3.595818264,1.517334836,,
53.535,48.345,1,1,2,0,44.86985386,3.011789359,3.596931381,1.518300873,,
53.546,48.356,1,1,2,0,44.87097592,3.011060879,3.597914485,1.518280813,,
53.556,48.366,1,1,2,0,44.87119944,3.01287435,3.598651348,1.519048663,,
53.567,48.377,1,1,2,0,44.87249584,3.012998402,3.599336801,1.51896401,,
53.578,48.388,1,1,2,0,44.87351061,3.01319696,3.600180207,1.519173864,,
53.589,48.399,1,1,2,0,44.87400681,3.012599237,3.600638045,1.519355547,,
53.599,48.409,1,1,2,0,44.8742348,3.013123013,3.60189384,1.51990956,,
53.61,48.42,1,1,2,0,44.87588436,3.014713712,3.603028936,1.520334531,,
53.62,48.43,1,1,2,0,44.8769036,3.013894893,3.604000864,1.521673894,,
53.631,48.441,1,1,2,0,44.87684996,3.01340688,3.60436259,1.52197651,,
53.642,48.452,1,1,2,0,44.8776278,3.013684601,3.606134711,1.52253536,,
53.653,48.463,1,1,2,0,44.87871409,3.014817089,3.607497422,1.523140876,,
53.663,48.473,1,1,2,0,44.87974674,3.017208911,3.608510328,1.522934153,,
53.674,48.484,1,1,2,0,44.88066316,3.017086536,3.609791083,1.523520035,,
53.684,48.494,1,1,2,0,44.88211156,3.016023338,3.611085994,1.524160266,,
53.695,48.505,1,1,2,0,44.88343478,3.016395122,3.612659557,1.524612838,,
53.706,48.516,1,1,2,0,44.88437355,3.016943671,3.613621799,1.525369449,,
53.717,48.527,1,1,2,0,44.88594712,3.017457016,3.614668606,1.526353555,,
53.727,48.537,1,1,2,0,44.88683224,3.017092124,3.614914103,1.526757327,,
53.738,48.548,1,1,2,0,44.88660873,3.017231636,3.615719883,1.526935454,,
53.752,48.562,1,1,2,0,44.88851757,3.017594665,3.617012931,1.526655602,,
53.763,48.573,1,1,2,0,44.88866509,3.017633036,3.617678641,1.527107178,,
53.773,48.583,1,1,2,0,44.8896575,3.017166816,3.618147655,1.527675703,,
53.784,48.594,1,1,2,0,44.89031018,3.017227538,3.619150503,1.528303698,,
53.794,48.604,1,1,2,0,44.89184351,3.018436767,3.62020923,1.52873749,,
53.805,48.615,1,1,2,0,44.89124448,3.018037975,3.620952798,1.52885074,,
53.816,48.626,1,1,2,0,44.89291639,3.017820232,3.621606587,1.529191343,,
53.827,48.637,1,1,2,0,44.89442737,3.018160164,3.622590808,1.529770823,,
53.837,48.647,1,1,2,0,44.89483864,3.019497544,3.623834683,1.530047545,,
53.848,48.658,1,1,2,0,44.89589811,3.018392995,3.624337597,1.530289979,,
53.858,48.668,1,1,2,0,44.89679218,3.017403744,3.625285311,1.531074618,,
53.869,48.679,1,1,2,0,44.89732415,3.018280864,3.626491932,1.531583957,,
53.88,48.69,1,1,2,0,44.89784718,3.019253537,3.627534269,1.532370018,,
53.891,48.701,1,1,2,0,44.89914358,3.020757437,3.628377674,1.53269241,,
53.901,48.711,1,1,2,0,44.90036399,3.020284325,3.629615216,1.532565644,,
53.912,48.722,1,1,2,0,44.90102113,3.020293824,3.630544303,1.533300345,,
53.922,48.732,1,1,2,0,44.90158887,3.019963764,3.631194366,1.533490849,,
53.933,48.743,1,1,2,0,44.90263493,3.020912968,3.632422595,1.534116853,,
53.944,48.754,1,1,2,0,44.90419955,3.021636419,3.63387285,1.53486948,,
53.955,48.765,1,1,2,0,44.90405203,3.020459414,3.634680121,1.5352475,,
53.965,48.775,1,1,2,0,44.90547807,3.022208437,3.635413258,1.536177116,,
53.976,48.786,1,1,2,0,44.90671188,3.022475727,3.636453731,1.536375018,,
53.986,48.796,1,1,2,0,44.90769983,3.022891656,3.637149988,1.536574486,,
53.997,48.807,1,1,2,0,44.9083078,3.021816909,3.638282849,1.537373921,,
54.01,48.82,1,1,2,0,44.90909458,3.022650443,3.640015854,1.537777266,,
54.02,48.83,1,1,2,0,44.91018087,3.022231162,3.640602587,1.537831045,,
54.031,48.841,1,1,2,0,44.91117329,3.02278325,3.641467972,1.537737287,,
54.041,48.851,1,1,2,0,44.91180808,3.022504225,3.642275615,1.538480666,,
54.052,48.862,1,1,2,0,44.91309554,3.021797538,3.643048985,1.539342844,,
54.063,48.873,1,1,2,0,44.91431148,3.021769598,3.643783985,1.540030594,,
54.074,48.884,1,1,2,0,44.91484345,3.022722714,3.644330858,1.540023481,,
