Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
16.387,11.187,1,1,2,0,45.56805972,0.968381856,0.769863383,0.323036742,,
16.397,11.197,1,1,2,0,45.56873027,0.970160775,0.770619571,0.323418556,,
16.408,11.208,1,1,2,0,45.56987915,0.970052835,0.771385164,0.323832249,,
16.419,11.219,1,1,2,0,45.56969139,0.970944948,0.776617241,0.325089323,,
16.429,11.229,1,1,2,0,45.57116214,0.97160805,0.773497031,0.324026705,,
16.44,11.24,1,1,2,0,45.57097886,0.973500311,0.773912541,0.324646927,,
16.451,11.251,1,1,2,0,45.57243619,0.975864194,0.775003446,0.324998344,,
16.461,11.261,1,1,2,0,45.57362083,0.974151026,0.77371822,0.324710192,,
16.472,11.272,1,1,2,0,45.57464007,0.975775719,0.776897244,0.325449778,,
16.483,11.283,1,1,2,0,45.57565931,0.977559574,0.778070803,0.32591198,,
16.493,11.293,1,1,2,0,45.57684842,0.980562996,0.781421283,0.327761421,,
16.504,11.304,1,1,2,0,45.57785872,0.980813894,0.780349191,0.327000758,,
16.515,11.315,1,1,2,0,45.57857845,0.980305579,0.780177501,0.326966337,,
16.526,11.326,1,1,2,0,45.58003578,0.981576182,0.780637854,0.327223421,,
16.536,11.336,1,1,2,0,45.58157805,0.982245337,0.787600608,0.328729707,,
16.547,11.347,1,1,2,0,45.58063481,0.983073004,0.781669015,0.327313977,,
16.558,11.358,1,1,2,0,45.58161828,0.983265135,0.782471256,0.327593691,,
16.568,11.368,1,1,2,0,45.58346007,0.983481016,0.783200854,0.328323462,,
16.579,11.379,1,1,2,0,45.58398757,0.985427201,0.787509804,0.329337467,,
16.59,11.39,1,1,2,0,45.58469835,0.985766575,0.784185541,0.329275332,,
16.6,11.4,1,1,2,0,45.58579806,0.986135099,0.784378232,0.329195862,,
16.611,11.411,1,1,2,0,45.58593664,0.986355171,0.785449253,0.329251007,,
16.628,11.428,1,1,2,0,45.58856521,0.986840762,0.786206511,0.329320592,,
16.639,11.439,1,1,2,0,45.5877829,0.987198018,0.787148637,0.329992005,,
16.649,11.449,1,1,2,0,45.58875743,0.989816338,0.787500863,0.330682201,,
16.66,11.46,1,1,2,0,45.59050981,0.990261603,0.787230873,0.331023909,,
16.67,11.47,1,1,2,0,45.59111778,0.990403164,0.783495152,0.328553539,,
16.681,11.481,1,1,2,0,45.59180174,0.991811696,0.791892608,0.331414267,,
16.692,11.492,1,1,2,0,45.59274945,0.993095245,0.790765335,0.331429483,,
16.702,11.502,1,1,2,0,45.59368823,0.994153321,0.793297415,0.332148769,,
16.713,11.513,1,1,2,0,45.59459571,0.994556304,0.793866826,0.332633706,,
16.724,11.524,1,1,2,0,45.59450183,0.996097736,0.793785801,0.332521192,,
16.734,11.534,1,1,2,0,45.59642408,0.998096447,0.797387225,0.333833764,,
16.745,11.545,1,1,2,0,45.59680406,0.999580324,0.79599555,0.333464695,,
16.756,11.556,1,1,2,0,45.59839997,0.999844726,0.802062651,0.334301685,,
16.766,11.566,1,1,2,0,45.59945945,0.999745168,0.802330965,0.334564877,,
16.777,11.577,1,1,2,0,45.60010318,1.000915933,0.798924839,0.333995386,,
16.788,11.588,1,1,2,0,45.60119394,1.002706401,0.789393683,0.332926166,,
16.798,11.598,1,1,2,0,45.60224894,1.003666874,0.799590828,0.33495707,,
16.809,11.609,1,1,2,0,45.60304914,1.003652159,0.803359331,0.336192432,,
16.82,11.62,1,1,2,0,45.60430083,1.003674697,0.800998242,0.335229477,,
16.83,11.63,1,1,2,0,45.60484622,1.004938688,0.801562065,0.335447762,,
16.841,11.641,1,1,2,0,45.60614709,1.007016655,0.802638208,0.335766488,,
16.852,11.652,1,1,2,0,45.60645554,1.006912626,0.802638022,0.33588112,,
16.867,11.667,1,1,2,0,45.60753737,1.006560959,0.803792862,0.335917625,,
16.878,11.678,1,1,2,0,45.60751948,1.008804236,0.804399339,0.336420849,,
16.888,11.688,1,1,2,0,45.60976807,1.009672973,0.805201953,0.337136111,,
16.899,11.699,1,1,2,0,45.61084989,1.010069251,0.808185631,0.337707684,,
16.91,11.71,1,1,2,0,45.61089907,1.010318287,0.806617005,0.337735363,,
16.92,11.72,1,1,2,0,45.61207477,1.012667175,0.80761026,0.337905387,,
16.931,11.731,1,1,2,0,45.61287496,1.013757382,0.808490639,0.337899103,,
16.942,11.742,1,1,2,0,45.61469886,1.01386467,0.809503918,0.338117353,,
16.952,11.752,1,1,2,0,45.61475698,1.012916304,0.809760591,0.338503545,,
16.963,11.763,1,1,2,0,45.61477039,1.01466151,0.810663881,0.338814009,,
16.974,11.774,1,1,2,0,45.61588798,1.017227583,0.814131288,0.339971525,,
16.984,11.784,1,1,2,0,45.61739895,1.018870436,0.811824029,0.339911473,,
16.995,11.795,1,1,2,0,45.61848972,1.018495671,0.812886761,0.340366225,,
17.006,11.806,1,1,2,0,45.61931673,1.018467266,0.813611424,0.340123863,,
17.016,11.816,1,1,2,0,45.61989341,1.018926222,0.825093514,0.343085031,,
17.027,11.827,1,1,2,0,45.62067125,1.020412892,0.804204879,0.339474938,,
17.038,11.838,1,1,2,0,45.62193636,1.022417471,0.807033213,0.339594795,,
17.048,11.848,1,1,2,0,45.62288407,1.022808254,0.816726325,0.341457899,,
17.059,11.859,1,1,2,0,45.62436376,1.023746934,0.816877758,0.34182771,,
17.07,11.87,1,1,2,0,45.62403742,1.025016978,0.818024309,0.341861814,,
17.08,11.88,1,1,2,0,45.62492702,1.026323996,0.819145808,0.341799996,,
17.091,11.891,1,1,2,0,45.62600438,1.026025135,0.819844859,0.342740392,,
17.102,11.902,1,1,2,0,45.62755112,1.027492154,0.820472943,0.342606342,,
17.112,11.912,1,1,2,0,45.62755112,1.028372999,0.8211136,0.342983637,,
17.123,11.923,1,1,2,0,45.62907997,1.030307077,0.822427416,0.343307411,,
17.134,11.934,1,1,2,0,45.6292722,1.030672342,0.824755443,0.344125407,,
17.151,11.951,1,1,2,0,45.63152526,1.032208465,0.824492438,0.344378326,,
17.161,11.961,1,1,2,0,45.63233886,1.03264153,0.825589257,0.345040172,,
17.172,11.972,1,1,2,0,45.63267414,1.034041587,0.826380043,0.344844941,,
17.183,11.983,1,1,2,0,45.63379172,1.034939941,0.827397512,0.345400486,,
17.193,11.993,1,1,2,0,45.635106,1.03408359,0.827456465,0.345997514,,
17.204,12.004,1,1,2,0,45.63596878,1.034761593,0.828242781,0.346444323,,
17.215,12.015,1,1,2,0,45.63606713,1.036515925,0.829730103,0.346522168,,
17.225,12.025,1,1,2,0,45.63757811,1.038820483,0.829313709,0.346709669,,
17.236,12.036,1,1,2,0,45.63841853,1.038930099,0.829955297,0.346804178,,
17.247,12.047,1,1,2,0,45.64031396,1.0397356,0.831122803,0.346651982,,
17.257,12.057,1,1,2,0,45.64058218,1.039098948,0.841590124,0.348701103,,
17.268,12.068,1,1,2,0,45.64131532,1.040265523,0.832531801,0.347796647,,
17.279,12.079,1,1,2,0,45.6427056,1.040721685,0.833195275,0.34803555,,
17.289,12.089,1,1,2,0,45.6422675,1.041389164,0.833775768,0.348301319,,
17.3,12.1,1,1,2,0,45.64351026,1.042039413,0.832980139,0.348150747,,
17.311,12.111,1,1,2,0,45.64506594,1.044022758,0.834896056,0.348922072,,
17.321,12.121,1,1,2,0,45.64550851,1.046060584,0.835337969,0.349284151,,
17.332,12.132,1,1,2,0,45.64721618,1.045592222,0.836169081,0.349559593,,
17.343,12.143,1,1,2,0,45.6470016,1.045323722,0.836978028,0.349922943,,
17.353,12.153,1,1,2,0,45.64739946,1.046524476,0.837634424,0.350367351,,
17.364,12.164,1,1,2,0,45.64883445,1.048862189,0.839001699,0.350621188,,
17.375,12.175,1,1,2,0,45.65021131,1.050210372,0.840523852,0.351127167,,
17.387,12.187,1,1,2,0,45.65093551,1.051052939,0.840459219,0.350754602,,
17.397,12.197,1,1,2,0,45.65160159,1.051635202,0.841150167,0.351382309,,
17.408,12.208,1,1,2,0,45.65251354,1.05146626,0.842031384,0.351923168,,
17.419,12.219,1,1,2,0,45.65365348,1.053463574,0.844893339,0.352548298,,
17.429,12.229,1,1,2,0,45.65392617,1.054065302,0.843269298,0.351817115,,
17.44,12.24,1,1,2,0,45.65588418,1.054820791,0.844085975,0.35237845,,
17.451,12.251,1,1,2,0,45.65630887,1.054606587,0.842526103,0.352336615,,
17.461,12.261,1,1,2,0,45.6567872,1.055321377,0.843524667,0.352341522,,
17.472,12.272,1,1,2,0,45.65794949,1.056221873,0.845257858,0.352909883,,
17.483,12.283,1,1,2,0,45.65834288,1.057619788,0.846236958,0.353694482,,
17.493,12.293,1,1,2,0,45.66018019,1.057900768,0.846906113,0.353792662,,
17.504,12.304,1,1,2,0,45.66135142,1.058343798,0.847514453,0.353800606,,
17.515,12.315,1,1,2,0,45.66155706,1.05957482,0.848154085,0.353741118,,
17.525,12.325,1,1,2,0,45.66274617,1.060396247,0.848889178,0.354135783,,
17.536,12.336,1,1,2,0,45.66384141,1.060917135,0.85116412,0.355491638,,
17.547,12.347,1,1,2,0,45.66485617,1.060549449,0.850216779,0.355034414,,
17.558,12.358,1,1,2,0,45.66527192,1.060590055,0.850772312,0.355091713,,
17.568,12.368,1,1,2,0,45.66616599,1.063166,0.85167346,0.355595714,,
17.579,12.379,1,1,2,0,45.66664431,1.065711956,0.854736394,0.356177455,,
17.59,12.39,1,1,2,0,45.66737745,1.065807603,0.853678505,0.356275636,,
17.6,12.4,1,1,2,0,45.66836093,1.064888295,0.853968705,0.356372722,,
17.611,12.411,1,1,2,0,45.66974674,1.067198068,0.853668446,0.356919866,,
17.622,12.422,1,1,2,0,45.67050222,1.067999285,0.855817566,0.357256879,,
17.632,12.432,1,1,2,0,45.67142312,1.069456618,0.856821532,0.357849246,,
17.643,12.443,1,1,2,0,45.67191932,1.069108211,0.857888176,0.358316673,,
17.654,12.454,1,1,2,0,45.67363594,1.070498582,0.8585564,0.358522249,,
17.664,12.464,1,1,2,0,45.67372535,1.073366124,0.859667002,0.359084431,,
17.675,12.475,1,1,2,0,45.67489658,1.073760539,0.859913709,0.359268472,,
17.686,12.486,1,1,2,0,45.67630474,1.073235087,0.860641165,0.359212232,,
17.696,12.496,1,1,2,0,45.6772748,1.072544791,0.861117444,0.359910866,,
17.707,12.507,1,1,2,0,45.67803029,1.073590945,0.861417423,0.359251702,,
17.718,12.518,1,1,2,0,45.67881707,1.075710077,0.86228467,0.360081349,,
17.728,12.528,1,1,2,0,45.67978267,1.076913159,0.862985025,0.360222318,,
17.739,12.539,1,1,2,0,45.6814367,1.076708362,0.865171957,0.360853132,,
17.75,12.55,1,1,2,0,45.68017159,1.076649781,0.864215675,0.360640531,,
17.76,12.56,1,1,2,0,45.68310414,1.077958755,0.865001804,0.360510471,,
17.771,12.571,1,1,2,0,45.68254087,1.078451704,0.865564789,0.361210163,,
17.782,12.582,1,1,2,0,45.68420384,1.079297159,0.866556647,0.361062521,,
17.792,12.592,1,1,2,0,45.68402503,1.079999842,0.867159679,0.361534819,,
17.803,12.603,1,1,2,0,45.68622444,1.081461646,0.868078056,0.361903889,,
17.814,12.614,1,1,2,0,45.68694417,1.08234724,0.868102456,0.362073101,,
17.824,12.624,1,1,2,0,45.68728838,1.083530858,0.868899575,0.362770252,,
17.835,12.635,1,1,2,0,45.68815563,1.083333883,0.869689989,0.362457139,,
17.846,12.646,1,1,2,0,45.68907205,1.084526256,0.870704013,0.363351922,,
17.856,12.656,1,1,2,0,45.68929557,1.085270103,0.875226515,0.363805404,,
17.867,12.667,1,1,2,0,45.69027458,1.087614894,0.873201261,0.363306521,,
17.878,12.678,1,1,2,0,45.69129382,1.08818179,0.874227765,0.364381355,,
17.888,12.688,1,1,2,0,45.69226835,1.08954655,0.874732635,0.365273596,,
17.908,12.708,1,1,2,0,45.69514726,1.090963185,0.877073049,0.365128355,,
17.919,12.719,1,1,2,0,45.69497291,1.09027205,0.877336054,0.365349888,,
17.929,12.729,1,1,2,0,45.69586251,1.092107035,0.87815627,0.366424863,,
17.94,12.74,1,1,2,0,45.69715891,1.094263978,0.877925302,0.366158176,,
17.951,12.751,1,1,2,0,45.69775794,1.096270885,0.879852488,0.366522514,,
17.961,12.761,1,1,2,0,45.69903199,1.095460076,0.880885325,0.366874002,,
17.972,12.772,1,1,2,0,45.69997523,1.096155401,0.881136595,0.367033788,,
17.983,12.783,1,1,2,0,45.70077095,1.096284762,0.88227402,0.367337262,,
17.993,12.793,1,1,2,0,45.70182149,1.097549405,0.883006412,0.367923064,,
18.004,12.804,1,1,2,0,45.70299719,1.097230148,0.882834396,0.367654894,,
18.015,12.815,1,1,2,0,45.703176,1.097777393,0.882047988,0.368413826,,
18.025,12.825,1,1,2,0,45.70433382,1.099849772,0.884592734,0.369088841,,
18.036,12.836,1,1,2,0,45.70565705,1.101776492,0.881738137,0.369232352,,
18.047,12.847,1,1,2,0,45.70707862,1.102005038,0.885683405,0.369055161,,
18.058,12.858,1,1,2,0,45.70740048,1.101885457,0.885012946,0.369136148,,
18.068,12.868,1,1,2,0,45.7071412,1.101147756,0.886438894,0.369086864,,
18.079,12.879,1,1,2,0,45.70825879,1.103265304,0.887270379,0.369889538,,
18.09,12.89,1,1,2,0,45.70943002,1.10390503,0.888230107,0.370320813,,
18.1,12.9,1,1,2,0,45.71034644,1.105899177,0.886140033,0.370175325,,
18.111,12.911,1,1,2,0,45.71112875,1.106155384,0.890279948,0.370998864,,
18.122,12.922,1,1,2,0,45.71211223,1.1075316,0.890347469,0.370877736,,
18.132,12.932,1,1,2,0,45.71297054,1.107813232,0.890964004,0.370876712,,
18.143,12.943,1,1,2,0,45.71423564,1.108561922,0.892190556,0.37138036,,
18.154,12.954,1,1,2,0,45.71445916,1.109532826,0.892409045,0.372084854,,
18.164,12.964,1,1,2,0,45.71568851,1.109272707,0.893359925,0.371858908,,
18.175,12.975,1,1,2,0,45.71663622,1.111292094,0.894344147,0.372199945,,
18.186,12.986,1,1,2,0,45.7179058,1.111993752,0.895034722,0.372679516,,
18.196,12.996,1,1,2,0,45.71818296,1.112970617,0.89539887,0.373043431,,
18.207,13.007,1,1,2,0,45.72015439,1.114152186,0.89651776,0.373416419,,
18.218,13.018,1,1,2,0,45.72059248,1.114250068,0.90204069,0.373482897,,
18.228,13.028,1,1,2,0,45.72134797,1.115134917,0.897969692,0.373388635,,
18.239,13.039,1,1,2,0,45.72251473,1.116777491,0.898721363,0.373755127,,
18.25,13.05,1,1,2,0,45.72277848,1.117167249,0.899842303,0.374420433,,
18.26,13.06,1,1,2,0,45.72353844,1.117498055,0.899273451,0.374471871,,
18.271,13.071,1,1,2,0,45.72458003,1.117653493,0.90095365,0.374928671,,
18.282,13.082,1,1,2,0,45.72454427,1.118927449,0.901579126,0.375553518,,
18.292,13.092,1,1,2,0,45.72674815,1.119198091,0.902536712,0.375036454,,
18.303,13.103,1,1,2,0,45.72775845,1.121395826,0.903500165,0.375680507,,
18.314,13.114,1,1,2,0,45.72816078,1.121528167,0.904202196,0.375965164,,
18.324,13.124,1,1,2,0,45.72865252,1.122944895,0.905070561,0.37630652,,
18.335,13.135,1,1,2,0,45.72933648,1.124364976,0.905801184,0.377459905,,
18.346,13.146,1,1,2,0,45.73123638,1.124327071,0.907091997,0.377053484,,
18.356,13.156,1,1,2,0,45.73155824,1.125028078,0.907579358,0.377265062,,
18.367,13.167,1,1,2,0,45.73233609,1.126252301,0.907800734,0.377315335,,
18.387,13.187,1,1,2,0,45.733932,1.127224509,0.908959392,0.378120304,,
18.397,13.197,1,1,2,0,45.73584084,1.129454374,0.910105291,0.378471545,,
18.408,13.208,1,1,2,0,45.73610012,1.130624115,0.910640709,0.378934593,,
18.426,13.226,1,1,2,0,45.73812966,1.132172439,0.911383252,0.37923136,,
18.437,13.237,1,1,2,0,45.73857222,1.13310907,0.912219673,0.379264581,,
18.448,13.248,1,1,2,0,45.73897455,1.13149751,0.913375072,0.379527173,,
18.458,13.258,1,1,2,0,45.74096833,1.132139191,0.917941253,0.380480772,,
18.469,13.269,1,1,2,0,45.74070458,1.133741718,0.914429981,0.380426898,,
18.48,13.28,1,1,2,0,45.74177746,1.134298369,0.914692521,0.381068692,,
18.49,13.29,1,1,2,0,45.74209933,1.136448048,0.916538588,0.381057571,,
18.501,13.301,1,1,2,0,45.74323927,1.13771297,0.916037258,0.38135003,,
18.512,13.312,1,1,2,0,45.74434791,1.138199959,0.918073129,0.381442633,,
18.522,13.322,1,1,2,0,45.74469213,1.139216218,0.918975767,0.381617035,,
18.533,13.333,1,1,2,0,45.74719105,1.140274946,0.919814516,0.38208598,,
18.544,13.344,1,1,2,0,45.74715529,1.140174735,0.920604836,0.382568411,,
18.554,13.354,1,1,2,0,45.74798678,1.140548754,0.921382677,0.383066693,,
18.565,13.365,1,1,2,0,45.74973021,1.142314821,0.921906266,0.383563845,,
18.576,13.376,1,1,2,0,45.74971233,1.144102588,0.923088021,0.384289663,,
18.586,13.386,1,1,2,0,45.75112049,1.145078707,0.923471447,0.383494085,,
18.597,13.397,1,1,2,0,45.75205926,1.143891178,0.924329381,0.383903471,,
18.608,13.408,1,1,2,0,45.75322602,1.144785061,0.924768686,0.384094113,,
18.618,13.418,1,1,2,0,45.75310085,1.146266051,0.927705426,0.384564682,,
18.629,13.429,1,1,2,0,45.7550231,1.14750145,0.925978754,0.385132654,,
18.64,13.44,1,1,2,0,45.75536732,1.148462016,0.926629748,0.385177738,,
18.65,13.45,1,1,2,0,45.75734322,1.148472074,0.928593442,0.385971374,,
18.661,13.461,1,1,2,0,45.75707499,1.148519292,0.927472688,0.385596127,,
18.672,13.472,1,1,2,0,45.75803612,1.150649041,0.928622127,0.385839972,,
18.687,13.487,1,1,2,0,45.76057081,1.150984224,0.929677594,0.386086324,,
18.698,13.498,1,1,2,0,45.75934146,1.151262317,0.931231879,0.385997994,,
18.708,13.508,1,1,2,0,45.76101784,1.152285188,0.930722166,0.386273472,,
18.719,13.519,1,1,2,0,45.7625467,1.153381821,0.931806598,0.386837914,,
18.73,13.53,1,1,2,0,45.76268528,1.153344754,0.933457833,0.387299374,,
18.74,13.54,1,1,2,0,45.7633156,1.153742243,0.93373872,0.387170267,,
18.751,13.551,1,1,2,0,45.76384757,1.155264582,0.934289318,0.387696298,,
18.762,13.562,1,1,2,0,45.76517527,1.157612354,0.935456358,0.388178376,,
18.772,13.572,1,1,2,0,45.76597993,1.158666518,0.936039552,0.388136117,,
18.783,13.583,1,1,2,0,45.76683377,1.158286259,0.936815716,0.388823452,,
18.794,13.594,1,1,2,0,45.76725398,1.158896647,0.938357521,0.389015966,,
18.804,13.604,1,1,2,0,45.76842074,1.160717197,0.93947427,0.389979274,,
18.815,13.615,1,1,2,0,45.76977078,1.163406204,0.938791797,0.389474496,,
18.826,13.626,1,1,2,0,45.77108507,1.164039318,0.940755677,0.390532772,,
18.836,13.636,1,1,2,0,45.77168856,1.164882537,0.941570956,0.390728851,,
18.847,13.647,1,1,2,0,45.77273463,1.165738516,0.942203511,0.390583186,,
18.858,13.658,1,1,2,0,45.77329342,1.166417357,0.941514984,0.389982381,,
18.868,13.668,1,1,2,0,45.77433501,1.166749839,0.943444591,0.391433556,,
18.879,13.679,1,1,2,0,45.77576552,1.16645135,0.944027972,0.391840154,,
18.89,13.69,1,1,2,0,45.77709322,1.16730202,0.947072279,0.392730665,,
18.902,13.702,1,1,2,0,45.77685182,1.168819331,0.945941188,0.392432274,,
18.913,13.713,1,1,2,0,45.7779247,1.169775333,0.946702916,0.392677885,,
18.923,13.723,1,1,2,0,45.78003023,1.171116624,0.947463807,0.393241303,,
18.941,13.741,1,1,2,0,45.77996318,1.171875279,0.948483233,0.393879708,,
18.951,13.751,1,1,2,0,45.78115676,1.172580756,0.949001979,0.393826575,,
18.961,13.761,1,1,2,0,45.78204189,1.173106488,0.949636117,0.393567584,,
18.972,13.772,1,1,2,0,45.78281079,1.173483115,0.955653206,0.397076142,,
18.983,13.783,1,1,2,0,45.78334723,1.175141055,0.950989236,0.394316914,,
18.993,13.793,1,1,2,0,45.78542594,1.175343059,0.952247918,0.395390794,,
19.004,13.804,1,1,2,0,45.78535442,1.177185029,0.95279982,0.39553134,,
19.015,13.815,1,1,2,0,45.78735714,1.177892648,0.953623481,0.395851972,,
19.025,13.825,1,1,2,0,45.7869101,1.178716682,0.953992006,0.39583958,,
19.036,13.836,1,1,2,0,45.78809474,1.180209406,0.95497185,0.395810066,,
19.047,13.847,1,1,2,0,45.78881447,1.17977839,0.955893487,0.396375108,,
19.057,13.857,1,1,2,0,45.78990076,1.180800423,0.955963243,0.395676334,,
19.068,13.868,1,1,2,0,45.79126422,1.182122901,0.957943887,0.397163096,,
19.079,13.879,1,1,2,0,45.79231475,1.184528414,0.959055793,0.397949707,,
19.09,13.89,1,1,2,0,45.79404925,1.183715276,0.959649418,0.398274611,,
19.1,13.9,1,1,2,0,45.7935441,1.183926035,0.960411985,0.398491237,,
19.111,13.911,1,1,2,0,45.79393749,1.185854338,0.960644071,0.39882885,,
19.122,13.922,1,1,2,0,45.79560493,1.187026966,0.96090512,0.398654695,,
19.141,13.941,1,1,2,0,45.7978714,1.187197492,0.962213349,0.399905379,,
19.152,13.952,1,1,2,0,45.7967404,1.189697254,0.962424201,0.399470926,,
19.163,13.963,1,1,2,0,45.79872076,1.190665271,0.96365662,0.399695319,,
19.173,13.973,1,1,2,0,45.80024962,1.189532876,0.964366008,0.399672619,,
19.184,13.984,1,1,2,0,45.80122416,1.188579295,0.964602937,0.399891469,,
19.195,13.995,1,1,2,0,45.80155496,1.190117933,0.965363641,0.399899377,,
19.205,14.005,1,1,2,0,45.8024535,1.191551425,0.965657939,0.400921078,,
19.216,14.016,1,1,2,0,45.80319558,1.193206385,0.965857335,0.400419371,,
19.227,14.027,1,1,2,0,45.80435787,1.193484012,0.96775537,0.401116451,,
19.237,14.037,1,1,2,0,45.80466632,1.194227114,0.967901402,0.401479377,,
19.248,14.048,1,1,2,0,45.80610578,1.195695903,0.968720034,0.401460066,,
19.259,14.059,1,1,2,0,45.8067808,1.19694015,0.968808137,0.401456288,,
19.269,14.069,1,1,2,0,45.80700432,1.19561227,0.970480513,0.402083042,,
19.28,14.08,1,1,2,0,45.80865388,1.197060011,0.971509439,0.402615923,,
19.291,14.091,1,1,2,0,45.8099324,1.19861206,0.976514087,0.404652052,,
19.301,14.101,1,1,2,0,45.81102316,1.200791355,0.9739916,0.403693757,,
19.312,14.112,1,1,2,0,45.81078623,1.201040391,0.973658838,0.404103709,,
19.323,14.123,1,1,2,0,45.81206922,1.20116733,0.974776053,0.40437961,,
19.333,14.133,1,1,2,0,45.8131734,1.201306656,0.975291167,0.404092976,,
19.344,14.144,1,1,2,0,45.81383054,1.202842779,0.975915805,0.404628116,,
19.355,14.155,1,1,2,0,45.81480955,1.203224435,0.976564192,0.404824301,,
19.365,14.165,1,1,2,0,45.81673627,1.203525253,0.977347993,0.40516954,,
19.376,14.176,1,1,2,0,45.81621324,1.205489319,0.976447032,0.405100061,,
19.387,14.187,1,1,2,0,45.81742917,1.206491981,0.978423578,0.405702067,,
19.397,14.197,1,1,2,0,45.81922178,1.207668148,0.979249847,0.406020016,,
19.408,14.208,1,1,2,0,45.8200175,1.207430381,0.979939678,0.40631417,,
19.419,14.219,1,1,2,0,45.82005326,1.207228471,0.980123334,0.406475545,,
19.429,14.229,1,1,2,0,45.8212245,1.208404358,0.981180013,0.406750776,,
19.44,14.24,1,1,2,0,45.82203363,1.2094846,0.981911194,0.407195678,,
19.451,14.251,1,1,2,0,45.82269971,1.211206149,0.985808779,0.408846004,,
19.461,14.261,1,1,2,0,45.82356249,1.212030277,0.98455466,0.408235314,,
19.472,14.272,1,1,2,0,45.82428221,1.212714147,0.984682624,0.408201634,,
19.483,14.283,1,1,2,0,45.82488571,1.214213762,0.985648313,0.408758062,,
19.493,14.293,1,1,2,0,45.82662915,1.21510094,0.986851302,0.409117175,,
19.504,14.304,1,1,2,0,45.82742487,1.215583924,0.987112259,0.409072692,,
19.515,14.315,1,1,2,0,45.8283547,1.216201298,0.98771203,0.409765677,,
19.525,14.325,1,1,2,0,45.82935159,1.216692291,0.988207214,0.409551063,,
19.536,14.336,1,1,2,0,45.8302546,1.218498964,0.987203249,0.409022701,,
19.547,14.347,1,1,2,0,45.83039318,1.218964066,0.989630369,0.410203659,,
19.557,14.357,1,1,2,0,45.83193545,1.219035685,0.990364344,0.410102195,,
19.568,14.368,1,1,2,0,45.83266859,1.219700463,0.991311313,0.410568598,,
19.579,14.379,1,1,2,0,45.83368783,1.221193001,0.989254673,0.410181171,,
19.59,14.39,1,1,2,0,45.83420192,1.222295873,0.99259719,0.411086298,,
19.6,14.4,1,1,2,0,45.83502446,1.222532149,0.993491353,0.411674288,,
19.611,14.411,1,1,2,0,45.83609735,1.222465932,0.997417716,0.414029143,,
19.622,14.422,1,1,2,0,45.8384264,1.222635619,0.995012761,0.412114495,,
19.632,14.432,1,1,2,0,45.83812241,1.224318519,0.995174253,0.412308491,,
19.643,14.443,1,1,2,0,45.83823864,1.225959603,0.995784362,0.412591312,,
19.654,14.454,1,1,2,0,45.84054981,1.226883288,0.996600946,0.413108517,,
19.664,14.464,1,1,2,0,45.84023689,1.226342563,0.996929889,0.412947107,,
19.675,14.475,1,1,2,0,45.84123825,1.227450185,0.997916346,0.413541452,,
19.686,14.486,1,1,2,0,45.84194456,1.227735635,0.999384762,0.413645811,,
19.701,14.501,1,1,2,0,45.84349577,1.229898911,1.00150529,0.414404743,,
19.711,14.511,1,1,2,0,45.84424232,1.230911911,1.001181656,0.414691554,,
19.722,14.522,1,1,2,0,45.84495311,1.232291106,1.001949624,0.415382526,,
19.733,14.533,1,1,2,0,45.84732686,1.233292371,1.00313883,0.415638234,,
19.743,14.543,1,1,2,0,45.84650432,1.23418346,1.002992519,0.415526884,,
19.754,14.554,1,1,2,0,45.84895407,1.234186813,1.004396209,0.416106401,,
19.765,14.565,1,1,2,0,45.85013871,1.235782355,1.004999426,0.41635812,,
19.775,14.575,1,1,2,0,45.84983473,1.236700732,1.003040203,0.415276437,,
19.786,14.586,1,1,2,0,45.85212802,1.237265859,1.006398273,0.416515294,,
19.797,14.597,1,1,2,0,45.85151111,1.236862224,1.006700208,0.416812342,,
19.807,14.607,1,1,2,0,45.85346018,1.237784792,1.007369084,0.417368418,,
19.818,14.618,1,1,2,0,45.85405921,1.238921657,1.001884991,0.415196791,,
19.829,14.629,1,1,2,0,45.85395639,1.239936613,1.008408533,0.418379245,,
19.839,14.639,1,1,2,0,45.8554629,1.239843015,1.00922642,0.417899462,,
19.85,14.65,1,1,2,0,45.85603063,1.240301039,1.011516449,0.418721977,,
19.861,14.661,1,1,2,0,45.85719292,1.240721811,1.011666858,0.418800494,,
19.872,14.672,1,1,2,0,45.85945492,1.242084056,1.011022383,0.418647486,,
19.882,14.682,1,1,2,0,45.85908835,1.241852902,1.011713331,0.419001127,,
19.893,14.693,1,1,2,0,45.86072897,1.242443826,1.012576015,0.419357204,,
19.904,14.704,1,1,2,0,45.85990195,1.24351792,1.012965122,0.419622338,,
19.914,14.714,1,1,2,0,45.86104189,1.245718822,1.013932766,0.419764861,,
19.925,14.725,1,1,2,0,45.86166327,1.247437391,1.014910003,0.419905512,,
19.942,14.742,1,1,2,0,45.86351846,1.247765776,1.016408966,0.420506494,,
19.952,14.752,1,1,2,0,45.86392526,1.249006484,1.017074769,0.421145464,,
19.967,14.767,1,1,2,0,45.86486851,1.251114625,1.017775589,0.421322055,,
